date,user_id,segment,campaign,email_sent,opened,clicked,purchased,revenue,past_purchases,avg_order_value,days_since_last_purchase
2025-03-31,U1332,Frequent Buyer,Welcome Series,1,1,1,1,135.99,14,141.9,11
2025-04-01,U1333,VIP,Summer Sale,0,0,0,1,17.95,27,18.95,9
2025-02-27,U1334,Inactive,Summer Sale,1,0,0,0,0,2,74.88,343
2025-01-09,U1335,Frequent Buyer,Flash Deal,1,0,0,0,0,29,150.73,10
2025-01-06,U1336,Inactive,Summer Sale,1,0,0,0,0,1,43.51,224
2025-01-07,U1337,New User,Loyalty Reward,1,0,0,0,0,0,20.89,20
2025-04-01,U1338,New User,Weekend Special,1,1,0,0,0,0,101.59,20
2025-03-14,U1339,New User,Loyalty Reward,1,0,0,0,0,1,33.73,7
2025-03-12,U1340,VIP,Weekend Special,1,1,1,1,181.6,37,139.78,6
2025-02-18,U1341,Inactive,Flash Deal,1,0,0,0,0,1,91.28,225
2025-02-08,U1342,Frequent Buyer,Welcome Series,1,0,0,1,143.01,23,149.37,1
2025-02-08,U1343,Frequent Buyer,Flash Deal,1,1,1,0,0,10,43.88,15
2025-01-05,U1344,New User,New Arrival,1,0,0,0,0,1,167.76,22
2025-01-07,U1345,New User,Summer Sale,0,0,0,0,0,0,92.06,27
2025-01-29,U1346,New User,Weekend Special,1,0,0,0,0,1,107.94,7
2025-01-18,U1347,Regular,Weekend Special,1,0,0,0,0,4,116.41,10
2025-01-15,U1348,Inactive,New Arrival,1,0,0,0,0,2,60.56,280
2025-01-06,U1349,Frequent Buyer,Flash Deal,0,0,0,0,0,20,157.39,10
2025-03-30,U1350,Regular,Summer Sale,1,0,0,0,0,7,35.79,20
2025-03-30,U1351,Inactive,Win-Back,1,0,0,1,59.16,2,54.2,192
2025-01-09,U1352,VIP,New Arrival,1,1,1,0,0,33,52.13,15
2025-01-24,U1353,Frequent Buyer,Win-Back,1,1,0,0,0,18,57.77,12
2025-01-31,U1354,New User,Welcome Series,1,0,0,0,0,0,105.64,23
2025-01-12,U1355,Frequent Buyer,Win-Back,1,0,0,0,0,17,189.67,4
2025-03-25,U1356,VIP,Flash Deal,1,1,0,0,0,24,93.9,18
2025-03-13,U1357,Regular,Welcome Series,1,0,0,0,0,7,199.2,14
2025-01-20,U1358,Regular,New Arrival,1,0,0,0,0,8,156.61,31
2025-02-15,U1359,Regular,New Arrival,1,1,0,0,0,8,127.04,19
2025-02-22,U1360,VIP,Flash Deal,1,0,0,1,161.41,26,172.64,7
2025-02-01,U1361,Inactive,Weekend Special,0,0,0,0,0,0,27.24,310
2025-02-28,U1362,New User,Summer Sale,0,0,0,0,0,1,112.17,28
2025-02-20,U1363,New User,Welcome Series,0,0,0,0,0,0,118.17,16
2025-01-24,U1364,Frequent Buyer,New Arrival,1,0,0,0,0,22,142.64,8
2025-02-11,U1365,VIP,Summer Sale,1,1,0,0,0,43,19.61,15
2025-03-12,U1366,New User,Flash Deal,0,0,0,0,0,0,30.78,22
2025-02-27,U1367,Regular,Welcome Series,1,1,1,0,0,6,175.73,54
2025-01-28,U1368,Regular,Win-Back,1,0,0,0,0,6,107.06,39
2025-01-19,U1369,Inactive,Summer Sale,1,1,0,0,0,2,60.27,345
2025-02-28,U1370,New User,New Arrival,1,0,0,0,0,1,92.14,5
2025-03-02,U1371,New User,Summer Sale,1,1,0,0,0,0,181.04,26
2025-02-24,U1372,VIP,Win-Back,1,1,1,1,166.38,28,128.23,3
2025-01-25,U1373,Frequent Buyer,Flash Deal,1,1,1,1,128.76,27,149.9,13
2025-02-09,U1374,Regular,Welcome Series,1,1,0,0,0,5,118.68,18
2025-03-24,U1375,New User,Win-Back,1,1,1,0,0,1,168.93,6
2025-01-27,U1376,VIP,Loyalty Reward,1,1,1,0,0,18,169.49,18
2025-01-24,U1377,Frequent Buyer,Loyalty Reward,0,0,0,1,242.73,17,196.97,14
2025-01-23,U1378,Frequent Buyer,Flash Deal,1,1,0,0,0,10,31.06,6
2025-01-19,U1379,New User,Weekend Special,1,0,0,0,0,1,43.5,10
2025-02-12,U1380,VIP,New Arrival,1,1,1,1,166.07,39,147.03,2
2025-03-27,U1381,Frequent Buyer,Weekend Special,0,0,0,1,65.04,18,74.36,5
2025-03-15,U1382,Frequent Buyer,Flash Deal,1,1,1,1,32.9,28,33.94,9
2025-03-20,U1383,Inactive,New Arrival,0,0,0,0,0,1,34.6,260
2025-01-13,U1384,Frequent Buyer,Summer Sale,0,0,0,1,222.89,30,195.13,8
2025-01-04,U1385,Inactive,Win-Back,0,0,0,0,0,0,183.88,229
2025-02-11,U1386,New User,Win-Back,1,0,0,0,0,1,157.07,19
2025-03-30,U1387,Frequent Buyer,Welcome Series,1,0,0,0,0,27,129.86,8
2025-02-11,U1388,Inactive,Loyalty Reward,0,0,0,0,0,0,151.78,309
2025-01-12,U1389,Inactive,Win-Back,1,0,0,0,0,0,141.82,254
2025-03-29,U1390,VIP,Flash Deal,1,0,0,1,118.28,24,98.8,15
2025-03-12,U1391,Frequent Buyer,Summer Sale,1,0,0,1,138.38,20,128.13,14
2025-02-25,U1392,Frequent Buyer,Win-Back,0,0,0,1,107.32,18,94.87,11
2025-03-24,U1393,Inactive,Summer Sale,1,1,0,0,0,1,170.39,124
2025-03-07,U1394,Inactive,Flash Deal,0,0,0,0,0,2,174.13,277
2025-03-11,U1395,Inactive,Welcome Series,0,0,0,0,0,0,126.85,181
2025-03-01,U1396,New User,Weekend Special,1,0,0,0,0,0,35.94,15
2025-03-10,U1397,VIP,Summer Sale,1,0,0,0,0,19,141.55,20
2025-03-14,U1398,VIP,New Arrival,1,1,0,0,0,37,192.71,2
2025-03-20,U1399,VIP,Welcome Series,1,1,0,1,58.24,16,68.06,9
2025-02-13,U1400,Regular,Weekend Special,1,0,0,0,0,7,63.33,20
2025-01-07,U1401,VIP,Loyalty Reward,1,0,0,0,0,39,59.02,7
2025-03-02,U1402,New User,Win-Back,0,0,0,0,0,0,70.75,23
2025-02-25,U1403,VIP,Loyalty Reward,1,0,0,0,0,39,140.52,4
2025-03-08,U1404,Frequent Buyer,Weekend Special,1,1,0,1,146.09,17,136.05,13
2025-01-04,U1405,New User,Flash Deal,1,0,0,0,0,0,34.22,14
2025-02-02,U1406,VIP,Summer Sale,1,1,0,1,31.81,22,30.98,6
2025-01-08,U1407,Frequent Buyer,Win-Back,1,1,0,1,37.53,30,44.96,13
2025-01-14,U1408,Regular,New Arrival,1,1,1,0,0,3,41.62,32
2025-03-07,U1409,Inactive,Win-Back,1,0,0,0,0,2,187.59,137
2025-02-12,U1410,Inactive,Loyalty Reward,1,0,0,0,0,2,15.61,306
2025-03-26,U1411,New User,Summer Sale,0,0,0,0,0,1,155.68,9
2025-03-17,U1412,Inactive,Flash Deal,1,1,0,0,0,1,178.76,131
2025-03-25,U1413,Frequent Buyer,Summer Sale,1,0,0,1,88.58,23,77.77,12
2025-02-01,U1414,VIP,Loyalty Reward,1,0,0,1,19.34,19,21.82,16
2025-01-09,U1415,New User,Win-Back,1,0,0,0,0,1,169.54,2
2025-01-09,U1416,Inactive,Flash Deal,1,1,1,0,0,2,40.41,83
2025-01-11,U1417,Frequent Buyer,Summer Sale,0,0,0,1,35.29,16,39.67,11
2025-03-20,U1418,New User,Flash Deal,1,0,0,0,0,1,53.14,20
2025-03-11,U1419,Inactive,Loyalty Reward,1,0,0,0,0,1,15.85,331
2025-01-07,U1420,Regular,New Arrival,1,0,0,0,0,2,141.77,35
2025-01-10,U1421,Inactive,Win-Back,1,0,0,0,0,1,34.32,140
2025-01-26,U1422,VIP,New Arrival,0,0,0,1,52.4,35,57.56,8
2025-03-22,U1423,Inactive,Win-Back,1,0,0,0,0,0,186.66,251
2025-01-29,U1424,Frequent Buyer,Weekend Special,1,0,0,0,0,27,40.25,8
2025-02-05,U1425,VIP,Win-Back,0,0,0,1,92.44,20,91.16,19
2025-01-06,U1426,Regular,Win-Back,1,0,0,0,0,4,179.99,14
2025-03-13,U1427,VIP,Flash Deal,1,0,0,0,0,45,164.8,16
2025-03-15,U1428,Inactive,New Arrival,0,0,0,0,0,1,134.81,216
2025-02-19,U1429,New User,Weekend Special,1,0,0,0,0,1,49.21,27
2025-03-07,U1430,New User,Welcome Series,1,0,0,0,0,1,121.42,6
2025-01-18,U1431,New User,New Arrival,1,0,0,0,0,0,82.63,5
2025-02-05,U1432,New User,Loyalty Reward,0,0,0,1,152.24,1,154.34,24
2025-03-28,U1433,Inactive,Loyalty Reward,1,0,0,0,0,0,146.32,209
2025-03-05,U1434,New User,Summer Sale,1,1,1,0,0,0,181.12,9
2025-01-03,U1435,New User,Flash Deal,1,0,0,0,0,1,102.67,13
2025-03-14,U1436,VIP,Win-Back,1,1,0,1,97.59,35,104.94,15
2025-01-23,U1437,Inactive,Welcome Series,1,0,0,0,0,0,67.61,142
2025-03-27,U1438,Regular,Loyalty Reward,1,1,1,0,0,3,121.29,21
2025-03-11,U1439,VIP,Flash Deal,1,0,0,1,103.56,16,89.84,11
2025-03-28,U1440,Inactive,Summer Sale,1,0,0,0,0,2,162.92,117
2025-01-26,U1441,Inactive,Weekend Special,1,1,0,0,0,0,25.18,329
2025-02-17,U1442,New User,New Arrival,0,0,0,0,0,1,189.53,29
2025-02-06,U1443,New User,Weekend Special,0,0,0,0,0,1,176.75,2
2025-01-12,U1444,Inactive,Summer Sale,0,0,0,1,46.53,2,41.57,328
2025-03-16,U1445,Frequent Buyer,Summer Sale,1,1,0,1,42.18,26,51.86,5
2025-01-04,U1446,New User,New Arrival,1,1,1,0,0,0,37.97,21
2025-02-03,U1447,New User,Loyalty Reward,1,1,1,0,0,1,175.64,20
2025-03-07,U1448,Regular,Loyalty Reward,1,1,0,0,0,3,92.61,27
2025-01-19,U1449,VIP,Loyalty Reward,1,1,0,1,67.99,34,65.22,18
2025-02-23,U1450,Frequent Buyer,New Arrival,1,1,1,0,0,15,55.91,15
2025-01-04,U1451,New User,New Arrival,1,0,0,0,0,1,40.72,14
2025-02-25,U1452,Regular,Summer Sale,0,0,0,1,45.96,7,53.82,32
2025-03-17,U1453,VIP,Loyalty Reward,1,0,0,1,26.6,17,27.26,4
2025-01-13,U1454,New User,Loyalty Reward,1,0,0,0,0,0,80.16,27
2025-02-16,U1455,VIP,Loyalty Reward,0,0,0,0,0,25,181.81,7
2025-01-16,U1456,Regular,Summer Sale,1,1,0,0,0,7,196.54,18
2025-02-07,U1457,Frequent Buyer,Flash Deal,0,0,0,0,0,10,106.34,8
2025-01-16,U1458,Inactive,Win-Back,1,1,0,0,0,1,48.17,113
2025-02-05,U1459,New User,New Arrival,0,0,0,0,0,0,52.05,27
2025-01-14,U1460,VIP,Flash Deal,0,0,0,1,107.63,37,103.03,9
2025-01-20,U1461,Regular,Loyalty Reward,1,1,0,0,0,2,168.61,48
2025-01-05,U1462,VIP,Weekend Special,1,0,0,0,0,33,137.49,11
2025-01-18,U1463,New User,Win-Back,0,0,0,0,0,1,100.04,1
2025-03-06,U1464,Inactive,Loyalty Reward,1,1,0,0,0,2,137.11,300
2025-03-22,U1465,Inactive,Weekend Special,1,0,0,0,0,1,20.21,247
2025-01-15,U1466,Frequent Buyer,Weekend Special,1,1,1,1,62.66,20,60.81,10
2025-03-04,U1467,Inactive,Loyalty Reward,1,1,0,0,0,2,123.78,259
2025-02-03,U1468,VIP,Flash Deal,1,1,0,1,177.42,38,194.34,18
2025-03-25,U1469,New User,Weekend Special,1,0,0,0,0,0,119.79,16
2025-03-22,U1470,Frequent Buyer,Flash Deal,1,0,0,0,0,26,91.65,9
2025-03-08,U1471,VIP,New Arrival,1,1,1,1,75.75,44,64.57,19
2025-02-21,U1472,Frequent Buyer,New Arrival,1,1,1,1,205.55,19,171.5,5
2025-02-05,U1473,Frequent Buyer,Summer Sale,1,0,0,1,165.15,26,134.68,3
2025-01-31,U1474,Inactive,Win-Back,1,1,0,0,0,1,175.43,246
2025-02-24,U1475,VIP,Weekend Special,1,1,1,1,148.13,22,158.04,13
2025-02-05,U1476,Inactive,Win-Back,1,0,0,0,0,0,113.69,339
2025-02-09,U1477,Frequent Buyer,Welcome Series,0,0,0,0,0,20,134.4,1
2025-02-08,U1478,Frequent Buyer,Summer Sale,1,1,0,0,0,16,16.46,15
2025-01-13,U1479,Frequent Buyer,New Arrival,0,0,0,0,0,10,167.29,8
2025-03-24,U1480,Frequent Buyer,New Arrival,0,0,0,1,151.54,22,151.49,1
2025-02-10,U1481,Frequent Buyer,New Arrival,0,0,0,1,75.66,11,61.18,14
2025-03-15,U1482,Regular,Win-Back,0,0,0,0,0,3,162.91,10
2025-01-12,U1483,New User,Welcome Series,1,0,0,0,0,0,144.73,5
2025-02-06,U1484,VIP,Weekend Special,1,0,0,1,170.67,44,168.04,7
2025-03-21,U1485,Regular,Welcome Series,1,0,0,0,0,8,92.39,55
2025-03-18,U1486,VIP,New Arrival,0,0,0,1,149.37,23,176.22,13
2025-02-08,U1487,New User,Welcome Series,0,0,0,0,0,0,199.4,30
2025-02-10,U1488,Frequent Buyer,Flash Deal,1,0,0,1,58.74,10,63.15,15
2025-01-22,U1489,Frequent Buyer,Welcome Series,0,0,0,1,241.75,24,186.35,10
2025-03-05,U1490,Regular,Win-Back,1,1,0,0,0,2,57.52,35
2025-03-07,U1491,Inactive,Weekend Special,1,0,0,0,0,2,37.88,205
2025-02-06,U1492,VIP,Welcome Series,1,0,0,0,0,26,92.04,4
2025-03-18,U1493,Inactive,New Arrival,1,0,0,0,0,1,20.34,305
2025-03-12,U1494,New User,New Arrival,1,0,0,0,0,1,174.71,25
2025-01-16,U1495,Inactive,New Arrival,1,0,0,0,0,1,18.79,266
2025-01-12,U1496,Frequent Buyer,Welcome Series,0,0,0,0,0,30,109.84,15
2025-02-07,U1497,Frequent Buyer,Win-Back,1,1,1,0,0,29,22.48,11
2025-03-07,U1498,Frequent Buyer,Summer Sale,1,1,1,1,121.19,30,111.77,1
2025-01-06,U1499,Frequent Buyer,Weekend Special,0,0,0,1,22.3,27,18.01,8
2025-03-19,U1500,Frequent Buyer,Flash Deal,1,1,0,1,105.49,23,130.4,15
2025-03-30,U1501,Inactive,Loyalty Reward,1,0,0,0,0,2,100.13,309
2025-03-25,U1502,Inactive,Flash Deal,0,0,0,0,0,0,50.3,156
2025-01-22,U1503,Regular,Summer Sale,1,0,0,0,0,8,30.93,34
2025-01-14,U1504,Inactive,Welcome Series,1,0,0,0,0,1,52.25,260
2025-01-30,U1505,Inactive,Loyalty Reward,0,0,0,0,0,2,199.82,308
2025-02-27,U1506,VIP,Win-Back,1,0,0,1,25.25,50,26.75,4
2025-02-23,U1507,Regular,Welcome Series,0,0,0,0,0,4,55.64,48
2025-01-21,U1508,Frequent Buyer,Flash Deal,1,1,1,1,87.22,14,67.25,11
2025-01-09,U1509,Frequent Buyer,Weekend Special,1,1,1,1,87.97,26,81.38,11
2025-04-01,U1510,Inactive,New Arrival,1,1,0,0,0,0,64.49,323
2025-02-16,U1511,New User,Weekend Special,1,1,1,0,0,0,167.37,1
2025-02-01,U1512,VIP,Win-Back,1,0,0,0,0,38,76.9,15
2025-01-18,U1513,Frequent Buyer,Weekend Special,1,0,0,1,82.1,17,81.72,3
2025-02-25,U1514,Inactive,Win-Back,1,1,0,0,0,0,147.76,233
2025-02-14,U1515,Regular,New Arrival,1,1,1,0,0,7,92.57,48
2025-02-08,U1516,Regular,Weekend Special,1,1,0,0,0,5,130.51,46
2025-01-31,U1517,Regular,Summer Sale,1,0,0,0,0,3,72.77,53
2025-02-28,U1518,Inactive,Welcome Series,1,0,0,0,0,1,130.99,123
2025-02-16,U1519,VIP,Loyalty Reward,1,1,1,1,148.04,23,147.15,11
2025-02-03,U1520,New User,Loyalty Reward,0,0,0,0,0,0,97.54,11
2025-03-30,U1521,Inactive,Flash Deal,1,1,0,0,0,2,167.41,308
2025-02-09,U1522,VIP,Summer Sale,1,0,0,1,38.97,22,37.36,5
2025-03-12,U1523,Regular,Summer Sale,1,1,0,0,0,8,188.31,23
2025-02-27,U1524,VIP,Loyalty Reward,0,0,0,0,0,39,102.92,5
2025-02-05,U1525,Regular,New Arrival,0,0,0,0,0,2,86.64,30
2025-03-14,U1526,Regular,Loyalty Reward,1,0,0,0,0,6,118.79,46
2025-03-10,U1527,VIP,Win-Back,1,1,1,1,237.63,26,193.04,19
2025-02-06,U1528,New User,Summer Sale,1,1,1,1,165.92,1,174.03,10
2025-02-11,U1529,Inactive,Flash Deal,0,0,0,0,0,1,20.03,110
2025-03-01,U1530,New User,Summer Sale,1,0,0,0,0,0,106.2,24
2025-02-08,U1531,New User,New Arrival,1,0,0,0,0,1,117.5,18
2025-01-01,U1532,VIP,Win-Back,1,0,0,0,0,49,197.28,18
2025-03-16,U1533,VIP,Welcome Series,1,0,0,1,165.31,18,187.7,13
2025-03-29,U1534,VIP,Loyalty Reward,1,0,0,0,0,22,168.64,7
2025-03-19,U1535,Inactive,New Arrival,1,0,0,0,0,1,53.97,68
2025-03-28,U1536,Regular,Summer Sale,0,0,0,1,38.59,6,30.01,46
2025-02-05,U1537,Inactive,New Arrival,1,0,0,0,0,2,38.08,64
2025-04-01,U1538,Regular,Welcome Series,0,0,0,0,0,8,164.56,19
2025-01-09,U1539,Regular,Flash Deal,1,0,0,0,0,3,175.93,37
2025-01-01,U1540,Regular,Welcome Series,0,0,0,0,0,6,50.49,6
2025-01-07,U1541,New User,New Arrival,1,1,0,0,0,1,140.83,14
2025-02-12,U1542,New User,Flash Deal,1,1,0,0,0,1,198.2,7
2025-02-12,U1543,Inactive,Weekend Special,1,0,0,0,0,2,170.49,182
2025-01-17,U1544,New User,Welcome Series,1,1,0,0,0,1,122.1,2
2025-01-30,U1545,VIP,Loyalty Reward,0,0,0,0,0,18,118.46,4
2025-03-17,U1546,VIP,Loyalty Reward,1,1,1,1,148.24,42,177.79,15
2025-01-08,U1547,Regular,Flash Deal,1,1,0,0,0,7,92.89,44
2025-01-08,U1548,Frequent Buyer,Loyalty Reward,1,1,0,0,0,26,101.86,5
2025-03-16,U1549,New User,Loyalty Reward,1,0,0,0,0,1,160.27,10
2025-03-30,U1550,Frequent Buyer,New Arrival,1,1,0,1,206.7,14,177.08,8
2025-02-26,U1551,Frequent Buyer,Flash Deal,1,1,0,0,0,21,82.12,1
2025-01-26,U1552,New User,Flash Deal,1,1,0,0,0,0,55.5,8
2025-03-09,U1553,New User,New Arrival,1,0,0,0,0,0,188.18,9
2025-01-06,U1554,Inactive,Win-Back,1,0,0,0,0,0,50.46,222
2025-01-27,U1555,VIP,Loyalty Reward,0,0,0,0,0,30,24.85,17
2025-03-05,U1556,Inactive,Loyalty Reward,0,0,0,0,0,1,84.24,224
2025-02-24,U1557,VIP,Flash Deal,1,0,0,0,0,17,53.33,13
2025-02-24,U1558,Frequent Buyer,Win-Back,1,1,1,1,72.97,11,69.58,4
2025-02-05,U1559,Frequent Buyer,Weekend Special,1,0,0,1,53.6,14,64.14,15
2025-03-11,U1560,New User,New Arrival,1,0,0,1,58.17,0,61.25,23
2025-03-02,U1561,Frequent Buyer,Flash Deal,1,1,0,0,0,27,102.32,3
2025-02-17,U1562,Inactive,Win-Back,1,1,0,0,0,1,94.33,167
2025-03-17,U1563,New User,Welcome Series,1,1,0,0,0,1,56.72,13
2025-01-14,U1564,Regular,Flash Deal,0,0,0,0,0,6,196.33,30
2025-01-09,U1565,Inactive,Flash Deal,1,0,0,0,0,0,47.86,310
2025-02-20,U1566,Regular,Weekend Special,0,0,0,0,0,4,99.11,38
2025-04-01,U1567,New User,Welcome Series,0,0,0,0,0,0,86.96,28
2025-03-09,U1568,Regular,Loyalty Reward,1,1,0,0,0,6,65.96,14
2025-02-23,U1569,Inactive,Loyalty Reward,1,0,0,0,0,1,79.15,212
2025-03-27,U1570,Inactive,New Arrival,1,0,0,0,0,0,87.81,140
2025-02-02,U1571,Regular,Win-Back,1,1,1,1,32.64,5,29.16,37
2025-03-04,U1572,Inactive,New Arrival,0,0,0,0,0,0,21.99,129
2025-02-07,U1573,New User,Summer Sale,1,1,0,0,0,0,166.78,26
2025-03-23,U1574,New User,New Arrival,1,0,0,0,0,1,55.08,1
2025-01-26,U1575,New User,Welcome Series,1,1,0,0,0,1,125.67,1
2025-03-07,U1576,Frequent Buyer,Summer Sale,0,0,0,1,185.36,30,192.37,14
2025-01-02,U1577,VIP,Welcome Series,1,1,1,1,194.25,40,188.7,12
2025-02-02,U1578,New User,New Arrival,1,0,0,0,0,1,27.46,6
2025-02-18,U1579,Inactive,Loyalty Reward,0,0,0,0,0,2,195.93,231
2025-01-18,U1580,Regular,Summer Sale,1,1,1,1,65.08,3,72.14,32
2025-03-24,U1581,New User,Weekend Special,0,0,0,0,0,0,39.84,10
2025-03-08,U1582,New User,Weekend Special,0,0,0,0,0,0,53.08,1
2025-01-31,U1583,Inactive,Loyalty Reward,1,0,0,0,0,0,24.64,106
2025-02-04,U1584,Inactive,New Arrival,1,0,0,0,0,0,47.64,355
2025-02-24,U1585,Frequent Buyer,Summer Sale,0,0,0,0,0,14,93.2,7
2025-02-12,U1586,Frequent Buyer,Win-Back,1,1,0,1,90.18,14,100.78,7
2025-01-05,U1587,New User,Summer Sale,0,0,0,0,0,1,194.54,11
2025-03-23,U1588,New User,New Arrival,0,0,0,0,0,1,192.06,24
2025-03-29,U1589,New User,Welcome Series,0,0,0,0,0,1,21.38,26
2025-02-02,U1590,Regular,Flash Deal,0,0,0,0,0,2,88.57,10
2025-01-19,U1591,VIP,New Arrival,1,1,1,0,0,41,154.21,4
2025-01-22,U1592,Frequent Buyer,New Arrival,0,0,0,1,24.94,24,27.92,9
2025-01-25,U1593,Regular,New Arrival,1,1,0,0,0,5,98.37,18
2025-03-03,U1594,VIP,Summer Sale,1,1,0,1,64.59,20,69.23,11
2025-03-19,U1595,New User,Weekend Special,1,0,0,0,0,0,84.5,16
2025-03-31,U1596,Frequent Buyer,Summer Sale,0,0,0,1,103.52,16,85.01,14
2025-03-07,U1597,Regular,Loyalty Reward,0,0,0,0,0,6,190.95,57
2025-02-21,U1598,Regular,Loyalty Reward,0,0,0,0,0,7,176.59,52
2025-01-17,U1599,New User,Loyalty Reward,1,0,0,0,0,1,150.84,9
2025-01-04,U1600,VIP,Summer Sale,0,0,0,1,173.98,45,137.59,3
2025-01-12,U1601,Inactive,New Arrival,0,0,0,0,0,2,191.03,129
2025-01-30,U1602,Frequent Buyer,Weekend Special,0,0,0,1,72.7,28,84.75,12
2025-02-09,U1603,New User,Win-Back,1,1,0,0,0,0,152.75,3
2025-02-10,U1604,Inactive,Summer Sale,0,0,0,0,0,2,111.15,114
2025-03-06,U1605,Frequent Buyer,Welcome Series,1,0,0,1,163.95,30,126.27,11
2025-01-29,U1606,VIP,Weekend Special,1,0,0,1,179.08,33,145.27,5
2025-02-20,U1607,Regular,Welcome Series,0,0,0,1,230.76,7,198.35,30
2025-03-15,U1608,Frequent Buyer,Win-Back,1,1,0,1,34.22,26,39.22,10
2025-01-08,U1609,Regular,Win-Back,1,1,0,0,0,7,149.3,11
2025-02-20,U1610,New User,Summer Sale,1,0,0,0,0,0,194.4,20
2025-02-17,U1611,Regular,New Arrival,0,0,0,1,136.37,8,158.88,57
2025-02-19,U1612,New User,Weekend Special,1,0,0,0,0,1,19.26,18
2025-02-20,U1613,Inactive,Win-Back,1,0,0,0,0,0,26.75,335
2025-01-01,U1614,VIP,Flash Deal,1,1,0,1,127.1,49,147.04,4
2025-03-26,U1615,Regular,Flash Deal,0,0,0,1,29.13,2,30.65,37
2025-03-30,U1616,VIP,Loyalty Reward,1,1,0,1,108.86,23,121.76,20
2025-02-03,U1617,Frequent Buyer,Loyalty Reward,1,1,0,1,104.77,28,124.48,12
2025-02-23,U1618,Frequent Buyer,Loyalty Reward,1,0,0,1,33.49,13,28.05,11
2025-02-16,U1619,Inactive,Welcome Series,1,0,0,0,0,0,38.05,268
2025-03-17,U1620,Regular,Loyalty Reward,1,0,0,0,0,4,196.2,29
2025-03-28,U1621,VIP,Flash Deal,1,0,0,0,0,50,65.14,13
2025-01-07,U1622,VIP,Win-Back,1,0,0,0,0,31,16.76,5
2025-03-08,U1623,Frequent Buyer,Welcome Series,0,0,0,0,0,28,48.87,8
2025-01-12,U1624,Regular,New Arrival,1,1,1,0,0,7,157.56,10
2025-02-21,U1625,VIP,New Arrival,1,1,1,0,0,47,187.5,18
2025-01-22,U1626,New User,Summer Sale,0,0,0,0,0,1,60.18,23
2025-01-15,U1627,VIP,Flash Deal,1,1,0,0,0,23,110.03,13
2025-03-01,U1628,New User,Welcome Series,1,0,0,0,0,1,54.42,23
2025-01-13,U1629,New User,Welcome Series,1,0,0,0,0,1,70.19,3
2025-02-16,U1630,VIP,Welcome Series,1,1,1,0,0,15,43.79,13
2025-01-06,U1631,New User,Flash Deal,1,1,0,0,0,1,80.44,13
2025-03-06,U1632,New User,Weekend Special,0,0,0,0,0,0,36.98,15
2025-02-24,U1633,Inactive,New Arrival,1,0,0,0,0,0,43.78,181
2025-01-15,U1634,Inactive,Flash Deal,1,0,0,0,0,1,155.77,321
2025-01-30,U1635,Regular,New Arrival,1,1,0,0,0,3,144.71,44
2025-01-29,U1636,Regular,New Arrival,1,1,0,0,0,5,31.82,29
2025-01-01,U1637,New User,Flash Deal,1,1,0,0,0,1,189.45,22
2025-03-29,U1638,Inactive,Summer Sale,1,0,0,0,0,1,61.67,215
2025-01-14,U1639,Frequent Buyer,Win-Back,1,1,0,1,138.7,20,126.87,5
2025-01-06,U1640,Regular,Loyalty Reward,1,1,0,0,0,7,189.24,26
2025-01-22,U1641,VIP,Weekend Special,1,1,0,1,150.98,22,183.51,17
2025-03-13,U1642,VIP,Win-Back,0,0,0,0,0,40,106.58,6
2025-02-08,U1643,Inactive,Loyalty Reward,1,0,0,0,0,0,120.8,322
2025-03-24,U1644,Frequent Buyer,Welcome Series,1,0,0,0,0,16,59.07,3
2025-02-22,U1645,Regular,New Arrival,1,0,0,0,0,2,75.04,50
2025-03-25,U1646,New User,New Arrival,0,0,0,0,0,0,47.7,0
2025-02-25,U1647,VIP,Win-Back,1,1,0,1,57.66,35,64.73,5
2025-01-09,U1648,Regular,New Arrival,1,1,0,0,0,3,134.8,24
2025-01-17,U1649,Inactive,Weekend Special,1,0,0,0,0,0,126.61,116
2025-03-14,U1650,Regular,Flash Deal,0,0,0,0,0,8,151.18,59
2025-01-14,U1651,Regular,Summer Sale,1,0,0,0,0,4,25.34,22
2025-03-29,U1652,Inactive,New Arrival,0,0,0,0,0,0,94.02,206
2025-01-06,U1653,New User,Welcome Series,1,0,0,0,0,1,191.95,9
2025-03-05,U1654,VIP,Summer Sale,1,1,0,0,0,42,42.79,12
2025-02-05,U1655,New User,Summer Sale,0,0,0,0,0,0,74.25,12
2025-02-19,U1656,Frequent Buyer,Weekend Special,1,1,0,0,0,21,106.43,7
2025-01-01,U1657,VIP,Flash Deal,1,1,0,1,116.64,41,112.48,3
2025-01-29,U1658,Regular,Flash Deal,1,1,1,0,0,2,69.52,58
2025-01-04,U1659,Regular,Win-Back,1,1,1,1,67.53,7,83.76,11
2025-02-06,U1660,Inactive,Win-Back,1,1,1,0,0,1,153.4,270
2025-04-01,U1661,VIP,Loyalty Reward,1,1,0,1,143.01,40,169.05,19
2025-03-30,U1662,Inactive,Weekend Special,1,0,0,0,0,1,55.5,346
2025-01-04,U1663,Inactive,Weekend Special,1,0,0,0,0,1,51.03,245
2025-03-14,U1664,New User,Welcome Series,1,0,0,0,0,0,49.73,6
2025-02-20,U1665,Inactive,Flash Deal,1,0,0,0,0,0,16.57,263
2025-02-07,U1666,New User,Loyalty Reward,1,1,0,0,0,1,164.39,4
2025-02-13,U1667,New User,Win-Back,1,1,0,0,0,0,157.23,5
