user_id,session_id,feature_used,time_spent_seconds,actions_count,returned_within_7d,purchased,revenue,user_type,sessions_last_30d,days_since_last_visit
14909,S639204,search,330,21,0,0,0,Inactive,2,57
19889,S101355,product_view,275,3,0,0,0,New,13,78
17165,S293473,search,164,10,0,1,0,Regular,5,70
16770,S815511,notifications,83,23,1,1,341.65,Power,26,6
10351,S661320,filters,295,6,1,0,0,Power,4,5
16596,S986679,search,487,25,0,0,0,New,14,26
12164,S244325,offers,413,22,1,1,0,Power,18,6
14708,S777640,product_view,187,21,1,0,0,New,6,30
13568,S516762,recommendations,220,8,1,0,0,Power,13,6
12374,S600026,product_view,366,19,1,1,84.13,Power,2,6
16255,S351257,filters,229,17,0,0,0,Inactive,0,78
10392,S749758,product_view,393,10,1,0,0,VIP,30,0
11043,S517329,product_view,544,21,0,1,0,Power,30,1
16240,S105571,filters,378,22,0,0,0,Regular,21,30
14011,S846486,live_chat,165,24,0,0,0,Inactive,1,71
19269,S619258,offers,444,11,0,1,0,New,26,27
12678,S613048,filters,479,2,0,0,0,Regular,23,5
10590,S558767,product_view,295,8,0,0,0,Power,8,7
13987,S446525,reviews,96,14,1,1,318.4,Power,3,6
12299,S108337,cart,474,4,1,1,58.87,Regular,1,18
12453,S855780,cart,423,7,1,1,0,Power,25,1
16533,S684691,offers,123,19,0,0,0,Regular,29,18
19573,S365226,product_view,113,25,0,1,64.59,Power,10,0
19848,S491840,filters,372,25,0,0,0,Inactive,0,75
12575,S908842,notifications,12,12,1,0,0,Power,3,2
10848,S291489,reviews,593,7,1,0,0,New,28,15
16729,S524535,filters,49,17,1,1,0,Power,6,3
18148,S874080,search,541,6,0,1,85.51,Power,20,4
19256,S501741,filters,572,15,0,1,0,Regular,24,35
12410,S236617,recommendations,467,6,1,1,34.94,New,0,53
11839,S863290,wishlist,339,10,1,1,0,VIP,3,6
16001,S903967,share,81,6,1,0,0,Regular,13,68
13635,S824161,reviews,228,5,1,1,122.25,Power,3,2
15736,S704701,cart,287,16,1,1,0,Power,12,4
16378,S352118,filters,572,22,1,0,0,Inactive,3,90
14278,S951982,product_view,542,9,1,1,245.92,Power,12,0
10650,S476317,recommendations,11,6,0,0,0,Inactive,0,80
14197,S534660,offers,80,12,1,0,0,VIP,2,2
16206,S372812,cart,296,8,0,0,0,Regular,3,87
10041,S591465,filters,314,23,1,0,0,Regular,14,15
15083,S281119,reviews,496,7,0,0,0,Inactive,1,64
16967,S893539,product_view,69,12,0,0,0,New,4,70
11669,S216556,cart,166,4,1,1,177.11,Regular,18,35
12193,S924987,reviews,490,7,1,0,0,Regular,24,89
11849,S810793,cart,246,23,1,1,166.91,Power,1,2
19303,S297971,filters,344,23,0,0,0,New,22,59
14650,S232313,reviews,244,19,1,1,190.85,VIP,27,6
19552,S845617,offers,98,21,1,0,0,Regular,27,17
12587,S187288,search,227,7,0,0,0,Regular,20,45
17496,S828452,reviews,553,11,0,1,55.0,New,7,33
15093,S480502,notifications,587,13,1,1,0,VIP,6,7
12656,S917654,wishlist,316,3,1,0,0,Regular,30,66
17635,S710326,filters,268,9,1,1,0,VIP,16,3
18048,S923762,product_view,473,2,0,0,0,Inactive,0,66
15317,S527765,search,421,7,1,1,611.28,VIP,2,5
14876,S588256,search,289,1,1,1,367.22,VIP,20,4
10921,S202108,product_view,246,14,0,0,0,New,15,67
12853,S465525,reviews,187,24,0,1,49.98,New,17,55
18847,S957061,search,442,7,1,1,364.89,Power,6,0
11150,S578346,recommendations,268,1,1,0,0,Inactive,2,39
11759,S489739,cart,119,16,1,1,0,Regular,20,80
19274,S126257,notifications,30,4,1,1,0,Power,27,4
19205,S328308,search,100,22,1,0,0,VIP,30,5
11360,S735432,product_view,307,2,1,0,0,Regular,6,45
13596,S866694,filters,378,7,1,0,0,VIP,16,0
15328,S678364,recommendations,462,25,1,1,531.22,VIP,25,6
18885,S171578,filters,324,25,0,0,0,Inactive,0,84
14124,S447525,product_view,477,4,1,0,0,New,9,52
19698,S634295,filters,234,9,1,0,0,VIP,24,5
10616,S866493,cart,218,14,0,0,0,New,10,22
11240,S647273,wishlist,499,1,1,1,310.01,Power,20,2
13473,S990285,cart,176,20,1,1,0,Power,25,5
15521,S628922,notifications,529,15,1,1,0,Regular,18,15
12173,S760128,product_view,347,13,0,1,137.68,Regular,18,4
19153,S276019,cart,114,14,1,1,97.37,Regular,22,47
16392,S694375,product_view,520,12,0,0,0,Inactive,0,88
14928,S209323,product_view,442,2,1,1,0,Regular,29,80
14846,S962549,compare,399,1,1,0,0,New,21,63
18595,S948354,search,165,24,1,0,0,Regular,20,32
13527,S790640,product_view,490,8,0,0,0,Inactive,0,81
12354,S264586,search,523,12,0,0,0,New,13,1
17856,S959188,search,143,23,1,0,0,New,30,59
17388,S151829,cart,274,21,0,0,0,Inactive,1,18
12056,S573355,filters,47,24,1,0,0,Power,9,6
16780,S574289,filters,44,6,1,0,0,Power,21,7
16219,S625290,product_view,55,7,0,0,0,New,8,48
19867,S324923,recommendations,125,11,1,0,0,Regular,27,59
13228,S973358,recommendations,135,20,0,0,0,Inactive,0,10
11844,S914243,cart,464,14,1,1,119.21,Regular,29,21
13368,S988292,filters,124,14,1,1,118.83,VIP,3,0
12916,S813372,offers,59,22,1,0,0,Regular,29,26
12315,S752381,product_view,499,18,0,0,0,Inactive,1,46
16632,S614756,reviews,43,20,1,1,208.7,Power,13,6
10986,S774915,reviews,129,5,0,0,0,Inactive,2,30
12396,S143691,offers,490,22,1,0,0,VIP,5,4
15698,S267096,notifications,304,3,0,0,0,Inactive,0,6
10031,S427110,search,592,22,1,1,116.93,Power,24,5
10301,S771736,notifications,209,23,0,0,0,Inactive,2,44
18973,S884641,notifications,7,7,1,0,0,Inactive,2,57
18106,S771140,search,567,20,0,1,0,New,26,47
18470,S174817,filters,570,2,1,0,0,Power,13,5
11156,S817537,wishlist,227,8,1,0,0,Regular,16,35
12913,S328321,search,466,7,1,1,78.08,Regular,16,50
18810,S441715,offers,73,20,0,0,0,New,10,82
18039,S109710,share,268,15,0,1,51.95,Regular,11,38
18983,S577462,filters,580,10,1,1,368.57,Power,23,6
19054,S938470,filters,74,24,0,0,0,Regular,10,66
17437,S450316,filters,475,9,1,1,0,Power,25,7
10088,S571778,offers,382,12,1,1,56.48,Power,24,5
18386,S942527,filters,464,4,1,1,164.14,Regular,5,35
11993,S872552,search,281,17,1,1,0,VIP,18,6
16162,S948199,wishlist,387,9,1,1,0,Regular,22,74
17849,S389162,product_view,547,14,1,1,615.68,VIP,5,5
17724,S393341,search,308,19,1,1,611.34,VIP,7,4
13220,S284259,recommendations,85,5,0,0,0,Regular,9,66
16659,S973260,search,325,9,1,0,0,New,14,57
10083,S670511,search,522,17,1,0,0,Regular,2,67
10151,S542828,search,138,16,1,0,0,Regular,14,1
16125,S845710,offers,200,5,0,1,56.31,New,15,51
11971,S825972,reviews,44,14,1,1,0,Power,22,5
18204,S935520,product_view,538,16,1,0,0,Regular,28,30
11664,S783833,share,103,22,0,1,0,Regular,26,88
14832,S277169,cart,595,14,1,0,0,Power,19,2
10782,S853790,wishlist,493,7,1,0,0,New,22,36
11967,S228631,product_view,324,19,0,0,0,Regular,28,20
17895,S258522,offers,348,19,1,1,0,VIP,13,4
10906,S960498,offers,552,6,1,0,0,Regular,28,62
14616,S499306,share,14,10,1,0,0,VIP,30,3
11831,S823622,recommendations,10,10,1,1,0,Power,21,4
13526,S639131,filters,297,18,1,0,0,Regular,6,55
18307,S616915,recommendations,515,9,0,0,0,New,24,84
17575,S755720,cart,18,16,1,1,0,Power,16,1
13981,S945555,share,115,15,1,1,26.41,Inactive,0,53
11851,S878942,wishlist,417,14,1,0,0,Regular,22,11
17267,S834017,product_view,64,4,1,0,0,Regular,17,27
19615,S757459,offers,387,9,0,0,0,Inactive,2,15
13583,S890822,search,206,18,1,1,94.75,Regular,7,11
11242,S407908,filters,251,13,1,0,0,VIP,12,7
15405,S446348,product_view,190,14,0,0,0,Inactive,2,25
17320,S137056,notifications,410,7,1,1,0,VIP,13,0
14652,S621667,notifications,81,19,0,0,0,Inactive,3,9
14341,S152641,search,494,1,1,1,122.57,VIP,9,0
16335,S365124,filters,156,3,0,0,0,Inactive,2,65
17698,S574711,recommendations,355,16,1,0,0,Inactive,0,75
18281,S104339,wishlist,278,9,1,1,351.16,Power,4,3
17017,S278304,offers,177,4,1,1,182.29,Power,28,7
18788,S268501,product_view,302,8,1,1,436.61,VIP,29,1
12073,S226672,cart,286,19,1,0,0,Regular,2,41
19513,S230836,recommendations,595,24,0,0,0,Inactive,3,40
17304,S485904,offers,554,9,1,0,0,Regular,9,56
10583,S220280,notifications,71,1,1,0,0,VIP,19,3
17988,S940321,cart,235,13,0,0,0,Inactive,2,80
17732,S497711,filters,387,10,1,1,0,VIP,28,4
19304,S605424,search,381,15,1,1,0,Power,21,3
12752,S963446,search,138,9,0,0,0,Regular,4,13
17401,S627121,search,459,25,0,0,0,Inactive,0,62
13237,S674792,search,482,15,0,0,0,Inactive,2,8
14612,S722183,search,86,20,1,1,0,VIP,28,3
17832,S718724,wishlist,72,13,0,0,0,Inactive,3,7
18980,S513839,offers,208,24,0,1,0,Inactive,2,87
16378,S351403,search,99,16,1,0,0,Inactive,3,90
14134,S345066,share,213,21,0,0,0,Regular,14,10
16573,S875388,notifications,278,5,1,0,0,Regular,2,85
18886,S985164,recommendations,360,19,0,0,0,Inactive,2,18
15932,S395435,offers,190,20,1,1,469.37,VIP,25,7
19960,S451694,recommendations,395,25,1,1,0,New,15,86
11972,S270107,wishlist,92,9,1,0,0,Inactive,3,25
11082,S726768,search,327,14,1,1,216.56,VIP,12,6
15773,S754504,reviews,78,8,0,0,0,Inactive,0,75
15342,S322040,live_chat,249,24,1,1,0,VIP,8,5
15897,S671355,offers,211,10,1,0,0,Regular,14,39
10584,S253350,filters,25,6,1,0,0,New,26,69
16680,S105537,cart,406,1,0,1,30.84,New,19,83
19369,S467599,filters,152,9,1,1,0,Power,25,6
18085,S263034,reviews,435,25,0,0,0,New,2,16
10770,S783288,offers,434,3,0,1,0,New,0,3
14975,S436380,recommendations,227,1,1,1,0,New,30,36
11276,S909497,filters,193,8,0,0,0,Regular,30,0
15353,S148056,cart,215,11,1,0,0,Power,10,3
19781,S724831,recommendations,325,6,1,0,0,Regular,18,24
14755,S706307,search,216,23,1,0,0,New,13,66
11934,S207437,search,256,24,0,1,160.43,Regular,4,3
13871,S113621,search,480,10,1,1,72.32,Power,5,7
11434,S732823,wishlist,444,8,0,0,0,Inactive,1,1
11679,S362781,share,483,16,0,0,0,Regular,6,57
15236,S595087,product_view,450,24,0,0,0,Inactive,3,90
10949,S388932,search,506,10,1,1,0,Inactive,2,67
17540,S548791,search,482,7,1,1,0,Regular,5,41
11758,S320769,share,549,9,1,1,121.96,Power,21,1
11142,S451504,search,245,13,1,0,0,New,20,21
17249,S721234,filters,518,17,1,0,0,Regular,12,9
16091,S797985,notifications,542,5,1,1,0,VIP,3,2
17531,S922875,product_view,548,22,1,1,0,VIP,25,1
17423,S733780,offers,574,12,1,0,0,Regular,12,33
11481,S397886,wishlist,215,12,0,0,0,Inactive,0,49
17829,S688032,reviews,124,7,1,0,0,Power,22,3
17212,S516748,product_view,573,10,1,0,0,Inactive,0,56
13568,S521523,cart,320,1,1,0,0,Power,13,6
16269,S981599,product_view,140,23,1,0,0,New,11,84
15435,S527208,reviews,326,7,0,1,22.11,Inactive,1,60
10585,S537147,reviews,438,5,0,0,0,New,12,49
18520,S101961,cart,397,4,0,0,0,Inactive,0,41
11899,S708685,product_view,126,10,1,0,0,Regular,22,50
13697,S837600,share,11,10,0,0,0,Regular,5,79
18025,S576015,reviews,11,7,1,0,0,Regular,24,1
13312,S353837,filters,214,25,0,0,0,Regular,12,37
14731,S846259,cart,130,16,1,1,0,Inactive,3,65
19376,S947696,search,241,17,0,1,0,Power,28,3
16617,S244387,search,558,13,0,0,0,Regular,6,20
13213,S742907,search,51,17,0,0,0,Power,21,2
10696,S961431,reviews,591,12,1,1,163.67,Regular,24,41
11536,S771377,offers,123,25,0,1,0,Inactive,2,80
17996,S320418,reviews,126,16,0,0,0,Regular,14,70
14935,S893645,cart,366,15,1,1,0,Regular,4,59
13046,S228838,recommendations,257,24,1,1,124.83,Regular,15,18
18941,S892186,offers,176,12,1,1,66.09,Regular,10,6
19583,S626197,cart,35,17,0,0,0,Regular,29,49
13620,S549073,reviews,258,16,1,1,108.39,Power,6,5
14963,S825072,product_view,170,20,0,0,0,Regular,19,81
19124,S132838,notifications,442,4,1,0,0,Regular,13,73
14080,S135197,notifications,310,1,1,0,0,Power,1,2
16556,S624773,filters,197,18,0,1,93.4,Regular,8,38
11960,S102876,offers,302,2,1,0,0,Regular,8,56
11003,S647254,filters,482,14,0,0,0,Regular,22,41
15834,S449785,cart,183,9,1,1,0,Regular,7,81
16396,S881727,reviews,67,5,1,1,27.69,New,26,77
18026,S718125,product_view,456,3,0,0,0,Inactive,1,83
16938,S388945,reviews,508,23,0,0,0,Inactive,2,82
19761,S353219,product_view,514,17,0,0,0,New,24,70
12646,S992343,reviews,318,17,1,1,104.38,Regular,3,12
18481,S211357,offers,332,11,0,1,28.93,New,1,12
17220,S985804,search,62,20,1,0,0,Regular,28,58
19574,S975852,filters,144,17,0,0,0,New,16,63
16910,S977337,filters,374,17,0,0,0,Inactive,0,90
17526,S678852,cart,383,8,0,0,0,Regular,6,20
16650,S966955,cart,415,17,0,0,0,Inactive,2,0
14705,S218447,cart,318,15,0,0,0,Regular,18,18
18379,S720256,product_view,455,11,1,0,0,VIP,12,2
11037,S399421,cart,381,1,0,1,0,Regular,5,43
10386,S468948,recommendations,433,20,1,0,0,Power,16,1
18512,S646027,compare,366,6,0,1,0,Inactive,2,85
19631,S214008,cart,454,10,0,0,0,New,18,88
17520,S794898,reviews,160,19,1,1,0,Regular,7,17
17546,S413575,search,178,1,1,1,142.33,Regular,21,35
14694,S717591,product_view,284,16,1,0,0,VIP,28,4
19180,S938064,reviews,324,16,0,0,0,Inactive,1,25
12120,S355962,cart,502,13,0,0,0,Inactive,1,43
13075,S379013,offers,321,5,1,0,0,Regular,28,46
17085,S614201,product_view,48,3,1,1,0,Regular,19,83
11493,S162841,share,254,10,0,1,0,VIP,2,1
19522,S106376,product_view,278,7,0,1,339.62,Power,17,3
16627,S421666,offers,32,3,1,1,66.45,Regular,6,37
11749,S422373,product_view,415,25,1,1,0,Regular,2,52
15880,S870598,search,294,5,0,0,0,Inactive,1,15
17537,S921569,reviews,519,1,1,0,0,New,21,62
17384,S234269,cart,465,13,0,1,0,New,12,44
13773,S534926,notifications,267,10,1,0,0,Regular,11,2
13813,S159710,cart,495,16,0,0,0,New,19,87
12272,S429018,share,331,1,1,1,226.08,Power,0,3
16425,S759409,reviews,489,16,0,1,37.41,Inactive,1,85
14016,S792437,reviews,88,9,1,1,504.42,VIP,19,1
10836,S140316,share,12,21,1,1,0,Regular,5,53
18116,S508948,filters,435,20,0,0,0,New,10,5
18203,S585413,recommendations,84,14,0,0,0,New,14,66
14258,S875590,reviews,443,24,1,0,0,Regular,2,65
17675,S614352,product_view,7,25,1,0,0,Regular,30,16
11359,S527445,reviews,175,7,0,0,0,New,0,60
19602,S766820,search,105,11,0,1,59.94,Power,18,1
15744,S686415,filters,133,1,0,0,0,Regular,13,36
14170,S200896,cart,435,17,1,0,0,Regular,9,60
17808,S502262,offers,99,24,0,1,0,New,22,89
18673,S906055,cart,431,6,1,0,0,Regular,4,38
14662,S503254,offers,249,21,0,0,0,New,0,75
11584,S778827,reviews,333,20,0,0,0,Regular,14,39
13682,S753432,recommendations,522,23,0,0,0,New,7,3
11642,S653339,share,438,5,0,0,0,New,15,86
11139,S981001,offers,567,21,1,0,0,Regular,11,30
12674,S186026,reviews,500,25,1,0,0,Inactive,3,62
12844,S833054,product_view,329,3,1,1,173.53,Power,28,6
13307,S706360,product_view,142,12,0,0,0,Regular,18,63
15965,S711182,notifications,249,8,1,1,0,Regular,0,49
17633,S480484,offers,511,16,1,1,0,Regular,4,4
14882,S812142,filters,237,25,0,1,0,Regular,22,60
13958,S497715,offers,255,17,0,0,0,Inactive,2,48
16757,S961020,offers,223,23,1,0,0,Inactive,1,62
16491,S624142,offers,196,9,1,0,0,Power,15,0
10001,S343962,product_view,520,20,1,1,239.86,Power,2,3
19774,S588163,share,173,16,0,0,0,Inactive,2,48
10799,S509758,share,463,20,1,1,0,Power,23,5
19191,S706268,filters,236,12,0,1,148.7,Regular,26,77
19140,S961873,filters,204,15,0,0,0,Regular,4,41
16340,S971701,product_view,532,4,0,0,0,Regular,8,9
13968,S586764,notifications,439,13,0,0,0,New,16,38
11806,S402478,offers,600,2,1,1,0,Power,13,3
11694,S105158,search,304,6,0,0,0,Regular,8,77
16581,S966458,cart,389,20,0,0,0,Inactive,0,56
13742,S791177,share,238,21,1,1,201.32,VIP,2,7
12267,S530928,product_view,429,22,0,0,0,Regular,23,4
13351,S241153,search,107,13,1,0,0,Power,24,3
13707,S216332,search,108,15,1,1,0,VIP,21,7
17894,S392583,filters,415,23,0,1,6.59,Inactive,2,38
13266,S987982,live_chat,209,12,1,0,0,VIP,13,4
13009,S632299,filters,185,7,0,1,108.15,Power,15,1
17823,S474218,recommendations,584,19,1,0,0,Inactive,2,17
15020,S986010,compare,59,12,1,1,318.27,VIP,26,5
17096,S907814,product_view,498,4,0,0,0,New,0,54
14205,S338025,search,11,1,1,1,90.13,Regular,17,4
15301,S285224,reviews,90,7,0,0,0,New,6,3
18610,S259074,offers,62,22,1,1,353.25,Power,0,5
17547,S556919,search,371,24,0,0,0,New,0,37
15415,S401658,live_chat,386,12,1,0,0,Power,17,3
14339,S575691,live_chat,104,18,1,1,347.46,VIP,4,1
19907,S899733,recommendations,466,15,1,1,125.21,Power,19,0
14956,S602004,offers,42,12,0,0,0,Regular,1,58
16762,S165657,offers,175,1,1,0,0,Inactive,0,18
11677,S519670,offers,201,5,1,0,0,Regular,25,21
12177,S954978,share,271,14,0,0,0,Inactive,1,60
18119,S775632,search,585,21,0,0,0,Inactive,0,70
15754,S360819,search,100,20,1,0,0,Power,1,0
11003,S833087,search,303,8,0,0,0,Regular,22,41
10464,S521673,notifications,326,1,0,0,0,New,3,45
12989,S509182,product_view,597,24,0,0,0,Regular,7,53
10961,S340477,recommendations,123,9,0,1,0,Power,18,5
15048,S215407,search,399,8,0,0,0,Inactive,3,17
17287,S350956,filters,189,15,0,0,0,New,24,60
19519,S538137,offers,569,10,0,0,0,Inactive,1,79
19025,S981030,cart,491,14,1,1,0,Power,8,7
14893,S235597,offers,391,7,0,0,0,New,13,47
15081,S127828,notifications,542,14,0,0,0,Inactive,3,3
11295,S303408,reviews,49,20,1,0,0,New,2,57
14607,S237502,search,415,8,0,0,0,Inactive,0,62
10139,S248557,cart,359,10,1,1,374.24,Power,9,6
17968,S107411,product_view,89,25,0,0,0,Inactive,2,77
18363,S593198,reviews,136,6,0,1,38.59,New,25,73
10061,S439498,product_view,19,6,1,0,0,Power,27,0
12373,S178079,offers,366,15,0,0,0,Inactive,3,85
19738,S965942,recommendations,304,12,0,0,0,Regular,10,58
18760,S680369,recommendations,223,24,1,0,0,Regular,18,2
15091,S963723,product_view,120,8,1,1,0,VIP,23,0
15919,S646204,recommendations,455,5,1,1,0,VIP,27,7
15515,S289200,offers,350,2,1,1,103.62,Power,13,5
18215,S555845,notifications,293,7,0,0,0,Inactive,1,31
12739,S988035,product_view,373,20,1,0,0,Power,1,0
12386,S197646,product_view,77,20,0,0,0,New,8,19
19999,S966244,reviews,516,6,1,0,0,Inactive,2,62
16402,S194443,filters,214,7,1,1,29.09,Inactive,2,80
16623,S799774,search,127,9,1,0,0,Regular,10,43
16041,S308241,filters,138,18,0,0,0,Inactive,1,23
13569,S773801,recommendations,419,5,1,1,0,Regular,28,74
15490,S722471,recommendations,454,7,1,1,0,Regular,17,33
14694,S269549,offers,497,8,1,0,0,VIP,28,4
14556,S156935,reviews,529,2,1,1,0,New,30,48
12046,S400789,product_view,107,23,1,0,0,Power,22,0
14862,S220579,reviews,595,11,1,0,0,Inactive,2,71
19294,S591346,recommendations,114,16,0,0,0,New,2,70
11580,S889245,filters,317,8,0,0,0,New,11,60
16032,S505847,product_view,139,13,0,0,0,New,11,14
15230,S437022,search,491,20,1,1,168.36,Power,6,7
10405,S556957,search,554,7,0,0,0,New,20,30
12875,S584095,product_view,158,19,0,0,0,Regular,8,28
12878,S537094,product_view,330,13,1,0,0,New,16,56
15701,S949807,product_view,445,16,1,1,0,VIP,2,4
13263,S276972,offers,332,11,1,1,0,Inactive,3,7
19871,S373755,wishlist,162,10,1,1,109.53,Regular,21,41
14242,S408912,notifications,267,19,0,1,13.11,New,7,76
16317,S757595,recommendations,19,2,1,1,0,VIP,12,4
15328,S424363,search,241,18,1,1,0,VIP,25,6
18399,S683774,share,43,7,0,0,0,New,0,40
11883,S888241,cart,130,6,1,1,0,Power,18,7
16625,S896301,wishlist,161,24,1,0,0,Regular,30,77
14752,S718753,recommendations,54,4,1,0,0,Power,28,0
16113,S985009,offers,465,4,0,0,0,Regular,2,2
12142,S450827,product_view,226,3,1,0,0,Power,14,5
16648,S417961,search,258,22,1,0,0,New,17,42
16876,S283062,offers,292,15,1,1,0,VIP,7,6
10719,S525790,cart,323,20,0,0,0,Regular,19,68
15452,S296934,reviews,476,19,0,0,0,Inactive,3,35
19118,S841476,filters,434,15,0,0,0,Regular,1,89
18791,S259595,filters,448,1,1,1,166.6,VIP,19,4
16840,S672022,search,152,5,0,0,0,Inactive,0,52
15876,S584977,product_view,292,21,1,0,0,New,27,45
18829,S175087,filters,400,14,1,1,200.58,Power,12,3
19646,S881371,reviews,529,15,0,0,0,Inactive,2,40
15039,S935133,reviews,141,10,1,0,0,Regular,25,33
14876,S665630,notifications,280,7,1,1,0,VIP,20,4
12838,S316014,reviews,537,14,1,1,470.17,VIP,9,5
13114,S360067,cart,282,24,1,1,104.05,Regular,15,38
14413,S677048,reviews,256,8,1,0,0,Regular,22,76
10419,S185927,offers,97,2,0,0,0,Inactive,1,46
15332,S133412,cart,103,24,0,1,157.24,Regular,22,65
10275,S737967,live_chat,249,19,0,1,0,Regular,13,41
12717,S742983,recommendations,509,12,1,0,0,New,15,64
15576,S936815,search,225,19,1,1,125.49,Regular,1,23
10074,S648141,recommendations,165,12,1,0,0,VIP,2,2
14007,S603078,cart,138,15,0,0,0,Inactive,2,10
16566,S870006,share,29,4,1,0,0,Inactive,3,50
19188,S919058,compare,73,23,1,0,0,VIP,5,4
10457,S140983,search,96,10,1,0,0,Power,29,7
19766,S951651,offers,505,22,1,1,46.44,Regular,23,11
13686,S667671,reviews,351,3,0,0,0,Inactive,1,63
16090,S349125,reviews,578,19,1,0,0,New,30,50
15326,S321559,offers,547,1,1,0,0,New,5,52
12733,S586496,live_chat,598,14,1,1,0,VIP,27,5
12080,S464387,recommendations,418,22,1,1,128.2,Regular,22,0
14727,S645253,cart,563,2,0,0,0,Regular,9,85
19127,S204636,cart,550,23,1,1,0,Power,1,1
16741,S834465,offers,423,18,1,1,0,Power,7,6
15433,S173444,wishlist,237,8,0,0,0,Inactive,0,64
14453,S876032,offers,92,16,0,0,0,Inactive,1,9
15622,S509927,search,367,13,0,0,0,Regular,22,36
18759,S150593,share,262,8,0,0,0,Regular,15,64
13908,S507959,share,32,24,0,1,374.46,VIP,25,4
16959,S674024,filters,506,1,1,0,0,Regular,25,84
11413,S807100,filters,253,1,0,1,368.23,Power,30,3
17834,S414810,filters,16,13,0,0,0,Regular,19,49
16114,S923011,share,243,20,1,1,0,VIP,19,5
11866,S575727,wishlist,336,11,1,1,73.53,Power,10,0
13085,S375625,search,92,5,1,0,0,New,10,62
16236,S988531,product_view,15,9,1,1,0,Power,23,0
19160,S983763,product_view,122,24,1,0,0,Inactive,3,37
10090,S168093,live_chat,566,18,1,1,140.21,Regular,30,40
17727,S302859,cart,357,19,1,0,0,Regular,14,77
17589,S125753,search,426,17,0,1,0,Regular,30,90
11542,S837771,product_view,14,22,1,1,0,Power,30,4
10484,S773292,notifications,578,14,1,0,0,Regular,20,43
15119,S786307,share,237,1,1,0,0,Regular,24,71
17180,S883090,cart,476,25,1,1,0,Power,5,3
19857,S341194,product_view,314,16,1,1,169.19,VIP,24,4
19711,S788496,product_view,153,12,0,1,0,Regular,1,33
16037,S193212,product_view,108,18,0,0,0,New,18,44
10057,S962367,share,383,4,1,1,0,VIP,18,6
10242,S692099,notifications,377,20,1,0,0,New,8,33
15541,S258320,reviews,160,10,1,0,0,Regular,0,90
14758,S109939,recommendations,344,18,1,1,0,VIP,11,3
14777,S398397,product_view,59,11,1,0,0,New,13,14
17389,S614364,product_view,510,3,0,1,86.78,Regular,25,68
14749,S938397,reviews,525,25,1,0,0,Regular,10,15
19004,S431943,product_view,194,2,1,1,0,VIP,7,6
14473,S387845,product_view,11,9,1,0,0,Regular,21,65
15138,S629455,offers,299,13,0,0,0,Inactive,0,6
12078,S846540,offers,222,18,0,1,132.88,Regular,29,81
