order_id,product,category,quantity,unit_price,discount_percent,discount_amount,revenue,cogs,shipping_cost,returned,return_cost,support_ticket,support_cost,channel,marketing_cost,customer_segment,true_profit
60210,Wireless Earbuds Pro,Electronics,2,79,6.0,9.48,148.52,36,15.35,0,0,1,22.08,paid_ads,46.46,New Customer,28.63
61815,Fitness Tracker,Health,1,79,4.0,3.16,75.84,22,4.98,0,0,0,0,organic,0.0,Returning,48.86
54857,Wireless Earbuds Pro,Electronics,1,79,9.0,7.11,71.89,18,3.92,0,0,0,0,social_media,7.5,Returning,42.47
56780,Wireless Earbuds Pro,Electronics,2,79,6.0,9.48,148.52,36,15.79,1,17.72,0,0,organic,0.0,New Customer,-54.66
54698,Face Serum,Beauty,1,45,10.0,4.5,40.5,6,3.06,0,0,0,0,email,1.04,Returning,30.4
55335,Cotton T-Shirt Pack,Fashion,1,24,13.0,3.12,20.88,5,4.06,0,0,0,0,social_media,2.53,One-Time Buyer,9.29
59587,Fitness Tracker,Health,2,79,14.0,22.12,135.88,44,13.68,0,0,0,0,paid_ads,38.55,New Customer,39.65
56211,Running Shoes,Fashion,2,89,16.0,28.48,149.52,44,7.9,0,0,0,0,paid_ads,47.68,One-Time Buyer,49.94
50878,Backpack,Fashion,1,59,3.0,1.77,57.23,14,4.08,0,0,0,0,paid_ads,15.92,VIP,23.23
52238,Running Shoes,Fashion,2,89,32.0,56.96,121.04,44,8.47,0,0,0,0,paid_ads,25.32,Discount Hunter,43.25
64964,Phone Case Premium,Electronics,1,29,0.0,0.0,29.0,3,7.9,0,0,0,0,referral,2.77,VIP,15.33
60961,Makeup Brush Set,Beauty,1,19,9.0,1.71,17.29,3,3.47,0,0,0,0,social_media,2.22,One-Time Buyer,8.6
54757,Bluetooth Speaker,Electronics,1,99,9.0,8.91,90.09,25,3.67,0,0,0,0,social_media,10.36,One-Time Buyer,51.06
57364,Backpack,Fashion,1,59,0.0,0.0,59.0,14,3.04,1,12.05,0,0,social_media,6.48,Returning,-29.67
63251,Skincare Kit,Beauty,1,65,36.0,23.4,41.6,12,4.58,0,0,0,0,referral,3.5,Discount Hunter,21.52
54748,Wireless Earbuds Pro,Electronics,2,79,39.0,61.62,96.38,36,15.81,0,0,0,0,paid_ads,23.68,Discount Hunter,20.89
61348,Smart Water Bottle,Health,2,45,6.0,5.4,84.6,28,13.67,0,0,0,0,email,2.26,Returning,40.67
58288,Cotton T-Shirt Pack,Fashion,1,24,15.0,3.6,20.4,5,3.43,0,0,0,0,paid_ads,6.41,One-Time Buyer,5.56
55433,Wireless Earbuds Pro,Electronics,1,79,8.0,6.32,72.68,18,4.43,1,11.12,1,19.18,social_media,7.8,One-Time Buyer,-53.26
61071,Running Shoes,Fashion,1,89,43.0,38.27,50.73,22,4.84,0,0,0,0,referral,4.6,Discount Hunter,19.29
57775,Smart Water Bottle,Health,1,45,12.0,5.4,39.6,14,7.4,0,0,1,12.66,organic,0.0,New Customer,5.54
59029,Cotton T-Shirt Pack,Fashion,1,24,14.0,3.36,20.64,5,2.6,0,0,0,0,email,0.64,New Customer,12.4
54854,Cotton T-Shirt Pack,Fashion,2,24,10.0,4.8,43.2,10,9.86,0,0,0,0,social_media,6.01,One-Time Buyer,17.33
64355,Protein Powder,Health,1,49,6.0,2.94,46.06,15,3.05,0,0,0,0,social_media,4.63,One-Time Buyer,23.38
62476,Running Shoes,Fashion,1,89,39.0,34.71,54.29,22,2.82,1,15.56,1,12.74,organic,0.0,Discount Hunter,-47.69
52382,Phone Case Premium,Electronics,1,29,9.0,2.61,26.39,3,5.89,0,0,0,0,organic,0.0,New Customer,17.5
60516,Makeup Brush Set,Beauty,1,19,14.0,2.66,16.34,3,2.07,0,0,0,0,organic,0.0,One-Time Buyer,11.27
62702,Cotton T-Shirt Pack,Fashion,2,24,2.0,0.96,47.04,10,9.73,0,0,0,0,organic,0.0,VIP,27.31
58598,Laptop Stand,Electronics,1,59,18.0,10.62,48.38,15,4.75,0,0,0,0,paid_ads,11.4,One-Time Buyer,17.23
63031,Makeup Brush Set,Beauty,1,19,1.0,0.19,18.81,3,3.12,0,0,0,0,referral,1.33,VIP,11.36
62601,Hair Dryer,Beauty,1,69,35.0,24.15,44.85,18,2.27,1,9.63,0,0,paid_ads,12.04,Discount Hunter,-37.45
59116,Running Shoes,Fashion,1,89,6.0,5.34,83.66,22,2.02,0,0,0,0,paid_ads,25.33,Returning,34.31
50831,Cotton T-Shirt Pack,Fashion,1,24,11.0,2.64,21.36,5,4.17,0,0,0,0,organic,0.0,New Customer,12.19
58583,Makeup Brush Set,Beauty,1,19,2.0,0.38,18.62,3,3.36,0,0,0,0,organic,0.0,VIP,12.26
56419,Running Shoes,Fashion,1,89,34.0,30.26,58.74,22,3.05,0,0,0,0,organic,0.0,Discount Hunter,33.69
51641,Bluetooth Speaker,Electronics,1,99,4.0,3.96,95.04,25,3.61,0,0,0,0,paid_ads,21.69,Returning,44.74
62762,Perfume Set,Beauty,2,55,6.0,6.6,103.4,16,9.0,0,0,0,0,organic,0.0,New Customer,78.4
50964,Running Shoes,Fashion,1,89,6.0,5.34,83.66,22,3.39,0,0,0,0,paid_ads,19.11,Returning,39.16
59119,Protein Powder,Health,1,49,10.0,4.9,44.1,15,4.69,0,0,0,0,email,1.13,New Customer,23.28
53069,Fitness Tracker,Health,1,79,7.0,5.53,73.47,22,5.07,0,0,1,23.56,organic,0.0,One-Time Buyer,22.84
60674,Sunglasses,Fashion,1,35,7.0,2.45,32.55,4,2.03,1,13.94,0,0,paid_ads,7.33,Returning,-24.04
51959,Cotton T-Shirt Pack,Fashion,1,24,16.0,3.84,20.16,5,3.57,0,0,0,0,organic,0.0,One-Time Buyer,11.59
51389,Laptop Stand,Electronics,2,59,14.0,16.52,101.48,30,13.02,0,0,0,0,organic,0.0,One-Time Buyer,58.46
53107,Wireless Earbuds Pro,Electronics,2,79,8.0,12.64,145.36,36,8.38,1,18.09,0,0,organic,0.0,Returning,-47.93
62479,Face Serum,Beauty,1,45,3.0,1.35,43.65,6,4.13,0,0,0,0,email,1.23,VIP,32.29
64687,Phone Case Premium,Electronics,1,29,1.0,0.29,28.71,3,7.78,0,0,0,0,paid_ads,7.81,Returning,10.12
54908,Skincare Kit,Beauty,1,65,11.0,7.15,57.85,12,3.6,0,0,0,0,organic,0.0,One-Time Buyer,42.25
62262,Yoga Mat Premium,Health,2,39,2.0,1.56,76.44,16,14.98,0,0,0,0,social_media,10.77,VIP,34.69
51927,Running Shoes,Fashion,2,89,38.0,67.64,110.36,44,4.67,0,0,0,0,paid_ads,25.3,Discount Hunter,36.39
57606,Wireless Earbuds Pro,Electronics,1,79,3.0,2.37,76.63,18,5.35,1,12.61,1,12.42,social_media,11.46,Returning,-52.18
56613,Resistance Bands Set,Health,1,22,8.0,1.76,20.24,4,3.02,0,0,0,0,social_media,2.76,New Customer,10.46
59027,Bluetooth Speaker,Electronics,1,99,5.0,4.95,94.05,25,5.62,0,0,0,0,social_media,12.49,Returning,50.94
52267,Denim Jacket,Fashion,1,79,24.0,18.96,60.04,28,4.78,0,0,0,0,social_media,6.08,Discount Hunter,21.18
56630,Hair Dryer,Beauty,1,69,8.0,5.52,63.48,18,2.45,0,0,0,0,referral,5.17,One-Time Buyer,37.86
52417,Skincare Kit,Beauty,1,65,7.0,4.55,60.45,12,3.45,0,0,0,0,paid_ads,15.11,New Customer,29.89
60420,Cotton T-Shirt Pack,Fashion,1,24,5.0,1.2,22.8,5,3.8,0,0,0,0,social_media,3.44,Returning,10.56
52463,Wireless Earbuds Pro,Electronics,2,79,13.0,20.54,137.46,36,10.22,0,0,0,0,organic,0.0,One-Time Buyer,91.24
64292,Makeup Brush Set,Beauty,1,19,12.0,2.28,16.72,3,3.55,0,0,0,0,social_media,2.15,New Customer,8.02
55927,Running Shoes,Fashion,2,89,6.0,10.68,167.32,44,9.47,0,0,0,0,paid_ads,41.47,One-Time Buyer,72.38
51075,Skincare Kit,Beauty,1,65,34.0,22.1,42.9,12,4.38,0,0,0,0,social_media,5.78,Discount Hunter,20.74
64188,Smart Water Bottle,Health,1,45,32.0,14.4,30.6,14,5.67,0,0,0,0,social_media,4.07,Discount Hunter,6.86
55326,Running Shoes,Fashion,1,89,10.0,8.9,80.1,22,4.39,0,0,0,0,organic,0.0,Returning,53.71
51058,Skincare Kit,Beauty,1,65,13.0,8.45,56.55,12,4.87,0,0,0,0,social_media,8.1,One-Time Buyer,31.58
54141,Running Shoes,Fashion,1,89,8.0,7.12,81.88,22,2.66,0,0,1,17.91,paid_ads,18.8,New Customer,20.51
64856,Running Shoes,Fashion,1,89,14.0,12.46,76.54,22,2.78,1,14.08,0,0,email,1.96,One-Time Buyer,-33.17
62407,Running Shoes,Fashion,1,89,39.0,34.71,54.29,22,4.6,0,0,0,0,referral,4.16,Discount Hunter,23.53
54781,Fitness Tracker,Health,1,79,0.0,0.0,79.0,22,5.37,1,16.1,0,0,referral,5.78,VIP,-41.35
62885,Cotton T-Shirt Pack,Fashion,1,24,7.0,1.68,22.32,5,4.59,0,0,0,0,organic,0.0,Returning,12.73
64225,Yoga Mat Premium,Health,1,39,5.0,1.95,37.05,8,7.02,0,0,0,0,paid_ads,9.49,New Customer,12.54
61054,Cotton T-Shirt Pack,Fashion,1,24,5.0,1.2,22.8,5,2.27,0,0,0,0,organic,0.0,New Customer,15.53
60619,Cotton T-Shirt Pack,Fashion,1,24,12.0,2.88,21.12,5,3.17,0,0,0,0,paid_ads,6.36,One-Time Buyer,6.59
64703,Running Shoes,Fashion,2,89,3.0,5.34,172.66,44,7.81,0,0,0,0,social_media,26.28,Returning,94.57
54062,Face Serum,Beauty,1,45,2.0,0.9,44.1,6,2.24,0,0,0,0,paid_ads,13.37,Returning,22.49
64455,Backpack,Fashion,1,59,33.0,19.47,39.53,14,4.05,0,0,0,0,organic,0.0,Discount Hunter,21.48
54410,Smart Water Bottle,Health,1,45,22.0,9.9,35.1,14,7.17,0,0,0,0,social_media,3.58,Discount Hunter,10.35
59985,Face Serum,Beauty,3,45,30.0,40.5,94.5,18,14.14,0,0,0,0,social_media,11.95,Discount Hunter,50.41
63653,Face Serum,Beauty,1,45,9.0,4.05,40.95,6,2.74,0,0,0,0,organic,0.0,Returning,32.21
56246,Sunglasses,Fashion,1,35,24.0,8.4,26.6,4,3.7,0,0,0,0,email,0.98,Discount Hunter,17.92
57664,Face Serum,Beauty,1,45,15.0,6.75,38.25,6,2.01,0,0,0,0,social_media,4.76,New Customer,25.48
64223,USB-C Hub,Electronics,2,49,0.0,0.0,98.0,24,12.34,0,0,0,0,paid_ads,27.93,Returning,33.73
54001,Cotton T-Shirt Pack,Fashion,2,24,4.0,1.92,46.08,10,5.25,0,0,0,0,paid_ads,10.15,VIP,20.68
63786,Cotton T-Shirt Pack,Fashion,3,24,30.0,21.6,50.4,15,11.81,0,0,0,0,referral,4.88,Discount Hunter,18.71
51837,Hair Dryer,Beauty,1,69,18.0,12.42,56.58,18,4.02,0,0,1,22.67,paid_ads,12.51,One-Time Buyer,-0.62
57314,Phone Case Premium,Electronics,1,29,5.0,1.45,27.55,3,5.29,1,16.53,0,0,social_media,4.17,VIP,-26.24
53764,Face Serum,Beauty,2,45,26.0,23.4,66.6,12,6.95,0,0,0,0,paid_ads,15.04,Discount Hunter,32.61
56491,Face Serum,Beauty,2,45,1.0,0.9,89.1,12,8.32,0,0,0,0,paid_ads,18.43,Returning,50.35
57901,Cotton T-Shirt Pack,Fashion,1,24,2.0,0.48,23.52,5,4.54,0,0,0,0,paid_ads,7.26,Returning,6.72
56947,Fitness Tracker,Health,2,79,8.0,12.64,145.36,44,6.28,0,0,1,22.93,referral,14.6,Returning,57.55
55276,Yoga Mat Premium,Health,2,39,9.0,7.02,70.98,16,14.54,0,0,0,0,paid_ads,16.91,Returning,23.53
53292,Denim Jacket,Fashion,2,79,13.0,20.54,137.46,56,7.48,0,0,0,0,organic,0.0,New Customer,73.98
60897,Smart Water Bottle,Health,1,45,8.0,3.6,41.4,14,4.42,0,0,0,0,organic,0.0,New Customer,22.98
60513,Laptop Stand,Electronics,2,59,13.0,15.34,102.66,30,10.0,0,0,0,0,organic,0.0,One-Time Buyer,62.66
59280,Cotton T-Shirt Pack,Fashion,1,24,3.0,0.72,23.28,5,3.95,0,0,0,0,paid_ads,5.25,VIP,9.08
54038,Cotton T-Shirt Pack,Fashion,1,24,3.0,0.72,23.28,5,4.34,0,0,0,0,referral,2.28,Returning,11.66
52358,Cotton T-Shirt Pack,Fashion,1,24,27.0,6.48,17.52,5,2.83,0,0,0,0,organic,0.0,Discount Hunter,9.69
64032,Cotton T-Shirt Pack,Fashion,2,24,1.0,0.48,47.52,10,9.2,0,0,1,15.46,paid_ads,11.61,Returning,1.25
52123,Phone Case Premium,Electronics,2,29,14.0,8.12,49.88,6,10.57,0,0,0,0,paid_ads,10.07,One-Time Buyer,23.24
57505,USB-C Hub,Electronics,2,49,4.0,3.92,94.08,24,7.79,0,0,0,0,paid_ads,28.98,VIP,33.31
50238,Fitness Tracker,Health,1,79,6.0,4.74,74.26,22,3.54,1,13.71,0,0,social_media,7.9,Returning,-39.72
55169,Skincare Kit,Beauty,2,65,12.0,15.6,114.4,24,9.52,0,0,0,0,paid_ads,27.35,New Customer,53.53
53978,Makeup Brush Set,Beauty,1,19,2.0,0.38,18.62,3,3.75,0,0,0,0,paid_ads,5.72,Returning,6.15
53622,Hair Dryer,Beauty,1,69,13.0,8.97,60.03,18,3.62,0,0,1,20.76,paid_ads,18.62,New Customer,-0.97
64939,Running Shoes,Fashion,1,89,2.0,1.78,87.22,22,4.61,0,0,0,0,email,3.3,VIP,57.31
64815,Fitness Tracker,Health,1,79,14.0,11.06,67.94,22,5.26,0,0,0,0,social_media,10.47,One-Time Buyer,30.21
62228,Yoga Mat Premium,Health,1,39,4.0,1.56,37.44,8,5.24,0,0,0,0,social_media,5.75,VIP,18.45
63647,Cotton T-Shirt Pack,Fashion,3,24,5.0,3.6,68.4,15,9.09,0,0,0,0,social_media,9.59,One-Time Buyer,34.72
60052,Hair Dryer,Beauty,1,69,30.0,20.7,48.3,18,3.45,0,0,1,20.23,paid_ads,10.53,Discount Hunter,-3.91
53461,Bluetooth Speaker,Electronics,1,99,12.0,11.88,87.12,25,3.4,0,0,0,0,social_media,10.24,New Customer,48.48
55518,Skincare Kit,Beauty,2,65,5.0,6.5,123.5,24,6.78,0,0,0,0,email,3.83,Returning,88.89
62408,Smart Water Bottle,Health,2,45,12.0,10.8,79.2,28,13.15,1,21.28,0,0,email,2.36,One-Time Buyer,-56.87
55370,Phone Case Premium,Electronics,1,29,5.0,1.45,27.55,3,5.7,0,0,0,0,social_media,4.21,One-Time Buyer,14.64
56091,Fitness Tracker,Health,1,79,6.0,4.74,74.26,22,6.63,0,0,1,10.22,referral,5.26,One-Time Buyer,30.15
55930,Wireless Earbuds Pro,Electronics,1,79,31.0,24.49,54.51,18,3.92,1,11.03,0,0,social_media,7.3,Discount Hunter,-34.8
62715,Wireless Earbuds Pro,Electronics,1,79,12.0,9.48,69.52,18,4.3,0,0,1,12.16,paid_ads,22.37,New Customer,12.69
54166,Laptop Stand,Electronics,1,59,39.0,23.01,35.99,15,4.78,0,0,0,0,organic,0.0,Discount Hunter,16.21
64345,Wireless Earbuds Pro,Electronics,1,79,27.0,21.33,57.67,18,4.33,1,11.22,1,8.67,organic,0.0,Discount Hunter,-36.45
59625,Cotton T-Shirt Pack,Fashion,1,24,31.0,7.44,16.56,5,3.23,0,0,0,0,social_media,2.37,Discount Hunter,5.96
64182,Bluetooth Speaker,Electronics,1,99,32.0,31.68,67.32,25,7.61,0,0,0,0,social_media,7.53,Discount Hunter,27.18
55210,Wireless Earbuds Pro,Electronics,1,79,8.0,6.32,72.68,18,7.79,0,0,0,0,organic,0.0,New Customer,46.89
51361,Fitness Tracker,Health,1,79,6.0,4.74,74.26,22,3.0,0,0,1,16.62,organic,0.0,New Customer,32.64
61097,Yoga Mat Premium,Health,1,39,16.0,6.24,32.76,8,4.09,0,0,0,0,paid_ads,8.52,One-Time Buyer,12.15
53345,Cotton T-Shirt Pack,Fashion,1,24,11.0,2.64,21.36,5,2.31,0,0,0,0,social_media,2.14,One-Time Buyer,11.91
64213,Denim Jacket,Fashion,1,79,10.0,7.9,71.1,28,3.22,0,0,0,0,referral,7.23,New Customer,32.65
57414,Smart Water Bottle,Health,1,45,45.0,20.25,24.75,14,7.85,0,0,0,0,social_media,3.33,Discount Hunter,-0.43
62339,Hair Dryer,Beauty,1,69,17.0,11.73,57.27,18,4.79,1,10.61,0,0,social_media,6.75,One-Time Buyer,-34.42
61638,Sunglasses,Fashion,1,35,34.0,11.9,23.1,4,3.45,0,0,1,10.09,email,0.87,Discount Hunter,4.69
61177,Running Shoes,Fashion,2,89,8.0,14.24,163.76,44,5.51,0,0,0,0,referral,15.88,Returning,98.37
59315,USB-C Hub,Electronics,1,49,1.0,0.49,48.51,12,5.84,0,0,0,0,email,1.59,VIP,29.08
51201,Bluetooth Speaker,Electronics,1,99,14.0,13.86,85.14,25,5.29,0,0,1,13.66,social_media,8.28,New Customer,32.91
51900,Resistance Bands Set,Health,2,22,8.0,3.52,40.48,8,13.24,0,0,0,0,organic,0.0,Returning,19.24
59593,Perfume Set,Beauty,1,55,2.0,1.1,53.9,8,4.15,0,0,0,0,email,1.43,VIP,40.32
56675,Cotton T-Shirt Pack,Fashion,1,24,2.0,0.48,23.52,5,4.52,0,0,0,0,paid_ads,5.06,VIP,8.94
55353,Running Shoes,Fashion,1,89,14.0,12.46,76.54,22,4.89,0,0,0,0,paid_ads,21.42,New Customer,28.23
52644,Hair Dryer,Beauty,3,69,18.0,37.26,169.74,54,8.57,0,0,1,12.3,paid_ads,46.43,One-Time Buyer,48.44
59235,Face Serum,Beauty,1,45,8.0,3.6,41.4,6,2.54,0,0,0,0,organic,0.0,Returning,32.86
55331,Running Shoes,Fashion,2,89,17.0,30.26,147.74,44,8.04,1,9.54,0,0,paid_ads,44.8,One-Time Buyer,-91.61
56458,Wireless Earbuds Pro,Electronics,1,79,17.0,13.43,65.57,18,7.42,0,0,0,0,social_media,9.01,One-Time Buyer,31.14
56775,Smart Water Bottle,Health,1,45,0.0,0.0,45.0,14,3.88,0,0,0,0,social_media,6.02,VIP,21.1
60490,Running Shoes,Fashion,1,89,9.0,8.01,80.99,22,4.09,0,0,0,0,paid_ads,21.49,One-Time Buyer,33.41
55119,Wireless Earbuds Pro,Electronics,1,79,14.0,11.06,67.94,18,6.79,0,0,1,11.21,social_media,7.98,New Customer,23.96
61932,Fitness Tracker,Health,3,79,12.0,28.44,208.56,66,11.36,0,0,1,9.24,paid_ads,42.33,New Customer,79.63
55375,Running Shoes,Fashion,1,89,0.0,0.0,89.0,22,2.93,0,0,0,0,referral,8.99,Returning,55.08
59654,Skincare Kit,Beauty,1,65,32.0,20.8,44.2,12,4.68,0,0,0,0,paid_ads,12.4,Discount Hunter,15.12
60775,Bluetooth Speaker,Electronics,1,99,13.0,12.87,86.13,25,4.66,0,0,0,0,email,3.26,New Customer,53.21
64502,Backpack,Fashion,1,59,2.0,1.18,57.82,14,2.38,0,0,0,0,email,1.84,Returning,39.6
59428,Laptop Stand,Electronics,1,59,9.0,5.31,53.69,15,7.49,1,16.57,0,0,organic,0.0,Returning,-33.69
56772,Face Serum,Beauty,1,45,11.0,4.95,40.05,6,4.33,0,0,0,0,organic,0.0,New Customer,29.72
50862,Smart Water Bottle,Health,2,45,24.0,21.6,68.4,28,6.91,0,0,1,22.63,organic,0.0,Discount Hunter,10.86
62720,Wireless Earbuds Pro,Electronics,1,79,28.0,22.12,56.88,18,5.26,0,0,0,0,paid_ads,14.16,Discount Hunter,19.46
61266,Fitness Tracker,Health,3,79,10.0,23.7,213.3,66,14.29,0,0,0,0,email,5.18,New Customer,127.83
52455,Denim Jacket,Fashion,3,79,7.0,16.59,220.41,84,14.63,0,0,0,0,organic,0.0,One-Time Buyer,121.78
63199,Protein Powder,Health,1,49,37.0,18.13,30.87,15,3.45,1,6.76,0,0,social_media,3.41,Discount Hunter,-25.53
53196,Resistance Bands Set,Health,1,22,12.0,2.64,19.36,4,3.67,0,0,0,0,social_media,2.05,New Customer,9.64
50946,Protein Powder,Health,1,49,16.0,7.84,41.16,15,3.27,0,0,0,0,organic,0.0,One-Time Buyer,22.89
60380,Yoga Mat Premium,Health,1,39,31.0,12.09,26.91,8,5.65,0,0,0,0,email,0.9,Discount Hunter,12.36
56943,Yoga Mat Premium,Health,1,39,8.0,3.12,35.88,8,6.13,1,17.78,0,0,organic,0.0,One-Time Buyer,-28.32
61397,Hair Dryer,Beauty,1,69,10.0,6.9,62.1,18,3.82,0,0,0,0,referral,5.03,One-Time Buyer,35.25
61547,Hair Dryer,Beauty,2,69,14.0,19.32,118.68,36,5.24,0,0,1,17.16,organic,0.0,One-Time Buyer,60.28
63905,Cotton T-Shirt Pack,Fashion,3,24,19.0,13.68,58.32,15,6.46,0,0,0,0,organic,0.0,One-Time Buyer,36.86
60669,Smart Water Bottle,Health,1,45,2.0,0.9,44.1,14,6.53,0,0,0,0,paid_ads,9.34,Returning,14.23
62628,Resistance Bands Set,Health,1,22,34.0,7.48,14.52,4,6.48,0,0,0,0,referral,1.36,Discount Hunter,2.68
57970,Denim Jacket,Fashion,1,79,14.0,11.06,67.94,28,3.09,0,0,0,0,paid_ads,18.76,New Customer,18.09
60304,Fitness Tracker,Health,1,79,2.0,1.58,77.42,22,6.34,1,9.62,0,0,referral,7.23,VIP,-37.45
57859,Smart Water Bottle,Health,1,45,6.0,2.7,42.3,14,3.96,0,0,0,0,email,1.2,New Customer,23.14
51717,Bluetooth Speaker,Electronics,2,99,4.0,7.92,190.08,50,13.05,0,0,0,0,organic,0.0,Returning,127.03
63978,Bluetooth Speaker,Electronics,3,99,6.0,17.82,279.18,75,17.49,0,0,0,0,paid_ads,82.46,Returning,104.23
58459,Running Shoes,Fashion,3,89,3.0,8.01,258.99,66,10.81,0,0,0,0,social_media,28.86,Returning,153.32
56187,Wireless Earbuds Pro,Electronics,1,79,7.0,5.53,73.47,18,3.83,0,0,0,0,paid_ads,17.18,Returning,34.46
51611,Fitness Tracker,Health,1,79,1.0,0.79,78.21,22,3.48,0,0,0,0,social_media,8.51,VIP,44.22
52438,Wireless Earbuds Pro,Electronics,2,79,6.0,9.48,148.52,36,10.24,0,0,0,0,social_media,20.63,Returning,81.65
60112,Fitness Tracker,Health,2,79,2.0,3.16,154.84,44,15.73,0,0,0,0,email,5.64,Returning,89.47
57184,Hair Dryer,Beauty,2,69,9.0,12.42,125.58,36,6.78,0,0,0,0,paid_ads,40.56,Returning,42.24
57599,Face Serum,Beauty,1,45,27.0,12.15,32.85,6,2.14,0,0,0,0,organic,0.0,Discount Hunter,24.71
58927,Cotton T-Shirt Pack,Fashion,1,24,0.0,0.0,24.0,5,2.4,0,0,0,0,paid_ads,7.07,Returning,9.53
59172,Wireless Earbuds Pro,Electronics,1,79,1.0,0.79,78.21,18,3.29,0,0,1,22.12,paid_ads,20.09,VIP,14.71
52917,Skincare Kit,Beauty,1,65,10.0,6.5,58.5,12,2.63,0,0,0,0,organic,0.0,One-Time Buyer,43.87
60375,Bluetooth Speaker,Electronics,2,99,13.0,25.74,172.26,50,13.5,0,0,0,0,social_media,20.25,One-Time Buyer,88.51
59765,USB-C Hub,Electronics,1,49,10.0,4.9,44.1,12,6.18,1,9.45,1,24.95,paid_ads,11.91,New Customer,-60.08
58585,Face Serum,Beauty,3,45,12.0,16.2,118.8,18,6.41,0,0,0,0,referral,10.23,New Customer,84.16
57406,Phone Case Premium,Electronics,2,29,3.0,1.74,56.26,6,13.24,0,0,0,0,organic,0.0,VIP,37.02
59099,Running Shoes,Fashion,1,89,9.0,8.01,80.99,22,3.24,0,0,1,19.95,email,2.3,Returning,33.5
56932,Denim Jacket,Fashion,2,79,7.0,11.06,146.94,56,5.66,0,0,0,0,organic,0.0,One-Time Buyer,85.28
54561,Fitness Tracker,Health,1,79,9.0,7.11,71.89,22,3.64,0,0,1,14.54,social_media,9.26,Returning,22.45
52027,Face Serum,Beauty,1,45,8.0,3.6,41.4,6,3.13,0,0,0,0,organic,0.0,Returning,32.27
50488,Running Shoes,Fashion,1,89,8.0,7.12,81.88,22,2.12,0,0,0,0,email,1.97,One-Time Buyer,55.79
58335,Fitness Tracker,Health,1,79,4.0,3.16,75.84,22,6.3,0,0,0,0,social_media,11.6,Returning,35.94
50712,Fitness Tracker,Health,1,79,12.0,9.48,69.52,22,5.51,0,0,1,17.28,organic,0.0,One-Time Buyer,24.73
55423,Running Shoes,Fashion,2,89,7.0,12.46,165.54,44,9.25,1,10.83,0,0,referral,14.14,Returning,-61.67
64593,Wireless Earbuds Pro,Electronics,1,79,11.0,8.69,70.31,18,5.52,0,0,0,0,organic,0.0,One-Time Buyer,46.79
62516,Denim Jacket,Fashion,1,79,5.0,3.95,75.05,28,3.04,1,14.43,0,0,email,2.5,Returning,-40.47
54670,Running Shoes,Fashion,2,89,9.0,16.02,161.98,44,7.2,0,0,0,0,email,4.57,Returning,106.21
62145,Fitness Tracker,Health,2,79,28.0,44.24,113.76,44,11.43,0,0,1,19.44,email,4.32,Discount Hunter,34.57
63705,Protein Powder,Health,3,49,3.0,4.41,142.59,45,18.6,0,0,0,0,paid_ads,29.65,Returning,49.34
53040,Fitness Tracker,Health,1,79,41.0,32.39,46.61,22,7.57,0,0,1,17.96,social_media,5.39,Discount Hunter,-6.31
51055,Protein Powder,Health,1,49,34.0,16.66,32.34,15,3.44,0,0,0,0,organic,0.0,Discount Hunter,13.9
58162,Resistance Bands Set,Health,1,22,20.0,4.4,17.6,4,6.88,0,0,0,0,paid_ads,4.24,One-Time Buyer,2.48
52880,Laptop Stand,Electronics,1,59,16.0,9.44,49.56,15,6.93,0,0,0,0,paid_ads,13.65,One-Time Buyer,13.98
63240,Wireless Earbuds Pro,Electronics,2,79,30.0,47.4,110.6,36,14.86,0,0,0,0,organic,0.0,Discount Hunter,59.74
61069,Cotton T-Shirt Pack,Fashion,1,24,0.0,0.0,24.0,5,3.38,0,0,0,0,organic,0.0,Returning,15.62
51495,Cotton T-Shirt Pack,Fashion,1,24,12.0,2.88,21.12,5,4.36,0,0,0,0,email,0.61,One-Time Buyer,11.15
62808,Wireless Earbuds Pro,Electronics,1,79,28.0,22.12,56.88,18,3.12,1,13.78,0,0,paid_ads,13.08,Discount Hunter,-42.29
64649,Hair Dryer,Beauty,2,69,4.0,5.52,132.48,36,4.26,1,12.38,0,0,paid_ads,36.28,Returning,-75.67
61499,Cotton T-Shirt Pack,Fashion,2,24,9.0,4.32,43.68,10,8.27,0,0,0,0,social_media,4.84,One-Time Buyer,20.57
62308,Phone Case Premium,Electronics,3,29,6.0,5.22,81.78,9,20.81,0,0,0,0,organic,0.0,Returning,51.97
60346,Skincare Kit,Beauty,1,65,8.0,5.2,59.8,12,3.38,0,0,0,0,paid_ads,12.02,New Customer,32.4
53030,Cotton T-Shirt Pack,Fashion,1,24,13.0,3.12,20.88,5,4.5,0,0,0,0,referral,2.04,One-Time Buyer,9.34
61458,Fitness Tracker,Health,1,79,28.0,22.12,56.88,22,3.15,1,15.9,1,9.37,organic,0.0,Discount Hunter,-44.73
62608,Wireless Earbuds Pro,Electronics,2,79,11.0,17.38,140.62,36,6.57,0,0,0,0,email,4.94,New Customer,93.11
53784,Cotton T-Shirt Pack,Fashion,3,24,9.0,6.48,65.52,15,11.03,0,0,0,0,organic,0.0,New Customer,39.49
50163,Phone Case Premium,Electronics,2,29,4.0,2.32,55.68,6,11.82,0,0,0,0,organic,0.0,Returning,37.86
