order_id,line_item_id,product_sku,product_name,product_category,variant_title,quantity,unit_price,line_total
NB-5093,LI-00270,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5093,LI-00271,AC-003,Reusable Stainless Steel Filter,Accessories,,2,12.99,25.98
NB-5094,LI-00272,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5094,LI-00273,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,3,89.99,269.97
NB-5094,LI-00274,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,2,24.99,49.98
NB-5095,LI-00275,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,2,14.99,29.98
NB-5095,LI-00276,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5095,LI-00277,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5095,LI-00278,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,3,89.99,269.97
NB-5095,LI-00279,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5096,LI-00280,AC-007,Coffee Bean Storage Canister,Accessories,,3,22.99,68.97
NB-5096,LI-00281,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,2,18.99,37.98
NB-5096,LI-00282,CB-002,Colombian Supremo Blend,Coffee Beans,,2,16.99,33.98
NB-5096,LI-00283,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5097,LI-00284,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,2,16.99,33.98
NB-5097,LI-00285,AC-005,NovaBrew Canvas Tote Bag,Accessories,,2,19.99,39.98
NB-5097,LI-00286,AC-007,Coffee Bean Storage Canister,Accessories,,3,22.99,68.97
NB-5098,LI-00287,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5099,LI-00288,AC-002,Insulated Travel Tumbler (16oz),Accessories,,3,24.99,74.97
NB-5099,LI-00289,AC-003,Reusable Stainless Steel Filter,Accessories,,4,12.99,51.96
NB-5100,LI-00290,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,3,14.99,44.97
NB-5100,LI-00291,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5101,LI-00292,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,3,89.99,269.97
NB-5101,LI-00293,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5101,LI-00294,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,1,54.99,54.99
NB-5101,LI-00295,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,3,24.99,74.97
NB-5101,LI-00296,AC-003,Reusable Stainless Steel Filter,Accessories,,1,12.99,12.99
NB-5102,LI-00297,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,3,18.99,56.97
NB-5102,LI-00298,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,4,19.99,79.96
NB-5102,LI-00299,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5103,LI-00300,EQ-006,AeroPress Original Kit,Brewing Equipment,,2,39.99,79.98
NB-5103,LI-00301,EQ-006,AeroPress Original Kit,Brewing Equipment,,3,39.99,119.97
NB-5103,LI-00302,EQ-006,AeroPress Original Kit,Brewing Equipment,,2,39.99,79.98
NB-5103,LI-00303,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5104,LI-00304,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,1,34.99,34.99
NB-5104,LI-00305,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,1,34.99,34.99
NB-5105,LI-00306,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,3,24.99,74.97
NB-5105,LI-00307,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,4,24.99,99.96
NB-5105,LI-00308,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,1,14.99,14.99
NB-5106,LI-00309,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,3,89.99,269.97
NB-5106,LI-00310,AC-008,Latte Art Pitcher (12oz),Accessories,,1,16.99,16.99
NB-5106,LI-00311,AC-008,Latte Art Pitcher (12oz),Accessories,,2,16.99,33.98
NB-5106,LI-00312,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5107,LI-00313,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,3,17.99,53.97
NB-5108,LI-00314,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5108,LI-00315,EQ-006,AeroPress Original Kit,Brewing Equipment,,3,39.99,119.97
NB-5108,LI-00316,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,2,54.99,109.98
NB-5108,LI-00317,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5108,LI-00318,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,2,69.99,139.98
NB-5109,LI-00319,AC-002,Insulated Travel Tumbler (16oz),Accessories,,1,24.99,24.99
NB-5110,LI-00320,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,3,89.99,269.97
NB-5110,LI-00321,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,3,14.99,44.97
NB-5110,LI-00322,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,2,29.99,59.98
NB-5110,LI-00323,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5110,LI-00324,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,2,14.99,29.98
NB-5111,LI-00325,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5111,LI-00326,AC-005,NovaBrew Canvas Tote Bag,Accessories,,3,19.99,59.97
NB-5111,LI-00327,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,2,24.99,49.98
NB-5111,LI-00328,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5112,LI-00329,AC-004,Precision Coffee Scale with Timer,Accessories,,3,29.99,89.97
NB-5113,LI-00330,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,4,14.99,59.96
NB-5113,LI-00331,CB-006,Espresso Roast Whole Bean,Coffee Beans,,4,17.49,69.96
NB-5113,LI-00332,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5114,LI-00333,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,4,17.99,71.96
NB-5114,LI-00334,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,2,17.99,35.98
NB-5114,LI-00335,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5114,LI-00336,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,1,34.99,34.99
NB-5114,LI-00337,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,1,14.99,14.99
NB-5115,LI-00338,CB-004,Kenya AA Single Origin,Coffee Beans,,4,19.99,79.96
NB-5115,LI-00339,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5115,LI-00340,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,1,54.99,54.99
NB-5115,LI-00341,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5116,LI-00342,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5116,LI-00343,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,4,19.99,79.96
NB-5116,LI-00344,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,2,18.99,37.98
NB-5116,LI-00345,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5116,LI-00346,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,1,29.99,29.99
NB-5117,LI-00347,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5117,LI-00348,AC-002,Insulated Travel Tumbler (16oz),Accessories,,1,24.99,24.99
NB-5118,LI-00349,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,1,29.99,29.99
NB-5118,LI-00350,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,3,17.99,53.97
NB-5119,LI-00351,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,2,14.99,29.98
NB-5119,LI-00352,EQ-006,AeroPress Original Kit,Brewing Equipment,,2,39.99,79.98
NB-5120,LI-00353,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,2,18.99,37.98
NB-5120,LI-00354,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,2,34.99,69.98
NB-5120,LI-00355,AC-005,NovaBrew Canvas Tote Bag,Accessories,,4,19.99,79.96
NB-5120,LI-00356,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5121,LI-00357,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5121,LI-00358,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,1,8.99,8.99
NB-5122,LI-00359,AC-008,Latte Art Pitcher (12oz),Accessories,,2,16.99,33.98
NB-5122,LI-00360,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5123,LI-00361,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,2,89.99,179.98
NB-5123,LI-00362,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,2,14.99,29.98
NB-5123,LI-00363,CB-006,Espresso Roast Whole Bean,Coffee Beans,,3,17.49,52.47
NB-5124,LI-00364,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,2,24.99,49.98
NB-5124,LI-00365,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,2,14.99,29.98
NB-5125,LI-00366,AC-002,Insulated Travel Tumbler (16oz),Accessories,,2,24.99,49.98
NB-5125,LI-00367,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,2,19.99,39.98
NB-5126,LI-00368,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,1,8.99,8.99
NB-5126,LI-00369,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,2,19.99,39.98
NB-5127,LI-00370,AC-003,Reusable Stainless Steel Filter,Accessories,,1,12.99,12.99
NB-5127,LI-00371,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,2,17.99,35.98
NB-5127,LI-00372,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,1,29.99,29.99
NB-5127,LI-00373,AC-004,Precision Coffee Scale with Timer,Accessories,,1,29.99,29.99
NB-5127,LI-00374,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,2,18.99,37.98
NB-5128,LI-00375,AC-005,NovaBrew Canvas Tote Bag,Accessories,,3,19.99,59.97
NB-5128,LI-00376,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5128,LI-00377,CB-002,Colombian Supremo Blend,Coffee Beans,,2,16.99,33.98
NB-5128,LI-00378,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5128,LI-00379,CB-006,Espresso Roast Whole Bean,Coffee Beans,,2,17.49,34.98
NB-5129,LI-00380,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5129,LI-00381,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,2,24.99,49.98
NB-5129,LI-00382,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,2,29.99,59.98
NB-5129,LI-00383,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,2,54.99,109.98
NB-5130,LI-00384,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,4,14.99,59.96
NB-5130,LI-00385,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,2,54.99,109.98
NB-5130,LI-00386,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,3,24.99,74.97
NB-5130,LI-00387,AC-005,NovaBrew Canvas Tote Bag,Accessories,,4,19.99,79.96
NB-5130,LI-00388,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5131,LI-00389,CB-006,Espresso Roast Whole Bean,Coffee Beans,,4,17.49,69.96
NB-5131,LI-00390,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5131,LI-00391,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5131,LI-00392,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,2,69.99,139.98
NB-5132,LI-00393,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,4,34.99,139.96
NB-5132,LI-00394,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,3,24.99,74.97
NB-5133,LI-00395,EQ-006,AeroPress Original Kit,Brewing Equipment,,4,39.99,159.96
NB-5133,LI-00396,AC-002,Insulated Travel Tumbler (16oz),Accessories,,1,24.99,24.99
NB-5133,LI-00397,CB-004,Kenya AA Single Origin,Coffee Beans,,4,19.99,79.96
NB-5134,LI-00398,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5135,LI-00399,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,3,16.99,50.97
NB-5135,LI-00400,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,2,69.99,139.98
NB-5136,LI-00401,AC-004,Precision Coffee Scale with Timer,Accessories,,1,29.99,29.99
NB-5136,LI-00402,AC-003,Reusable Stainless Steel Filter,Accessories,,1,12.99,12.99
NB-5136,LI-00403,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,3,29.99,89.97
NB-5136,LI-00404,EQ-006,AeroPress Original Kit,Brewing Equipment,,2,39.99,79.98
NB-5137,LI-00405,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,2,18.99,37.98
NB-5137,LI-00406,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,2,89.99,179.98
NB-5138,LI-00407,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5139,LI-00408,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,2,34.99,69.98
NB-5139,LI-00409,AC-002,Insulated Travel Tumbler (16oz),Accessories,,4,24.99,99.96
NB-5140,LI-00410,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,2,54.99,109.98
NB-5140,LI-00411,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,2,16.99,33.98
NB-5140,LI-00412,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5140,LI-00413,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,4,19.99,79.96
NB-5140,LI-00414,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5141,LI-00415,AC-008,Latte Art Pitcher (12oz),Accessories,,1,16.99,16.99
NB-5141,LI-00416,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5141,LI-00417,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5141,LI-00418,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,2,18.99,37.98
NB-5141,LI-00419,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5142,LI-00420,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,2,34.99,69.98
NB-5142,LI-00421,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,2,89.99,179.98
NB-5142,LI-00422,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,1,29.99,29.99
NB-5143,LI-00423,CB-002,Colombian Supremo Blend,Coffee Beans,,2,16.99,33.98
NB-5143,LI-00424,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,3,14.99,44.97
NB-5143,LI-00425,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,3,24.99,74.97
NB-5143,LI-00426,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5144,LI-00427,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,2,24.99,49.98
NB-5144,LI-00428,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5144,LI-00429,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,2,17.99,35.98
NB-5144,LI-00430,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5145,LI-00431,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5145,LI-00432,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5145,LI-00433,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5145,LI-00434,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,1,8.99,8.99
NB-5146,LI-00435,AC-004,Precision Coffee Scale with Timer,Accessories,,1,29.99,29.99
NB-5146,LI-00436,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,2,32.99,65.98
NB-5146,LI-00437,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,2,16.99,33.98
NB-5147,LI-00438,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5147,LI-00439,AC-002,Insulated Travel Tumbler (16oz),Accessories,,2,24.99,49.98
NB-5147,LI-00440,AC-005,NovaBrew Canvas Tote Bag,Accessories,,1,19.99,19.99
NB-5148,LI-00441,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,1,29.99,29.99
NB-5148,LI-00442,AC-008,Latte Art Pitcher (12oz),Accessories,,3,16.99,50.97
NB-5148,LI-00443,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5148,LI-00444,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5149,LI-00445,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,2,14.99,29.98
NB-5149,LI-00446,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,1,54.99,54.99
NB-5149,LI-00447,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,2,29.99,59.98
NB-5150,LI-00448,AC-002,Insulated Travel Tumbler (16oz),Accessories,,1,24.99,24.99
NB-5150,LI-00449,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5150,LI-00450,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5150,LI-00451,AC-002,Insulated Travel Tumbler (16oz),Accessories,,1,24.99,24.99
NB-5150,LI-00452,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,2,24.99,49.98
NB-5151,LI-00453,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,3,8.99,26.97
NB-5151,LI-00454,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,4,69.99,279.96
NB-5151,LI-00455,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,4,34.99,139.96
NB-5152,LI-00456,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5152,LI-00457,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5152,LI-00458,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5153,LI-00459,AC-005,NovaBrew Canvas Tote Bag,Accessories,,2,19.99,39.98
NB-5153,LI-00460,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,1,8.99,8.99
NB-5154,LI-00461,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5154,LI-00462,AC-005,NovaBrew Canvas Tote Bag,Accessories,,2,19.99,39.98
NB-5155,LI-00463,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5155,LI-00464,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5155,LI-00465,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5155,LI-00466,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5156,LI-00467,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,4,24.99,99.96
NB-5156,LI-00468,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5157,LI-00469,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5157,LI-00470,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,2,32.99,65.98
NB-5157,LI-00471,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,2,24.99,49.98
NB-5157,LI-00472,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5157,LI-00473,AC-005,NovaBrew Canvas Tote Bag,Accessories,,4,19.99,79.96
NB-5158,LI-00474,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5159,LI-00475,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,2,24.99,49.98
NB-5160,LI-00476,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5160,LI-00477,AC-002,Insulated Travel Tumbler (16oz),Accessories,,1,24.99,24.99
NB-5160,LI-00478,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,4,29.99,119.96
NB-5160,LI-00479,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,3,8.99,26.97
NB-5161,LI-00480,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,2,29.99,59.98
NB-5161,LI-00481,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5162,LI-00482,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,1,54.99,54.99
NB-5162,LI-00483,AC-007,Coffee Bean Storage Canister,Accessories,,2,22.99,45.98
NB-5162,LI-00484,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,3,19.99,59.97
NB-5162,LI-00485,AC-004,Precision Coffee Scale with Timer,Accessories,,1,29.99,29.99
NB-5163,LI-00486,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,2,16.99,33.98
NB-5164,LI-00487,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,2,16.99,33.98
NB-5164,LI-00488,EQ-006,AeroPress Original Kit,Brewing Equipment,,2,39.99,79.98
NB-5164,LI-00489,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5165,LI-00490,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,3,89.99,269.97
NB-5165,LI-00491,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,2,14.99,29.98
NB-5165,LI-00492,AC-005,NovaBrew Canvas Tote Bag,Accessories,,1,19.99,19.99
NB-5166,LI-00493,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,2,34.99,69.98
NB-5166,LI-00494,EQ-006,AeroPress Original Kit,Brewing Equipment,,1,39.99,39.99
NB-5166,LI-00495,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,2,8.99,17.98
NB-5167,LI-00496,CB-006,Espresso Roast Whole Bean,Coffee Beans,,2,17.49,34.98
NB-5167,LI-00497,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5168,LI-00498,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,4,89.99,359.96
NB-5168,LI-00499,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,4,18.99,75.96
NB-5168,LI-00500,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5169,LI-00501,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5169,LI-00502,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5169,LI-00503,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5170,LI-00504,AC-002,Insulated Travel Tumbler (16oz),Accessories,,2,24.99,49.98
NB-5171,LI-00505,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,3,24.99,74.97
NB-5171,LI-00506,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,2,18.99,37.98
NB-5171,LI-00507,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,1,14.99,14.99
NB-5171,LI-00508,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5171,LI-00509,AC-003,Reusable Stainless Steel Filter,Accessories,,1,12.99,12.99
NB-5172,LI-00510,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5172,LI-00511,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5173,LI-00512,EQ-006,AeroPress Original Kit,Brewing Equipment,,2,39.99,79.98
NB-5173,LI-00513,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,3,14.99,44.97
NB-5173,LI-00514,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5174,LI-00515,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5175,LI-00516,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,3,32.99,98.97
NB-5175,LI-00517,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,1,14.99,14.99
NB-5176,LI-00518,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,2,24.99,49.98
NB-5176,LI-00519,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,2,19.99,39.98
NB-5176,LI-00520,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5176,LI-00521,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5177,LI-00522,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,3,8.99,26.97
NB-5177,LI-00523,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5177,LI-00524,CB-002,Colombian Supremo Blend,Coffee Beans,,4,16.99,67.96
NB-5177,LI-00525,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,2,69.99,139.98
NB-5178,LI-00526,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,1,14.99,14.99
NB-5178,LI-00527,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5179,LI-00528,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5179,LI-00529,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5180,LI-00530,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5180,LI-00531,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5181,LI-00532,AC-003,Reusable Stainless Steel Filter,Accessories,,2,12.99,25.98
NB-5182,LI-00533,AC-005,NovaBrew Canvas Tote Bag,Accessories,,2,19.99,39.98
NB-5182,LI-00534,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5183,LI-00535,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,1,34.99,34.99
NB-5183,LI-00536,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,4,18.99,75.96
