customer_id,customer_archetype,acquisition_channel,join_date,first_order_value,first_order_discount_pct,first_order_category,total_orders,lifetime_revenue,avg_order_value,days_to_second_order,pages_viewed_first_30d,sessions_first_30d,email_opens_first_30d,items_browsed_first_30d,returns_count,support_tickets,days_since_last_order,churned,predicted_3yr_clv
34577,One-and-Done,organic,2024-03-14,21.84,10.0,Beauty,1,21.84,21.84,0,18,4,1,5,0,0,185,1,1.24
35933,Promising New,organic,2024-05-29,41.76,9.0,Home,6,410.62,68.44,35,27,13,7,23,0,0,13,0,485.12
31563,Fading Away,email,2024-01-16,40.57,10.0,Beauty,10,276.9,27.69,61,47,3,3,22,2,0,67,0,108.26
30516,Promising New,social_media,2024-07-05,29.68,7.0,Home,6,307.92,51.32,42,55,15,2,12,0,0,38,0,520.4
33522,Loyal Regular,referral,2024-06-17,21.99,4.0,Home,13,2486.61,191.28,31,51,10,15,38,1,1,14,0,4415.54
37838,Loyal Regular,email,2024-07-31,22.6,8.0,Fashion,12,830.83,69.24,22,61,19,9,41,1,0,18,0,1809.44
35064,Fading Away,paid_ads,2024-02-06,41.85,12.0,Health,10,664.12,66.41,39,21,7,5,21,2,0,88,1,39.87
31195,Fading Away,social_media,2024-10-07,36.1,11.0,Health,8,527.38,65.92,53,25,4,5,11,0,1,52,0,139.39
34189,Promising New,paid_ads,2024-02-27,27.52,5.0,Beauty,8,710.4,88.8,32,58,6,8,23,0,0,54,0,1132.35
36791,Loyal Regular,email,2024-02-05,54.75,2.0,Home,11,1119.94,101.81,25,108,9,9,39,1,0,5,0,2432.42
33980,Loyal Regular,email,2024-02-26,38.19,1.0,Health,17,2137.25,125.72,25,84,28,5,60,1,0,12,0,2780.24
32477,Fading Away,paid_ads,2024-05-13,35.93,7.0,Fashion,7,531.58,75.94,52,40,8,2,15,0,1,45,0,164.68
36434,Discount Addict,social_media,2024-04-22,20.47,19.0,Health,15,319.22,21.28,48,46,17,10,23,3,3,49,0,137.55
33125,Future VIP,organic,2024-08-25,25.18,2.0,Electronics,26,2724.9,104.8,12,110,22,13,54,1,0,25,0,9506.75
35750,Promising New,social_media,2024-04-12,21.65,11.0,Electronics,7,527.33,75.33,17,73,14,3,15,0,0,48,0,798.44
31844,Loyal Regular,organic,2024-07-03,35.28,9.0,Home,9,2452.66,272.52,35,127,16,7,52,0,0,21,0,3414.42
33150,Future VIP,referral,2024-05-07,22.37,7.0,Beauty,16,2516.4,157.28,12,44,22,10,26,0,0,6,0,7808.91
33155,One-and-Done,paid_ads,2024-07-12,42.3,8.0,Health,2,9.21,4.61,999,6,3,2,7,0,0,475,0,0.0
34423,Discount Addict,paid_ads,2024-12-06,25.29,28.0,Electronics,8,698.77,87.35,20,22,11,12,42,1,0,39,0,412.47
31258,Promising New,referral,2024-03-04,20.06,7.0,Electronics,8,727.74,90.97,17,17,9,5,33,0,2,21,0,1444.56
35313,Loyal Regular,referral,2024-02-16,36.22,10.0,Home,9,1968.52,218.72,16,34,30,10,54,0,1,23,0,2846.63
30920,Fading Away,paid_ads,2024-12-29,40.36,11.0,Home,9,418.68,46.52,49,16,7,1,17,1,0,142,1,1.23
37989,Discount Addict,paid_ads,2024-08-04,33.59,9.0,Health,15,359.15,23.94,39,89,20,11,37,2,0,16,0,121.25
37328,Promising New,referral,2024-06-16,37.81,4.0,Home,4,720.97,180.24,31,57,7,3,18,0,1,10,0,1017.21
34368,Future VIP,organic,2024-02-21,57.59,6.0,Home,26,3758.0,144.54,14,76,10,5,20,2,1,15,0,17237.05
31830,Loyal Regular,organic,2024-06-25,57.23,9.0,Electronics,20,1497.2,74.86,30,139,24,11,48,0,0,24,1,0.73
37158,Future VIP,social_media,2024-12-06,68.26,6.0,Electronics,43,3743.45,87.06,16,95,18,7,18,1,2,15,0,12464.58
35211,Fading Away,social_media,2024-01-13,45.4,11.0,Fashion,10,615.15,61.52,69,35,10,3,19,1,0,131,1,24.81
33983,Loyal Regular,organic,2024-08-15,44.17,10.0,Home,8,1970.84,246.35,30,65,22,5,57,0,0,13,0,4384.24
32039,Loyal Regular,organic,2024-11-01,36.46,1.0,Health,14,2243.15,160.22,33,33,22,10,28,0,1,10,0,5216.47
34456,Loyal Regular,paid_ads,2024-04-21,46.87,4.0,Health,17,2147.93,126.35,31,111,30,9,28,0,0,15,0,4298.63
31276,Promising New,social_media,2024-04-14,42.37,4.0,Fashion,8,598.35,74.79,29,16,15,2,17,1,1,30,0,997.42
35240,Promising New,social_media,2024-09-19,33.09,8.0,Fashion,3,370.69,123.56,34,45,11,2,10,0,0,67,1,24.88
30324,Future VIP,organic,2024-12-31,55.6,7.0,Beauty,45,4847.65,107.73,19,49,17,14,21,0,2,20,0,10435.59
33524,Promising New,social_media,2024-11-25,44.15,9.0,Beauty,3,287.21,95.74,40,78,4,7,24,0,0,14,0,409.26
36179,Promising New,referral,2024-07-30,32.79,5.0,Beauty,5,478.46,95.69,27,56,6,5,32,1,0,17,1,39.31
30774,Promising New,paid_ads,2024-09-14,22.02,8.0,Electronics,7,274.58,39.23,45,26,8,2,11,1,0,23,0,515.09
35260,One-and-Done,paid_ads,2024-05-09,27.15,25.0,Fashion,1,27.15,27.15,0,17,2,2,7,0,0,98,1,2.07
35787,Fading Away,social_media,2024-03-23,39.27,11.0,Health,10,445.62,44.56,62,21,6,3,10,1,2,127,0,69.79
33520,One-and-Done,paid_ads,2024-12-26,21.19,14.0,Home,2,32.78,16.39,999,17,4,2,9,0,1,91,1,2.98
35284,Future VIP,organic,2024-07-26,55.99,1.0,Electronics,43,3916.41,91.08,15,42,29,11,26,2,3,11,0,9797.08
37042,Promising New,paid_ads,2024-03-24,35.73,11.0,Home,5,684.24,136.85,42,31,10,8,20,1,1,65,0,702.8
31934,One-and-Done,referral,2024-03-26,41.54,2.0,Home,1,41.54,41.54,0,4,4,2,6,1,0,378,1,0.53
32624,One-and-Done,social_media,2024-06-26,29.04,16.0,Beauty,1,29.04,29.04,0,7,3,1,9,0,0,475,1,2.48
36645,Promising New,paid_ads,2024-12-02,46.05,12.0,Beauty,4,308.07,77.02,27,68,5,8,11,1,0,42,0,443.08
34465,One-and-Done,organic,2024-05-26,20.14,5.0,Electronics,2,62.41,31.2,999,10,2,1,2,0,0,130,1,5.04
31202,One-and-Done,paid_ads,2024-08-09,31.46,6.0,Health,1,31.46,31.46,0,19,2,2,8,0,0,230,1,2.21
34402,One-and-Done,social_media,2024-08-29,27.91,13.0,Electronics,1,27.91,27.91,0,8,1,0,2,0,0,188,1,2.66
30487,Loyal Regular,social_media,2024-08-20,52.64,4.0,Home,9,1280.94,142.33,10,46,10,14,21,1,1,15,0,1736.48
37406,Future VIP,organic,2024-10-24,52.71,6.0,Health,24,6527.58,271.98,13,134,10,6,26,3,1,4,0,18167.4
34163,One-and-Done,paid_ads,2024-06-12,22.29,9.0,Health,1,22.29,22.29,0,14,2,2,8,0,0,282,1,1.57
35631,One-and-Done,paid_ads,2024-04-02,25.04,4.0,Health,1,25.04,25.04,0,11,4,2,2,0,0,121,1,1.48
37547,Loyal Regular,email,2024-05-06,36.97,2.0,Fashion,11,2250.49,204.59,20,118,10,13,19,1,0,11,0,4129.2
36327,One-and-Done,paid_ads,2024-06-05,14.66,25.0,Fashion,2,26.56,13.28,999,6,2,1,3,0,0,170,1,1.4
31211,Discount Addict,email,2024-11-13,20.49,40.0,Home,12,1168.65,97.39,42,36,9,8,21,4,4,52,0,863.69
35447,Discount Addict,social_media,2024-07-08,21.88,33.0,Fashion,10,453.1,45.31,32,70,9,8,43,2,0,45,1,41.43
34267,Promising New,social_media,2024-05-27,23.63,4.0,Health,8,560.02,70.0,32,27,14,4,16,1,1,44,0,985.66
34344,Future VIP,referral,2024-01-13,17.33,0.0,Electronics,27,4221.59,156.36,10,97,29,13,25,1,1,12,0,9269.37
31496,One-and-Done,paid_ads,2024-08-29,33.63,20.0,Fashion,1,33.63,33.63,0,6,4,2,7,0,0,355,1,2.51
37946,One-and-Done,organic,2024-04-30,14.06,6.0,Health,2,60.73,30.36,999,16,1,1,6,0,0,112,1,1.26
36924,Promising New,referral,2024-10-24,28.86,8.0,Beauty,4,404.8,101.2,29,31,7,8,26,0,0,79,1,15.63
36930,Promising New,social_media,2024-08-13,48.42,3.0,Beauty,4,542.33,135.58,42,45,7,2,16,0,2,77,0,709.96
36547,Discount Addict,organic,2024-02-02,28.59,4.0,Health,13,391.7,30.13,21,75,19,6,22,2,1,16,0,158.25
32376,Discount Addict,email,2024-01-13,31.87,16.0,Health,8,906.52,113.31,33,77,12,8,23,1,3,76,1,60.28
37102,Loyal Regular,organic,2024-10-17,21.54,7.0,Health,18,1224.43,68.02,14,81,26,9,50,0,0,25,0,2332.57
35213,Discount Addict,referral,2024-11-15,35.92,32.0,Home,11,419.09,38.1,24,88,20,10,39,3,2,9,0,283.35
35125,One-and-Done,paid_ads,2024-10-05,25.46,11.0,Electronics,1,25.46,25.46,0,8,4,2,10,0,0,139,1,0.16
30494,Loyal Regular,social_media,2024-10-25,38.4,6.0,Electronics,18,1825.39,101.41,19,36,29,12,45,3,0,5,0,2650.45
34967,Discount Addict,paid_ads,2024-04-25,39.8,19.0,Electronics,5,565.47,113.09,26,24,15,8,49,1,1,42,0,446.65
37315,Loyal Regular,paid_ads,2024-01-16,35.82,9.0,Home,14,2134.84,152.49,19,63,17,8,57,0,0,2,1,103.6
34340,One-and-Done,social_media,2024-03-22,43.36,22.0,Fashion,1,43.36,43.36,0,7,2,0,5,0,0,438,1,3.8
37639,One-and-Done,social_media,2024-04-17,29.97,3.0,Beauty,2,55.7,27.85,999,14,4,1,2,0,0,242,1,1.3
30011,One-and-Done,paid_ads,2024-06-28,17.46,3.0,Beauty,1,17.46,17.46,0,12,3,2,7,0,0,269,0,0.0
35963,Fading Away,email,2024-09-28,27.72,6.0,Health,5,567.77,113.55,63,40,3,4,10,0,1,182,1,1.91
31287,Fading Away,social_media,2024-03-04,22.4,17.0,Electronics,9,415.57,46.17,46,49,4,5,17,1,2,171,0,68.32
33855,One-and-Done,paid_ads,2024-07-11,23.81,24.0,Fashion,1,23.81,23.81,0,12,3,0,10,0,0,211,0,0.0
31827,Loyal Regular,organic,2024-02-26,30.15,7.0,Fashion,10,996.82,99.68,15,58,13,14,42,2,0,2,0,2078.7
30965,One-and-Done,organic,2024-04-21,26.49,14.0,Health,2,18.66,9.33,999,9,2,1,7,0,0,395,1,0.1
34992,One-and-Done,paid_ads,2024-03-19,41.8,21.0,Electronics,1,41.8,41.8,0,15,4,2,3,0,1,121,1,0.99
35295,Loyal Regular,email,2024-08-08,35.1,2.0,Fashion,11,825.37,75.03,13,48,18,6,59,0,1,24,0,1309.44
30391,Fading Away,paid_ads,2024-10-11,48.69,6.0,Fashion,9,265.42,29.49,56,23,3,1,15,0,2,170,1,7.17
33437,Fading Away,paid_ads,2024-11-17,21.84,10.0,Home,7,507.7,72.53,48,37,9,5,24,0,1,74,0,119.27
35392,One-and-Done,paid_ads,2024-09-17,9.93,9.0,Fashion,1,9.93,9.93,0,5,2,0,6,0,1,180,1,0.36
36078,Loyal Regular,referral,2024-11-08,51.69,6.0,Health,20,1148.96,57.45,27,129,28,7,35,2,0,12,1,112.79
36792,Promising New,social_media,2024-08-29,25.46,6.0,Health,6,769.19,128.2,16,34,8,7,21,1,1,14,0,1101.94
34195,Fading Away,social_media,2024-04-08,23.1,4.0,Beauty,10,689.68,68.97,67,22,8,2,10,1,0,145,1,37.68
36527,Promising New,organic,2024-10-06,49.36,14.0,Beauty,8,729.02,91.13,35,50,12,6,18,2,0,79,0,931.78
35011,Future VIP,social_media,2024-08-17,43.7,3.0,Beauty,15,2689.67,179.31,13,87,30,15,28,2,0,3,0,7947.84
37654,Promising New,paid_ads,2024-08-08,45.53,14.0,Home,4,534.72,133.68,17,67,8,6,30,0,1,54,0,730.16
37544,One-and-Done,paid_ads,2024-07-05,43.16,19.0,Electronics,2,75.56,37.78,999,15,4,2,6,0,1,450,0,0.0
36896,Fading Away,email,2024-12-08,42.68,1.0,Home,6,232.55,38.76,28,34,12,2,7,1,1,133,1,8.6
33071,Loyal Regular,email,2024-08-20,24.0,7.0,Beauty,13,2239.02,172.23,17,116,18,14,30,1,1,8,0,3584.62
32591,Fading Away,social_media,2024-11-25,53.2,5.0,Home,5,407.57,81.51,57,30,8,4,17,1,1,100,0,63.08
34161,One-and-Done,paid_ads,2024-04-19,44.16,19.0,Beauty,1,44.16,44.16,0,12,3,2,6,0,0,213,1,2.26
31882,Fading Away,email,2024-12-02,41.52,0.0,Home,10,427.7,42.77,64,39,9,3,7,3,0,125,1,24.84
33992,Discount Addict,referral,2024-06-23,36.26,26.0,Electronics,10,881.28,88.13,38,85,13,10,31,0,2,35,0,522.08
37774,One-and-Done,paid_ads,2024-08-14,39.94,13.0,Beauty,1,39.94,39.94,0,12,3,1,10,0,0,323,1,0.74
34963,Fading Away,social_media,2024-12-23,27.98,16.0,Beauty,5,640.4,128.08,50,40,6,4,13,1,0,161,1,3.69
33014,One-and-Done,social_media,2024-06-26,42.96,8.0,Beauty,1,42.96,42.96,0,14,2,2,3,0,0,367,1,0.92
33846,Future VIP,organic,2024-07-07,20.31,5.0,Beauty,21,6811.78,324.37,20,142,18,12,46,2,0,1,1,526.73
34997,Promising New,organic,2024-07-01,44.99,4.0,Fashion,6,419.35,69.89,32,55,6,4,13,0,0,27,0,616.52
30231,Discount Addict,social_media,2024-10-13,28.86,15.0,Fashion,13,797.1,61.32,52,27,17,6,41,5,1,34,1,15.81
37771,Loyal Regular,organic,2024-05-07,41.26,5.0,Health,13,1931.74,148.6,23,108,22,8,48,0,1,5,1,21.87
35054,Promising New,paid_ads,2024-02-13,35.91,2.0,Health,7,596.23,85.18,35,35,5,5,34,1,2,67,0,530.24
35491,One-and-Done,paid_ads,2024-05-20,27.9,3.0,Fashion,2,36.88,18.44,999,14,3,1,5,1,0,330,1,2.39
31259,One-and-Done,paid_ads,2024-09-20,25.03,26.0,Beauty,1,25.03,25.03,0,9,2,0,9,0,0,360,1,1.37
32654,Fading Away,social_media,2024-10-10,46.44,16.0,Home,8,645.55,80.69,69,42,12,4,19,2,0,164,1,6.48
37643,One-and-Done,paid_ads,2024-12-16,20.75,2.0,Beauty,1,20.75,20.75,0,11,3,2,9,0,1,497,1,1.65
37887,Loyal Regular,social_media,2024-07-14,22.02,12.0,Fashion,8,2369.63,296.2,27,87,19,5,57,0,0,23,0,5578.61
35097,One-and-Done,social_media,2024-06-12,15.04,5.0,Electronics,2,10.39,5.2,999,15,3,1,6,0,0,436,1,0.09
36117,Fading Away,social_media,2024-05-03,49.97,8.0,Beauty,6,273.68,45.61,53,21,10,1,5,0,1,47,1,16.64
35149,Promising New,email,2024-11-06,47.02,0.0,Electronics,5,613.52,122.7,39,77,5,2,27,0,0,63,0,660.91
36781,Discount Addict,organic,2024-12-01,16.7,17.0,Fashion,14,634.78,45.34,41,69,17,8,45,3,3,76,1,38.74
30664,Loyal Regular,referral,2024-03-18,26.33,1.0,Health,10,2288.29,228.83,28,118,13,5,40,2,0,20,1,198.95
35664,Fading Away,organic,2024-12-13,41.37,15.0,Beauty,5,361.21,72.24,67,47,3,5,15,1,1,107,0,92.18
35850,Discount Addict,organic,2024-08-02,25.2,43.0,Electronics,10,1163.95,116.4,40,54,11,10,24,2,0,71,0,380.43
34014,Discount Addict,social_media,2024-10-16,33.25,11.0,Health,12,565.34,47.11,33,90,10,7,49,2,3,50,1,34.18
37454,Future VIP,email,2024-04-23,64.46,1.0,Home,35,4877.06,139.34,8,46,13,8,22,1,0,9,0,13019.27
35358,Fading Away,paid_ads,2024-04-05,39.12,3.0,Beauty,8,444.97,55.62,52,26,6,4,6,0,0,65,0,49.7
34398,Discount Addict,paid_ads,2024-07-08,36.11,23.0,Fashion,11,423.24,38.48,28,70,13,9,35,1,0,68,0,141.06
35008,One-and-Done,organic,2024-05-17,34.91,23.0,Fashion,1,34.91,34.91,0,10,4,1,9,0,0,285,1,1.57
35824,Discount Addict,email,2024-11-26,36.15,44.0,Electronics,11,888.51,80.77,38,86,5,8,50,3,1,78,0,481.21
33940,Promising New,organic,2024-11-16,46.11,4.0,Fashion,3,428.68,142.89,33,21,11,8,11,0,0,11,0,418.34
31699,Discount Addict,social_media,2024-03-18,14.69,29.0,Health,7,955.6,136.51,40,72,11,6,31,0,0,20,0,733.24
35362,Loyal Regular,social_media,2024-06-13,38.99,7.0,Fashion,20,982.2,49.11,13,94,25,6,29,1,0,25,0,1674.94
32178,Fading Away,organic,2024-05-26,30.44,5.0,Beauty,9,202.07,22.45,31,45,5,2,8,0,1,60,1,7.3
34097,Fading Away,organic,2024-04-01,35.47,10.0,Fashion,10,537.79,53.78,45,42,12,1,9,1,0,198,1,33.2
35210,Discount Addict,email,2024-09-19,24.31,12.0,Beauty,7,683.87,97.7,43,57,17,10,23,2,1,35,0,281.26
37739,One-and-Done,social_media,2024-12-08,29.65,26.0,Electronics,1,29.65,29.65,0,8,4,1,9,0,0,351,1,2.57
34021,Fading Away,organic,2024-12-24,30.91,17.0,Electronics,4,220.56,55.14,67,38,6,3,6,0,1,124,0,49.3
31714,Fading Away,organic,2024-09-16,39.8,16.0,Electronics,8,324.76,40.59,66,47,7,3,18,0,0,166,0,100.37
30425,Loyal Regular,organic,2024-10-08,22.0,1.0,Electronics,19,1721.02,90.58,22,46,28,11,40,0,0,20,0,3932.45
37192,Promising New,social_media,2024-12-20,38.61,1.0,Electronics,4,739.6,184.9,42,76,11,4,11,0,0,61,0,1289.55
32172,Loyal Regular,paid_ads,2024-06-17,54.2,10.0,Electronics,9,1446.56,160.73,10,129,28,15,55,0,1,13,1,88.25
31886,Fading Away,paid_ads,2024-04-20,21.19,9.0,Beauty,10,238.03,23.8,61,43,7,3,15,0,0,188,1,0.02
36514,Fading Away,social_media,2024-09-15,27.82,1.0,Beauty,10,391.4,39.14,44,20,11,2,6,1,0,170,1,2.2
37487,One-and-Done,social_media,2024-03-16,33.21,24.0,Home,1,33.21,33.21,0,16,4,0,4,0,0,263,0,0.0
35393,Loyal Regular,email,2024-09-27,51.86,11.0,Electronics,14,1235.06,88.22,33,81,16,5,20,1,1,9,0,2291.07
35964,One-and-Done,paid_ads,2024-12-30,22.15,13.0,Fashion,2,82.72,41.36,999,12,3,0,8,0,0,275,1,7.82
37790,Fading Away,referral,2024-05-12,30.86,7.0,Fashion,5,375.91,75.18,60,28,10,5,21,1,1,88,0,40.82
35105,Promising New,organic,2024-10-02,22.1,6.0,Electronics,8,326.29,40.79,26,48,15,7,25,0,0,60,0,592.59
32905,One-and-Done,social_media,2024-09-13,31.84,26.0,Fashion,1,31.84,31.84,0,18,1,0,5,0,0,388,0,0.0
30096,Fading Away,social_media,2024-01-23,43.91,5.0,Fashion,8,269.38,33.67,57,15,4,2,22,0,0,49,0,55.59
35724,Promising New,paid_ads,2024-03-20,39.08,3.0,Beauty,4,772.35,193.09,32,32,5,4,12,0,0,20,0,671.57
35482,Future VIP,referral,2024-05-08,38.9,0.0,Electronics,31,6314.31,203.69,10,130,16,9,55,1,1,24,0,24476.41
35007,Discount Addict,organic,2024-05-20,23.26,11.0,Electronics,8,1044.57,130.57,37,60,18,11,46,1,1,68,0,801.01
32386,Discount Addict,email,2024-04-24,11.46,42.0,Fashion,6,487.89,81.31,57,67,9,11,49,0,0,20,1,4.84
37352,Loyal Regular,organic,2024-05-29,25.02,6.0,Fashion,12,1211.22,100.94,24,93,16,10,24,1,1,23,0,1515.63
32471,Fading Away,social_media,2024-07-14,33.25,13.0,Electronics,10,467.86,46.79,38,22,11,3,18,1,0,155,0,89.63
34578,Loyal Regular,referral,2024-06-03,53.07,5.0,Fashion,10,1155.8,115.58,14,88,13,15,22,1,1,17,0,2662.68
30760,Discount Addict,paid_ads,2024-05-07,33.75,26.0,Beauty,15,446.64,29.78,20,75,15,10,36,5,3,46,0,198.13
32446,Loyal Regular,email,2024-08-15,57.64,2.0,Beauty,11,1805.31,164.12,25,130,21,7,24,0,2,9,0,3312.25
36055,One-and-Done,paid_ads,2024-03-05,8.08,12.0,Beauty,1,8.08,8.08,0,15,1,1,3,1,0,386,1,0.78
31546,Promising New,paid_ads,2024-11-03,24.02,4.0,Fashion,5,268.58,53.72,31,46,5,3,28,0,0,34,0,264.16
37934,Fading Away,organic,2024-03-18,48.97,2.0,Beauty,5,223.96,44.79,55,12,7,5,20,0,0,114,1,4.48
34812,Loyal Regular,paid_ads,2024-07-08,46.37,11.0,Fashion,19,2484.98,130.79,32,130,18,7,49,2,0,12,0,3406.31
35357,Promising New,referral,2024-03-25,36.11,2.0,Health,8,499.65,62.46,16,20,14,4,26,1,2,66,0,658.46
33559,Loyal Regular,email,2024-06-05,45.17,2.0,Electronics,15,2297.52,153.17,25,47,12,14,55,1,1,16,0,3736.86
36767,Discount Addict,email,2024-06-02,33.9,27.0,Electronics,13,683.01,52.54,38,64,9,10,27,1,4,26,0,387.97
31440,Fading Away,email,2024-10-31,33.15,7.0,Electronics,10,611.1,61.11,45,14,5,2,7,1,1,82,1,53.55
37419,One-and-Done,social_media,2024-05-27,30.69,27.0,Beauty,1,30.69,30.69,0,10,1,0,9,0,0,468,1,0.0
36858,One-and-Done,paid_ads,2024-01-17,22.94,27.0,Electronics,2,61.24,30.62,999,17,4,1,8,0,0,312,1,2.81
32243,Future VIP,social_media,2024-05-04,71.37,7.0,Beauty,42,6412.06,152.67,14,104,8,7,48,2,1,16,0,17780.48
31300,Future VIP,referral,2024-09-10,69.35,7.0,Health,35,6607.18,188.78,20,112,17,6,43,0,0,8,0,25045.59
32785,Discount Addict,paid_ads,2024-11-16,16.16,27.0,Fashion,9,948.46,105.38,31,83,16,7,32,2,1,64,1,39.51
33835,Fading Away,paid_ads,2024-06-04,50.99,11.0,Health,10,328.92,32.89,48,19,8,2,10,0,0,70,1,14.85
31002,One-and-Done,email,2024-12-02,10.29,18.0,Home,1,10.29,10.29,0,15,2,1,10,1,0,169,1,0.97
34384,Fading Away,paid_ads,2024-09-18,29.97,14.0,Electronics,4,465.01,116.25,59,44,5,1,5,0,1,169,0,84.14
30983,One-and-Done,paid_ads,2024-06-19,13.79,12.0,Fashion,2,16.22,8.11,999,16,4,1,8,0,0,464,1,0.62
35548,Promising New,social_media,2024-05-19,20.27,14.0,Fashion,3,676.58,225.53,35,60,10,7,24,0,0,26,0,754.7
35792,Loyal Regular,referral,2024-09-14,39.1,4.0,Beauty,10,807.44,80.74,19,87,14,10,16,1,1,13,0,1371.46
31475,One-and-Done,paid_ads,2024-06-23,42.39,21.0,Beauty,2,33.33,16.66,999,14,4,1,7,0,0,255,1,1.53
34079,One-and-Done,social_media,2024-03-12,16.53,20.0,Home,1,16.53,16.53,0,6,4,1,8,0,0,146,1,1.02
36176,Loyal Regular,social_media,2024-03-03,52.0,3.0,Fashion,14,1743.77,124.55,26,132,13,14,46,2,1,20,1,131.31
34931,Discount Addict,paid_ads,2024-09-25,21.37,40.0,Beauty,11,733.68,66.7,27,46,10,9,42,2,1,62,0,344.18
30413,Discount Addict,paid_ads,2024-12-07,26.57,19.0,Electronics,10,793.27,79.33,51,25,18,12,43,0,2,22,1,49.2
33780,Promising New,referral,2024-11-24,18.26,10.0,Home,6,794.27,132.38,21,69,7,4,25,0,0,64,0,1109.72
35036,Promising New,paid_ads,2024-06-18,43.22,13.0,Fashion,4,601.92,150.48,30,35,15,3,13,0,0,73,0,724.22
33231,Discount Addict,paid_ads,2024-09-21,34.91,8.0,Fashion,6,1164.28,194.05,53,59,14,12,38,1,0,12,1,95.56
33676,One-and-Done,organic,2024-01-01,32.88,11.0,Beauty,2,9.95,4.97,999,4,1,1,3,0,1,452,1,0.05
33119,One-and-Done,paid_ads,2024-10-30,12.95,4.0,Home,2,26.97,13.48,999,4,1,2,4,0,1,121,1,0.99
32778,Future VIP,email,2024-08-03,19.01,0.0,Beauty,28,4912.4,175.44,11,38,27,9,53,2,0,19,0,23837.17
31175,One-and-Done,social_media,2024-03-30,37.59,27.0,Fashion,1,37.59,37.59,0,6,1,1,9,0,0,474,1,2.04
30424,Loyal Regular,email,2024-12-03,38.47,3.0,Electronics,12,975.02,81.25,27,87,24,6,49,2,0,23,1,40.74
37513,One-and-Done,paid_ads,2024-08-02,32.85,5.0,Health,2,15.38,7.69,999,16,4,1,4,0,1,250,1,1.54
34520,Discount Addict,paid_ads,2024-09-19,25.55,13.0,Home,10,497.81,49.78,29,52,18,9,33,2,1,53,1,45.35
30399,Loyal Regular,social_media,2024-06-16,40.98,12.0,Health,11,1285.65,116.88,23,140,21,12,16,1,0,23,0,2446.61
36351,Loyal Regular,organic,2024-09-12,57.54,0.0,Health,19,1845.95,97.16,17,147,16,7,21,1,1,3,1,130.91
37186,Promising New,referral,2024-10-14,28.9,5.0,Health,7,758.16,108.31,37,29,10,8,33,0,1,50,0,1128.28
33407,Loyal Regular,referral,2024-09-25,24.9,6.0,Beauty,16,1806.38,112.9,14,41,28,13,38,1,2,14,0,3402.93
31808,One-and-Done,paid_ads,2024-03-20,23.54,2.0,Electronics,1,23.54,23.54,0,9,3,1,4,0,0,479,1,1.2
35022,Fading Away,social_media,2024-01-11,24.84,14.0,Fashion,5,522.31,104.46,57,35,7,1,17,1,0,66,1,25.92
37590,Fading Away,social_media,2024-07-21,20.28,11.0,Beauty,5,350.88,70.18,67,25,9,1,11,1,0,194,0,122.18
36890,Promising New,referral,2024-10-19,30.51,11.0,Home,3,466.73,155.58,45,80,5,5,32,0,0,9,0,706.74
36710,One-and-Done,social_media,2024-12-04,15.38,25.0,Electronics,2,48.41,24.2,999,9,1,1,3,0,0,463,1,2.73
35285,Discount Addict,paid_ads,2024-07-25,33.18,41.0,Beauty,7,416.6,59.51,41,70,18,12,44,1,1,16,0,235.45
36623,Discount Addict,email,2024-10-31,11.12,16.0,Home,9,1186.26,131.81,29,30,9,6,44,1,1,9,1,83.59
30455,Fading Away,social_media,2024-12-28,43.68,17.0,Home,8,373.0,46.62,27,20,6,3,9,0,1,191,0,118.38
32075,Discount Addict,social_media,2024-04-27,33.33,3.0,Electronics,5,1014.43,202.89,31,30,9,12,46,0,1,57,0,553.81
31845,Discount Addict,social_media,2024-12-24,17.23,20.0,Fashion,5,722.55,144.51,35,68,15,6,24,0,0,16,1,49.07
31883,Loyal Regular,referral,2024-09-05,58.32,11.0,Health,15,1336.64,89.11,17,133,21,12,18,0,0,17,0,3303.4
31274,Future VIP,referral,2024-01-22,41.13,5.0,Fashion,32,3083.26,96.35,7,110,21,11,46,1,0,1,0,11932.05
32672,One-and-Done,social_media,2024-10-28,23.44,19.0,Electronics,2,73.52,36.76,999,11,2,0,2,1,0,490,1,5.32
35902,Discount Addict,paid_ads,2024-01-02,30.34,14.0,Health,9,826.05,91.78,47,54,8,10,35,2,1,42,0,658.32
31616,One-and-Done,paid_ads,2024-09-05,18.29,1.0,Electronics,1,18.29,18.29,0,4,3,0,8,0,0,217,0,0.0
37669,Promising New,organic,2024-02-05,20.19,13.0,Fashion,5,701.26,140.25,43,55,14,4,13,1,0,51,1,53.42
30693,Fading Away,email,2024-04-06,44.78,16.0,Beauty,10,696.03,69.6,53,18,10,5,19,1,2,194,0,233.42
32986,Loyal Regular,organic,2024-02-26,47.22,3.0,Fashion,14,1308.92,93.49,12,40,24,15,37,2,1,4,0,1641.24
30225,One-and-Done,social_media,2024-01-25,26.27,8.0,Health,2,50.32,25.16,999,6,3,1,5,0,0,500,1,4.89
34643,Fading Away,paid_ads,2024-10-09,36.1,14.0,Fashion,5,290.4,58.08,63,21,3,1,6,1,0,76,0,99.63
34336,Loyal Regular,social_media,2024-11-20,50.05,2.0,Electronics,9,2040.69,226.74,10,140,10,10,49,0,0,9,0,4058.75
