listing_id,neighborhood,property_type,sqft,bedrooms,bathrooms,floor,year_built,condition,has_parking,has_gym,has_pool,has_doorman,metro_distance_miles,school_rating,crime_index,restaurants_nearby,park_access_score,noise_level,listing_price,price_per_sqft,estimated_fair_value,price_gap_percent,days_on_market,sold,predicted_1yr_appreciation
108099,Harbor View,Apartment,1280,2,1,25,2016,Needs Work,0,0,0,0,1.08,6,28,50,7,40,476000,371.88,464000,2.6,17,1,10.8
106663,Tech District,Condo,1771,3,2,6,1982,New,1,0,0,0,0.57,7,20,55,4,50,1330000,750.99,1290000,3.1,16,1,16.2
109630,Westside Heights,Apartment,678,2,2,23,2005,Good,1,0,1,0,0.44,9,12,40,8,35,477000,703.54,458000,4.1,32,1,12.1
102127,Downtown Core,Penthouse,1787,4,2,25,2006,Good,1,1,1,0,0.3,6,45,85,3,78,2273000,1271.96,2421000,-6.1,27,1,6.2
104351,Westside Heights,Studio,526,0,1,17,1962,Good,1,0,0,0,0.1,9,12,40,8,35,270000,513.31,249000,8.4,70,0,11.8
106091,Lakefront,Apartment,1191,2,1,9,2015,Average,1,0,0,0,1.44,9,8,25,10,15,648000,544.08,622000,4.2,16,1,11.8
111425,Harbor View,Apartment,1399,2,2,19,2008,Good,0,0,0,1,0.85,6,28,50,7,40,748000,534.67,737000,1.5,34,0,11.9
111189,Industrial Edge,Condo,1576,2,1,18,2003,New,1,1,0,0,2.76,4,62,15,1,72,417000,264.59,410000,1.7,42,1,2.0
105381,Harbor View,Apartment,900,2,1,10,2013,Renovated,0,1,0,1,1.16,6,28,50,7,40,483000,536.67,490000,-1.4,17,0,10.0
109817,North Valley,Studio,509,0,1,6,1973,Renovated,1,1,0,0,4.07,7,15,12,7,12,86000,168.96,89000,-3.4,27,1,4.5
100493,Tech District,Townhouse,1748,4,2,1,2024,Good,1,0,0,0,0.76,7,20,55,4,50,1115000,637.87,1091000,2.2,22,1,17.8
106103,Downtown Core,Townhouse,1571,3,2,1,2008,Good,0,0,0,0,0.24,6,45,85,3,78,949000,604.07,895000,6.0,14,1,7.7
107966,Riverside Park,Apartment,1076,2,1,3,2013,Needs Work,1,1,1,0,0.54,8,18,35,9,25,346000,321.56,354000,-2.3,16,1,8.0
104349,Old Town,Condo,1310,2,2,6,2011,Good,1,0,0,0,1.8,5,55,70,2,65,421000,321.37,409000,2.9,40,1,-2.9
103289,Tech District,Condo,1329,2,2,18,2000,Good,1,0,0,0,0.76,7,20,55,4,50,819000,616.25,867000,-5.5,12,1,12.6
100724,Westside Heights,Apartment,702,2,2,9,2012,New,1,0,0,0,0.19,9,12,40,8,35,556000,792.02,497000,11.9,43,0,9.1
102547,North Valley,Condo,1282,1,2,20,2002,Average,0,1,0,1,3.72,7,15,12,7,12,320000,249.61,302000,6.0,11,1,4.9
101682,Old Town,Apartment,1314,2,2,13,1985,Needs Work,1,0,0,0,1.51,5,55,70,2,65,253000,192.54,270000,-6.3,1,1,-0.8
111143,Tech District,Condo,1738,1,2,21,2022,Renovated,1,0,0,1,0.34,7,20,55,4,50,1337000,769.28,1368000,-2.3,7,1,17.1
108147,Harbor View,Condo,1541,2,1,21,1975,Good,1,0,0,0,1.05,6,28,50,7,40,953000,618.43,940000,1.4,26,1,11.0
102452,Westside Heights,Studio,363,0,1,7,1992,Good,0,0,0,0,0.19,9,12,40,8,35,156000,429.75,151000,3.3,6,1,11.8
105000,Lakefront,Apartment,1273,1,1,1,2000,Average,0,0,0,0,1.46,9,8,25,10,15,658000,516.89,594000,10.8,121,1,6.3
110684,Old Town,Apartment,1052,2,1,22,2011,Renovated,1,0,0,0,1.54,5,55,70,2,65,386000,366.92,361000,6.9,32,1,0.9
102508,Lakefront,Apartment,645,3,1,10,2005,Good,1,0,0,0,1.04,9,8,25,10,15,425000,658.91,399000,6.5,9,1,6.8
109612,University Quarter,Townhouse,2342,3,2,2,2016,Good,1,1,0,0,0.66,8,25,65,6,60,898000,383.43,967000,-7.1,27,1,4.5
101697,Downtown Core,Condo,1548,1,2,9,2008,Good,1,0,0,0,0.32,6,45,85,3,78,847000,547.16,900000,-5.9,6,1,3.7
103381,Downtown Core,Apartment,1354,2,1,12,1963,Needs Work,1,0,0,1,0.25,6,45,85,3,78,462000,341.21,512000,-9.8,1,1,5.6
100232,Westside Heights,Apartment,1320,2,1,18,2024,Good,1,0,0,1,0.19,9,12,40,8,35,911000,690.15,864000,5.4,37,1,14.0
104736,Old Town,Studio,470,0,1,3,2011,Good,1,0,1,1,1.24,5,55,70,2,65,115000,244.68,108000,6.5,30,0,0.9
105120,Riverside Park,Condo,1681,3,1,6,1990,Good,0,0,0,0,0.82,8,18,35,9,25,779000,463.41,796000,-2.1,9,0,8.6
105587,Midtown East,Apartment,721,3,2,3,1993,Good,1,0,0,0,0.55,7,30,60,5,55,320000,443.83,289000,10.7,66,1,11.0
102706,Westside Heights,Apartment,1358,2,2,22,1980,Renovated,1,0,1,0,0.49,9,12,40,8,35,926000,681.89,999000,-7.3,4,1,12.4
100617,Westside Heights,Penthouse,3160,4,3,39,2024,Good,1,0,1,0,0.1,9,12,40,8,35,5213000,1649.68,5348000,-2.5,18,0,13.5
111179,Suburban Green,Apartment,1140,1,1,6,2015,New,1,1,0,1,3.38,9,10,20,8,18,428000,375.44,411000,4.1,20,1,7.1
108319,Riverside Park,Studio,559,0,1,16,2015,Average,1,1,0,0,0.73,8,18,35,9,25,187000,334.53,178000,5.1,40,1,12.2
109290,Downtown Core,Studio,476,0,1,6,1994,Needs Work,1,1,0,0,0.1,6,45,85,3,78,144000,302.52,129000,11.6,81,0,5.2
111514,University Quarter,Apartment,1340,2,1,6,2020,Needs Work,1,1,0,0,0.51,8,25,65,6,60,342000,255.22,324000,5.6,43,1,3.4
107413,Riverside Park,Studio,451,0,1,11,2013,Good,1,1,0,1,1.06,8,18,35,9,25,162000,359.2,159000,1.9,17,1,9.4
101876,Riverside Park,Condo,949,2,1,3,2002,Renovated,0,1,0,0,0.71,8,18,35,9,25,520000,547.95,502000,3.6,20,1,9.5
102163,North Valley,Condo,1668,2,1,15,2008,Good,1,0,0,0,3.93,7,15,12,7,12,459000,275.18,423000,8.5,53,1,1.4
100435,Midtown East,Townhouse,1816,3,3,2,2011,Needs Work,1,0,0,0,0.65,7,30,60,5,55,590000,324.89,626000,-5.8,14,1,10.6
110414,Downtown Core,Townhouse,1414,3,2,1,2006,Average,0,0,0,0,0.69,6,45,85,3,78,742000,524.75,683000,8.6,59,1,4.6
105717,Riverside Park,Apartment,833,1,1,9,2012,Renovated,1,1,1,0,1.08,8,18,35,9,25,461000,553.42,430000,7.2,5,1,7.2
102990,Riverside Park,Apartment,851,2,2,11,1993,Average,1,0,0,0,0.56,8,18,35,9,25,337000,396.0,343000,-1.7,25,1,11.8
105417,Westside Heights,Condo,1745,3,2,9,1983,Good,1,0,1,0,0.32,9,12,40,8,35,1355000,776.5,1240000,9.3,79,0,12.3
108681,Midtown East,Townhouse,1706,4,2,2,2014,Good,1,1,0,1,0.42,7,30,60,5,55,947000,555.1,914000,3.6,37,1,10.8
107592,Tech District,Townhouse,1769,3,2,1,2003,Good,1,0,0,1,0.63,7,20,55,4,50,1102000,622.95,1159000,-4.9,6,1,12.2
109628,Old Town,Apartment,1078,1,1,1,2015,Average,1,1,0,0,1.43,5,55,70,2,65,262000,243.04,263000,-0.4,17,0,-4.9
109508,Tech District,Apartment,978,3,2,19,2000,Good,0,0,0,0,0.27,7,20,55,4,50,601000,614.52,553000,8.7,93,0,18.0
101937,Tech District,Apartment,1132,1,1,4,2017,Average,1,1,0,0,0.33,7,20,55,4,50,553000,488.52,543000,1.8,22,1,17.9
109266,Old Town,Apartment,1036,3,2,23,2007,Average,0,0,1,0,1.66,5,55,70,2,65,286000,276.06,286000,0.0,38,1,-2.9
102414,University Quarter,Condo,1355,2,2,22,1998,Good,0,0,0,0,0.4,8,25,65,6,60,572000,422.14,563000,1.6,13,1,7.9
101420,Riverside Park,Apartment,722,1,1,25,1996,New,1,0,0,1,1.28,8,18,35,9,25,427000,591.41,428000,-0.2,22,1,7.3
104597,Riverside Park,Studio,557,0,1,5,1962,Good,0,0,0,0,0.77,8,18,35,9,25,180000,323.16,171000,5.3,28,0,8.6
110050,Old Town,Apartment,1022,3,2,19,2010,Average,0,0,0,0,1.26,5,55,70,2,65,294000,287.67,268000,9.7,104,1,0.9
104402,North Valley,Penthouse,2871,3,3,27,2015,Good,1,1,0,0,3.9,7,15,12,7,12,1509000,525.6,1555000,-3.0,36,0,5.6
107649,Downtown Core,Townhouse,2423,3,2,2,2015,Average,0,1,0,0,0.34,6,45,85,3,78,1139000,470.08,1251000,-9.0,23,1,4.6
109359,Riverside Park,Condo,1155,2,1,21,1981,New,1,1,0,0,0.69,8,18,35,9,25,848000,734.2,799000,6.1,29,1,9.1
102251,Old Town,Apartment,926,1,1,25,2024,Average,0,0,0,0,1.62,5,55,70,2,65,237000,255.94,245000,-3.3,44,1,-4.3
111626,Suburban Green,Apartment,1134,1,2,6,1984,Good,0,0,0,0,3.29,9,10,20,8,18,309000,272.49,307000,0.7,36,1,7.9
103066,University Quarter,Apartment,738,2,1,20,1982,Renovated,1,1,0,0,1.09,8,25,65,6,60,297000,402.44,295000,0.7,12,1,7.1
106725,Westside Heights,Studio,492,0,1,16,1975,Renovated,1,1,1,0,0.44,9,12,40,8,35,251000,510.16,268000,-6.3,10,1,10.0
107779,Westside Heights,Penthouse,2074,3,3,22,2023,Good,1,0,1,0,0.61,9,12,40,8,35,3230000,1557.38,3021000,6.9,44,1,14.3
110022,Tech District,Townhouse,2087,3,3,2,1980,Good,1,0,0,0,0.39,7,20,55,4,50,1388000,665.07,1354000,2.5,7,1,17.0
101974,Suburban Green,Apartment,1085,1,1,19,2006,Average,0,0,0,0,3.16,9,10,20,8,18,294000,270.97,289000,1.7,42,0,9.7
107201,Tech District,Apartment,1002,3,2,8,1989,Good,1,1,0,0,0.16,7,20,55,4,50,520000,518.96,571000,-8.9,19,1,16.4
111063,North Valley,Apartment,648,3,2,14,2015,Renovated,1,0,0,0,4.12,7,15,12,7,12,169000,260.8,156000,8.3,85,0,1.0
104468,Lakefront,Apartment,1386,1,1,7,2012,New,1,0,0,1,1.68,9,8,25,10,15,920000,663.78,988000,-6.9,24,1,8.2
104780,Downtown Core,Townhouse,1450,3,2,2,2012,Average,1,1,0,1,0.1,6,45,85,3,78,852000,587.59,830000,2.7,42,1,2.2
101390,Tech District,Townhouse,1204,2,3,1,1984,Average,1,1,0,0,0.71,7,20,55,4,50,739000,613.79,683000,8.2,106,0,14.1
100319,Suburban Green,Townhouse,2252,3,2,1,1986,Good,0,1,0,0,2.88,9,10,20,8,18,745000,330.82,789000,-5.6,1,1,4.9
109411,Tech District,Apartment,1020,2,1,19,1997,New,0,0,0,0,0.27,7,20,55,4,50,753000,738.24,692000,8.8,83,1,12.8
103603,North Valley,Apartment,1230,1,1,11,2015,Good,0,0,0,0,4.09,7,15,12,7,12,236000,191.87,251000,-6.0,14,1,2.2
107393,Downtown Core,Apartment,1043,2,1,24,1961,Good,0,0,0,0,0.6,6,45,85,3,78,542000,519.65,546000,-0.7,45,0,7.3
106830,Tech District,Townhouse,1254,2,2,3,2000,Good,0,0,0,0,0.72,7,20,55,4,50,727000,579.74,760000,-4.3,37,1,17.6
102674,Riverside Park,Apartment,935,2,1,21,2023,Average,1,1,0,0,1.16,8,18,35,9,25,366000,391.44,396000,-7.6,9,1,9.1
108729,Tech District,Condo,1194,2,2,7,2023,Good,0,0,0,0,0.72,7,20,55,4,50,675000,565.33,687000,-1.7,10,1,15.6
104326,North Valley,Apartment,1019,2,1,1,2007,Good,0,1,1,0,4.06,7,15,12,7,12,220000,215.9,210000,4.8,9,1,2.7
101084,North Valley,Apartment,1156,2,1,15,1974,Good,0,0,0,0,4.06,7,15,12,7,12,222000,192.04,243000,-8.6,16,1,2.1
106780,University Quarter,Apartment,1249,1,2,15,2014,Renovated,1,1,0,1,0.82,8,25,65,6,60,500000,400.32,512000,-2.3,31,1,6.0
108906,Old Town,Condo,1569,3,1,8,2005,Renovated,0,0,0,0,1.65,5,55,70,2,65,530000,337.79,528000,0.4,41,1,-0.5
107350,Downtown Core,Townhouse,1531,3,3,3,1992,Needs Work,0,1,0,1,0.1,6,45,85,3,78,662000,432.4,671000,-1.3,45,1,2.1
109820,Tech District,Apartment,1054,2,1,1,1996,Renovated,1,0,0,1,0.17,7,20,55,4,50,626000,593.93,631000,-0.8,44,1,17.4
109664,University Quarter,Condo,1308,1,1,19,1998,Good,0,1,0,1,0.69,8,25,65,6,60,570000,435.78,557000,2.3,32,1,6.0
102677,Harbor View,Apartment,1190,1,2,18,2003,Good,1,0,0,1,0.96,6,28,50,7,40,649000,545.38,647000,0.3,18,0,11.8
104283,North Valley,Penthouse,2833,3,3,22,2013,Good,0,1,1,0,3.77,7,15,12,7,12,1615000,570.07,1498000,7.8,5,1,6.3
110397,Tech District,Condo,888,3,2,2,2005,Renovated,1,1,1,0,0.72,7,20,55,4,50,623000,701.58,616000,1.1,24,1,14.9
102653,Midtown East,Penthouse,1902,3,3,29,1995,Needs Work,1,1,0,0,0.7,7,30,60,5,55,1455000,764.98,1433000,1.5,37,1,9.4
108488,Westside Heights,Apartment,826,3,2,3,2001,Renovated,0,1,0,0,0.21,9,12,40,8,35,537000,650.12,502000,7.0,42,1,14.8
111994,Riverside Park,Apartment,937,3,1,24,2012,Renovated,1,1,0,1,1.07,8,18,35,9,25,591000,630.74,529000,11.7,79,1,12.7
106101,Old Town,Condo,1162,1,1,4,2017,Average,1,0,1,0,1.45,5,55,70,2,65,364000,313.25,343000,6.1,35,1,-4.1
106620,Tech District,Apartment,1289,1,1,17,1991,Good,0,1,0,0,0.57,7,20,55,4,50,736000,570.99,723000,1.8,36,1,15.7
101213,Lakefront,Condo,1178,3,1,1,1986,Good,0,0,0,0,1.47,9,8,25,10,15,676000,573.85,718000,-5.8,3,1,8.1
100492,Old Town,Townhouse,2059,3,2,3,1981,Needs Work,1,1,0,0,1.54,5,55,70,2,65,505000,245.26,503000,0.4,38,1,-1.3
110147,Lakefront,Apartment,1304,2,1,9,1971,Good,1,0,0,1,1.24,9,8,25,10,15,787000,603.53,817000,-3.7,5,0,6.4
101893,Tech District,Apartment,735,1,2,2,1968,Renovated,1,1,0,1,0.63,7,20,55,4,50,450000,612.24,439000,2.5,41,1,17.5
101993,Lakefront,Studio,520,0,1,13,2021,New,1,0,0,0,1.01,9,8,25,10,15,285000,548.08,297000,-4.0,18,1,9.3
109143,University Quarter,Penthouse,1647,4,4,31,1965,Needs Work,1,0,0,0,0.71,8,25,65,6,60,946000,574.38,996000,-5.0,18,1,4.8
105167,Suburban Green,Penthouse,2162,3,3,39,2015,Needs Work,1,0,0,0,3.28,9,10,20,8,18,1147000,530.53,1188000,-3.5,17,1,6.4
104367,Old Town,Apartment,637,2,1,12,2016,Average,0,1,0,1,1.93,5,55,70,2,65,155000,243.33,160000,-3.1,41,1,-1.5
102832,Downtown Core,Condo,1540,3,1,18,1968,Average,1,0,0,0,0.16,6,45,85,3,78,922000,598.7,852000,8.2,107,1,3.8
108953,University Quarter,Apartment,849,2,2,24,2003,Good,1,0,1,0,0.52,8,25,65,6,60,319000,375.74,342000,-6.7,1,0,6.9
110390,Suburban Green,Townhouse,2028,2,3,2,2007,Needs Work,1,0,0,1,2.86,9,10,20,8,18,567000,279.59,531000,6.8,24,1,7.2
104007,Harbor View,Apartment,1014,3,2,12,2012,Good,1,1,0,0,1.34,6,28,50,7,40,561000,553.25,506000,10.9,66,0,10.4
111398,Downtown Core,Condo,854,2,1,10,2005,Average,1,1,0,1,0.43,6,45,85,3,78,431000,504.68,465000,-7.3,9,1,7.7
104319,University Quarter,Studio,587,0,1,8,1967,Good,0,1,0,0,0.32,8,25,65,6,60,145000,247.02,149000,-2.7,33,1,4.1
111526,Harbor View,Penthouse,1554,2,2,38,1989,Average,1,0,1,0,1.48,6,28,50,7,40,1862000,1198.2,1815000,2.6,10,1,13.7
103129,Midtown East,Townhouse,1240,4,3,2,1995,Good,0,1,0,0,0.49,7,30,60,5,55,668000,538.71,607000,10.0,105,1,6.9
107274,Suburban Green,Townhouse,1760,3,3,2,2013,Average,0,0,0,0,3.39,9,10,20,8,18,551000,313.07,503000,9.5,56,1,7.1
105306,Harbor View,Townhouse,1565,3,2,3,2015,Good,0,1,0,0,1.39,6,28,50,7,40,925000,591.05,866000,6.8,20,0,10.2
107621,University Quarter,Apartment,1336,1,1,16,2015,Renovated,0,1,0,1,0.65,8,25,65,6,60,585000,437.87,534000,9.6,59,1,4.3
106598,Industrial Edge,Apartment,940,1,1,4,2009,Renovated,0,1,0,1,2.9,4,62,15,1,72,168000,178.72,172000,-2.3,21,1,5.1
103492,University Quarter,Apartment,1224,2,1,11,2017,Good,1,0,0,0,0.9,8,25,65,6,60,425000,347.22,413000,2.9,8,1,8.8
108512,Midtown East,Apartment,663,2,2,22,2011,New,0,0,0,0,0.95,7,30,60,5,55,370000,558.07,337000,9.8,86,0,5.6
105004,Riverside Park,Apartment,993,1,1,20,2000,Renovated,1,0,0,0,0.61,8,18,35,9,25,481000,484.39,532000,-9.6,12,1,10.1
103416,Midtown East,Apartment,734,1,2,12,2002,Average,1,0,0,0,0.53,7,30,60,5,55,295000,401.91,277000,6.5,41,1,10.9
101946,Industrial Edge,Penthouse,2638,3,4,29,1963,Average,1,0,0,0,2.34,4,62,15,1,72,983000,372.63,1051000,-6.5,1,1,0.0
107424,Downtown Core,Apartment,908,1,2,8,1979,Renovated,1,0,0,0,0.55,6,45,85,3,78,500000,550.66,492000,1.6,39,1,6.6
103807,Suburban Green,Apartment,679,2,2,22,2002,Good,0,1,0,1,2.75,9,10,20,8,18,226000,332.84,234000,-3.4,11,1,5.4
111523,Downtown Core,Apartment,1177,1,2,4,2004,Renovated,1,1,1,0,0.1,6,45,85,3,78,693000,588.79,696000,-0.4,8,0,6.2
103633,Downtown Core,Apartment,853,2,1,25,1995,Renovated,1,1,0,1,0.15,6,45,85,3,78,545000,638.92,574000,-5.1,1,0,3.7
101294,Riverside Park,Condo,1318,3,1,21,1994,Good,0,0,0,0,0.55,8,18,35,9,25,650000,493.17,711000,-8.6,2,1,12.9
109706,Midtown East,Condo,951,3,2,19,1993,Renovated,0,0,0,0,0.41,7,30,60,5,55,553000,581.49,522000,5.9,24,1,5.4
105249,Tech District,Townhouse,2482,3,2,1,2006,Good,0,0,1,0,0.33,7,20,55,4,50,1514000,609.99,1620000,-6.5,17,1,15.6
109897,University Quarter,Apartment,746,2,2,1,2018,Good,0,0,1,1,0.45,8,25,65,6,60,253000,339.14,253000,0.0,5,1,4.1
109393,Suburban Green,Townhouse,2150,2,3,3,1970,Average,0,0,0,0,3.42,9,10,20,8,18,585000,272.09,618000,-5.3,14,1,4.8
109493,Lakefront,Penthouse,3355,3,3,16,2011,Good,0,0,1,0,1.23,9,8,25,10,15,5302000,1580.33,4737000,11.9,69,1,8.2
104392,Downtown Core,Condo,1560,1,1,19,2009,Renovated,0,0,0,0,0.48,6,45,85,3,78,1054000,675.64,1008000,4.6,32,0,2.2
105592,North Valley,Apartment,837,1,1,21,2019,Good,0,1,0,0,3.71,7,15,12,7,12,185000,221.03,189000,-2.1,15,1,5.6
103689,Lakefront,Condo,1295,2,1,14,1998,Renovated,1,0,0,1,1.31,9,8,25,10,15,1100000,849.42,1059000,3.9,9,1,11.0
109749,Tech District,Penthouse,2524,4,3,33,1982,Good,0,0,0,0,0.3,7,20,55,4,50,3764000,1491.28,3439000,9.5,60,1,16.8
109680,Riverside Park,Condo,1655,3,2,19,1995,Good,1,0,1,0,0.55,8,18,35,9,25,973000,587.92,978000,-0.5,41,1,10.4
109388,Westside Heights,Condo,968,3,2,17,1974,Renovated,1,0,0,0,0.23,9,12,40,8,35,733000,757.23,764000,-4.1,17,1,11.7
103161,Lakefront,Condo,980,3,1,17,2023,Needs Work,1,0,0,0,1.48,9,8,25,10,15,541000,552.04,494000,9.5,92,1,7.9
100611,University Quarter,Apartment,1379,2,1,22,1968,Average,0,1,0,1,1.08,8,25,65,6,60,413000,299.49,444000,-7.0,24,1,7.7
108941,Westside Heights,Condo,1639,3,2,9,1998,New,0,0,0,0,0.36,9,12,40,8,35,1314000,801.71,1255000,4.7,20,1,12.7
102074,Riverside Park,Condo,1537,1,1,22,2001,Good,1,0,0,0,0.71,8,18,35,9,25,947000,616.14,866000,9.4,78,0,12.6
104345,Industrial Edge,Apartment,1090,2,1,10,2009,Good,1,0,0,1,2.85,4,62,15,1,72,200000,183.49,194000,3.1,31,1,4.1
111547,Harbor View,Studio,470,0,1,14,2001,Good,0,1,0,1,1.44,6,28,50,7,40,189000,402.13,175000,8.0,26,1,9.0
107786,Midtown East,Apartment,756,3,1,7,2023,Renovated,1,0,1,1,0.97,7,30,60,5,55,330000,436.51,363000,-9.1,1,1,11.0
106200,Tech District,Apartment,1143,2,1,18,2017,New,1,0,0,0,0.7,7,20,55,4,50,791000,692.04,781000,1.3,29,0,16.2
108579,Industrial Edge,Condo,1373,1,1,17,2015,Average,0,0,1,0,2.98,4,62,15,1,72,260000,189.37,250000,4.0,32,1,0.7
110224,Industrial Edge,Apartment,789,2,1,21,2005,Good,0,0,0,0,2.41,4,62,15,1,72,141000,178.71,146000,-3.4,28,1,5.1
108531,University Quarter,Studio,495,0,1,4,2006,Renovated,0,0,0,1,0.47,8,25,65,6,60,136000,274.75,134000,1.5,43,1,5.6
105060,Old Town,Apartment,1057,1,2,1,2012,New,0,1,0,0,1.46,5,55,70,2,65,324000,306.53,335000,-3.3,41,1,-1.0
107883,Westside Heights,Apartment,862,1,1,15,2010,Average,1,0,0,0,0.66,9,12,40,8,35,497000,576.57,451000,10.2,68,1,11.8
110369,Midtown East,Studio,597,0,1,16,2015,Good,1,1,1,1,0.36,7,30,60,5,55,243000,407.04,225000,8.0,16,1,6.3
104541,North Valley,Townhouse,1705,3,2,2,2013,Average,1,0,0,0,3.88,7,15,12,7,12,392000,229.91,375000,4.5,33,0,5.6
103095,Old Town,Apartment,1146,1,2,18,2004,Good,1,0,0,0,1.84,5,55,70,2,65,335000,292.32,338000,-0.9,37,1,-2.9
106987,Old Town,Condo,1312,3,2,6,1995,Average,1,1,0,0,1.31,5,55,70,2,65,428000,326.22,387000,10.6,86,0,-3.1
101700,Industrial Edge,Studio,350,0,1,19,2023,Good,1,0,0,0,2.9,4,62,15,1,72,47000,134.29,48000,-2.1,24,1,1.3
111947,Lakefront,Condo,807,3,2,2,1995,Renovated,0,1,0,1,1.07,9,8,25,10,15,593000,734.82,604000,-1.8,11,1,6.2
100532,Suburban Green,Condo,1489,3,2,10,1972,Renovated,0,0,0,0,2.88,9,10,20,8,18,587000,394.22,549000,6.9,18,1,4.5
111899,Downtown Core,Condo,1296,2,2,18,2009,Good,1,1,0,0,0.67,6,45,85,3,78,760000,586.42,804000,-5.5,14,1,6.2
103522,Riverside Park,Apartment,1026,2,1,7,1965,New,0,1,0,0,0.75,8,18,35,9,25,588000,573.1,529000,11.2,111,0,10.9
101499,Midtown East,Apartment,805,1,1,23,2015,Good,1,0,0,0,0.7,7,30,60,5,55,376000,467.08,368000,2.2,37,1,8.0
103104,Westside Heights,Apartment,680,2,1,21,2014,Average,0,1,0,0,0.29,9,12,40,8,35,384000,564.71,375000,2.4,40,1,9.5
104201,Westside Heights,Condo,1413,1,2,12,2000,Needs Work,0,0,0,0,0.3,9,12,40,8,35,664000,469.92,648000,2.5,21,1,9.7
106871,Lakefront,Apartment,1025,1,1,6,2010,Good,0,1,0,0,1.29,9,8,25,10,15,537000,523.9,591000,-9.1,10,1,10.4
106851,Industrial Edge,Penthouse,1656,3,4,16,2002,Good,1,1,1,0,2.26,4,62,15,1,72,798000,481.88,751000,6.3,23,1,5.0
106479,Downtown Core,Apartment,1395,1,2,4,1990,Average,0,1,0,1,0.2,6,45,85,3,78,583000,417.92,615000,-5.2,1,1,5.2
111737,Riverside Park,Condo,1083,2,1,5,1986,New,0,0,0,0,0.9,8,18,35,9,25,575000,530.93,606000,-5.1,10,1,11.1
104821,Westside Heights,Townhouse,1574,3,3,2,2011,Good,1,1,0,0,0.25,9,12,40,8,35,1211000,769.38,1127000,7.5,33,1,12.6
110972,Old Town,Condo,1534,3,2,1,2018,Good,1,0,0,1,1.99,5,55,70,2,65,523000,340.94,469000,11.5,52,1,-0.5
107061,Industrial Edge,Penthouse,2294,3,2,21,2014,New,1,0,1,1,2.49,4,62,15,1,72,1257000,547.95,1275000,-1.4,34,0,5.2
103422,Riverside Park,Apartment,1187,3,1,18,2019,Good,1,1,0,0,0.77,8,18,35,9,25,613000,516.43,579000,5.9,34,1,8.4
108256,Harbor View,Apartment,1115,2,1,10,2011,Good,0,0,0,0,1.4,6,28,50,7,40,456000,408.97,505000,-9.7,22,1,12.5
101830,Downtown Core,Apartment,802,1,2,21,1998,Average,0,1,0,1,0.51,6,45,85,3,78,435000,542.39,390000,11.5,66,0,2.8
104395,North Valley,Studio,434,0,1,13,2015,New,1,0,0,0,4.4,7,15,12,7,12,89000,205.07,85000,4.7,10,1,2.1
110232,Riverside Park,Studio,553,0,1,21,2000,Average,0,1,0,1,1.25,8,18,35,9,25,174000,314.65,173000,0.6,36,0,10.1
100327,Harbor View,Condo,1467,1,1,24,2007,Needs Work,1,0,0,0,1.32,6,28,50,7,40,612000,417.18,625000,-2.1,33,1,9.7
104595,Harbor View,Apartment,1053,1,1,6,1982,Renovated,0,1,0,0,1.0,6,28,50,7,40,599000,568.85,543000,10.3,108,0,11.8
110673,Westside Heights,Condo,887,2,2,11,1978,Good,0,0,0,0,0.66,9,12,40,8,35,550000,620.07,560000,-1.8,45,1,13.5
111233,Suburban Green,Condo,1442,2,1,14,2008,Renovated,1,0,0,0,3.08,9,10,20,8,18,547000,379.33,563000,-2.8,35,0,6.1
100794,Riverside Park,Apartment,875,2,2,7,1968,Needs Work,1,0,0,1,1.24,8,18,35,9,25,282000,322.29,267000,5.6,31,1,8.3
109305,Old Town,Condo,811,2,2,1,2000,Average,1,0,1,1,1.7,5,55,70,2,65,233000,287.3,237000,-1.7,25,1,-1.1
109126,Westside Heights,Condo,1772,3,1,7,1991,Good,1,0,1,0,0.35,9,12,40,8,35,1260000,711.06,1237000,1.9,40,0,13.5
105043,Midtown East,Townhouse,1452,2,3,3,2003,Good,1,0,0,1,0.89,7,30,60,5,55,673000,463.5,733000,-8.2,11,1,10.9
106696,Lakefront,Apartment,639,1,1,25,2022,Good,0,0,0,0,1.22,9,8,25,10,15,444000,694.84,412000,7.8,33,0,9.4
102231,Old Town,Apartment,1256,2,1,4,2011,Good,1,1,0,1,1.55,5,55,70,2,65,359000,285.83,366000,-1.9,44,0,-2.3
108769,Tech District,Studio,539,0,1,5,2019,Average,0,1,1,0,0.68,7,20,55,4,50,194000,359.93,192000,1.0,35,1,14.6
104286,Riverside Park,Townhouse,2495,4,3,1,2007,Good,1,0,0,1,0.62,8,18,35,9,25,1275000,511.02,1369000,-6.9,19,1,9.6
107168,Midtown East,Townhouse,1727,4,3,3,1981,Good,1,0,1,0,0.51,7,30,60,5,55,1026000,594.09,917000,11.9,88,0,7.0
108019,Industrial Edge,Apartment,765,3,1,6,2004,Average,1,1,0,0,2.29,4,62,15,1,72,115000,150.33,122000,-5.7,2,1,5.8
103975,Riverside Park,Studio,424,0,1,25,2021,New,0,0,0,0,0.72,8,18,35,9,25,184000,433.96,181000,1.7,32,0,9.8
109065,Downtown Core,Apartment,892,1,1,2,2012,Average,0,1,0,1,0.51,6,45,85,3,78,354000,396.86,378000,-6.3,34,0,7.2
