date,day_of_week,is_weekend,is_holiday,season,weather_condition,temperature_f,humidity_pct,wind_mph,precipitation_inches,is_raining,is_snowing,business_type,revenue,customer_count,online_order_pct,cancellation_rate
2025-09-29,Monday,0,0,Fall,Windy,61,80,29,0,0,0,Retail Store,11176.32,319,12,8.0
2024-09-28,Saturday,1,0,Fall,Windy,53,40,11,0,0,0,Retail Store,18023.82,514,10,7.8
2025-07-10,Thursday,0,0,Summer,Sunny,86,70,8,0,0,0,Coffee Shop,2771.7,461,11,5.2
2024-12-10,Tuesday,0,0,Winter,Light Rain,28,32,10,0.04,1,0,Restaurant Dine-In,9464.81,210,32,7.5
2025-12-16,Tuesday,0,0,Winter,Light Rain,44,40,8,0.04,1,0,Coffee Shop,4369.81,728,14,5.3
2024-05-12,Sunday,1,0,Spring,Cloudy,74,35,35,0,0,0,Gym / Fitness,3570.33,252,17,2.1
2025-05-01,Thursday,0,0,Spring,Sunny,46,31,8,0,0,0,Ride-Hailing,15496.63,860,23,2.5
2025-07-15,Tuesday,0,0,Summer,Hot & Humid,85,64,15,0,0,0,Ice Cream / Cold Drinks,3726.95,465,16,5.2
2025-08-16,Saturday,1,0,Summer,Cloudy,85,59,35,0,0,0,Food Delivery,10208.7,464,99,3.8
2025-08-24,Sunday,1,0,Summer,Sunny,95,46,19,0,0,0,Ride-Hailing,22069.81,1226,22,3.1
2024-09-12,Thursday,0,0,Fall,Light Rain,58,59,16,0.11,1,0,Coffee Shop,3378.04,563,20,7.4
2024-11-29,Friday,0,0,Fall,Foggy,50,81,28,0.11,0,0,Gym / Fitness,4023.24,153,25,6.5
2025-12-19,Friday,0,0,Winter,Cloudy,44,59,35,0,0,0,Outdoor Events,6618.02,220,32,4.0
2024-10-31,Thursday,0,0,Fall,Sunny,59,39,17,0,0,0,Coffee Shop,3341.68,556,35,4.2
2024-01-20,Saturday,1,0,Winter,Heavy Rain,22,39,5,0.56,1,0,Gym / Fitness,4218.75,75,40,6.6
2025-12-09,Tuesday,0,0,Winter,Windy,38,54,30,0,0,0,E-Commerce,25507.05,463,88,2.8
2024-08-19,Monday,0,0,Summer,Windy,83,77,4,0,0,0,E-Commerce,25993.14,472,89,4.0
2024-10-21,Monday,0,0,Fall,Clear & Cold,54,38,32,0,0,0,Ride-Hailing,17440.42,968,17,7.9
2024-10-24,Thursday,0,0,Fall,Clear & Cold,50,39,17,0,0,0,Food Delivery,9451.71,429,94,4.4
2025-07-31,Thursday,0,1,Summer,Hot & Humid,100,68,7,0,0,0,Gym / Fitness,5130.58,71,39,2.6
2025-07-25,Friday,0,0,Summer,Sunny,98,76,14,0,0,0,Ice Cream / Cold Drinks,5252.67,656,20,7.7
2024-02-07,Wednesday,0,0,Winter,Snow,22,94,26,2.12,0,1,Outdoor Events,1350.0,45,20,14.3
2025-10-26,Sunday,1,0,Fall,Sunny,58,43,2,0,0,0,Retail Store,19002.28,542,7,4.2
2024-10-03,Thursday,0,1,Fall,Windy,45,49,3,0,0,0,Ice Cream / Cold Drinks,3679.99,459,17,6.4
2024-11-20,Wednesday,0,0,Fall,Foggy,62,64,7,0.16,0,0,Outdoor Events,8680.42,289,34,2.1
2024-07-27,Saturday,1,0,Summer,Light Rain,95,45,5,0.23,1,0,Retail Store,16664.82,476,30,2.6
2024-05-26,Sunday,1,0,Spring,Light Rain,50,55,31,0.04,1,0,Retail Store,13985.51,399,24,7.2
2024-08-29,Thursday,0,0,Summer,Sunny,94,73,26,0,0,0,Ride-Hailing,21638.29,1202,28,5.2
2024-06-30,Sunday,1,0,Summer,Sunny,94,55,13,0,0,0,Retail Store,18718.25,534,22,2.0
2025-10-02,Thursday,0,0,Fall,Sunny,52,30,27,0,0,0,Food Delivery,8547.14,388,91,6.0
2025-06-17,Tuesday,0,0,Summer,Cloudy,81,73,32,0,0,0,Gym / Fitness,4256.13,149,17,2.5
2025-06-11,Wednesday,0,1,Summer,Sunny,79,51,29,0,0,0,E-Commerce,28526.38,518,98,4.9
2024-06-23,Sunday,1,0,Summer,Sunny,83,77,20,0,0,0,Coffee Shop,3688.5,614,15,7.8
2024-07-24,Wednesday,0,0,Summer,Clear & Cold,78,43,4,0,0,0,E-Commerce,23559.12,428,99,7.8
2024-07-30,Tuesday,0,0,Summer,Thunderstorm,77,33,21,1.25,1,0,Ride-Hailing,26811.91,1489,10,7.1
2025-04-24,Thursday,0,0,Spring,Cloudy,65,78,26,0,0,0,Outdoor Events,6108.32,203,11,7.3
2025-07-26,Saturday,1,0,Summer,Sunny,90,45,3,0,0,0,Movie Theater,9386.08,625,15,3.3
2025-08-27,Wednesday,0,0,Summer,Cloudy,75,91,33,0,0,0,Gym / Fitness,4878.72,291,11,3.0
2024-09-23,Monday,0,0,Fall,Foggy,50,39,31,0.15,0,0,Ice Cream / Cold Drinks,2620.9,327,34,7.1
2024-01-26,Friday,0,0,Winter,Snow,44,42,30,1.08,0,1,Ice Cream / Cold Drinks,783.69,97,15,2.5
2024-02-21,Wednesday,0,0,Winter,Cloudy,35,78,11,0,0,0,Outdoor Events,8812.95,293,33,6.1
2025-05-11,Sunday,1,0,Spring,Heavy Rain,67,46,3,1.9,1,0,Gym / Fitness,3929.04,250,24,4.2
2025-10-08,Wednesday,0,0,Fall,Sunny,56,52,18,0,0,0,Ride-Hailing,16199.32,899,26,5.5
2024-07-16,Tuesday,0,0,Summer,Heavy Rain,83,57,2,1.19,1,0,Ice Cream / Cold Drinks,2201.9,275,13,7.0
2025-10-30,Thursday,0,0,Fall,Light Rain,53,79,12,0.12,1,0,Outdoor Events,4834.56,161,34,5.5
2024-01-21,Sunday,1,0,Winter,Foggy,45,55,29,0.04,0,0,Ride-Hailing,20394.02,1133,10,2.5
2024-05-15,Wednesday,0,0,Spring,Cloudy,46,39,2,0,0,0,Coffee Shop,3044.32,507,33,7.6
2024-10-07,Monday,0,0,Fall,Cloudy,64,57,8,0,0,0,Gym / Fitness,3404.37,157,13,2.7
2024-10-27,Sunday,1,0,Fall,Cloudy,53,94,8,0,0,0,Restaurant Dine-In,16886.25,375,11,7.5
2025-04-30,Wednesday,0,0,Spring,Cloudy,65,74,16,0,0,0,Retail Store,14567.12,416,10,3.7
2024-02-08,Thursday,0,0,Winter,Cloudy,29,49,23,0,0,0,Coffee Shop,4116.1,686,40,2.5
2024-09-06,Friday,0,0,Fall,Light Rain,48,66,19,0.19,1,0,Restaurant Dine-In,9796.54,217,44,4.9
2025-04-26,Saturday,1,0,Spring,Sunny,67,51,25,0,0,0,Retail Store,18100.73,517,21,2.8
2025-12-04,Thursday,0,0,Winter,Snow,30,56,16,1.62,0,1,Coffee Shop,4913.71,818,18,4.3
2024-06-07,Friday,0,0,Summer,Heavy Rain,88,87,26,0.9,1,0,Ice Cream / Cold Drinks,4124.97,515,21,2.7
2024-03-22,Friday,0,0,Spring,Hot & Humid,62,61,11,0,0,0,Gym / Fitness,4475.94,185,17,4.5
2024-05-02,Thursday,0,0,Spring,Cloudy,57,55,35,0,0,0,Food Delivery,9130.56,415,87,5.3
2024-05-23,Thursday,0,0,Spring,Sunny,74,38,9,0,0,0,Ice Cream / Cold Drinks,2918.56,364,36,7.4
2024-10-04,Friday,0,0,Fall,Sunny,65,83,26,0,0,0,Movie Theater,5723.06,381,21,2.7
2025-01-05,Sunday,1,0,Winter,Heavy Rain,39,60,33,1.34,1,0,Gym / Fitness,2895.58,126,14,2.3
2025-06-12,Thursday,0,0,Summer,Foggy,95,69,14,0.04,0,0,E-Commerce,26537.62,482,96,4.9
2024-07-19,Friday,0,0,Summer,Cloudy,83,40,34,0,0,0,Restaurant Dine-In,10360.91,230,10,7.1
2025-02-21,Friday,0,0,Winter,Foggy,45,69,5,0.15,0,0,Food Delivery,7763.97,352,94,6.7
2024-08-06,Tuesday,0,0,Summer,Thunderstorm,85,38,10,0.41,1,0,Coffee Shop,4224.3,704,17,7.2
2024-09-19,Thursday,0,0,Fall,Cloudy,64,76,7,0,0,0,Ice Cream / Cold Drinks,2684.55,335,29,6.9
2025-07-23,Wednesday,0,0,Summer,Sunny,75,65,6,0,0,0,E-Commerce,25838.61,469,89,2.9
2025-01-14,Tuesday,0,0,Winter,Light Rain,42,89,31,0.1,1,0,Ride-Hailing,22555.89,1253,10,4.3
2024-05-18,Saturday,1,0,Spring,Heavy Rain,67,42,21,0.36,1,0,E-Commerce,34427.37,625,89,4.0
2024-05-01,Wednesday,0,0,Spring,Sunny,58,63,16,0,0,0,E-Commerce,23340.64,424,94,3.2
2024-04-17,Wednesday,0,0,Spring,Windy,66,66,29,0,0,0,Ice Cream / Cold Drinks,2874.75,359,31,3.5
2025-10-17,Friday,0,0,Fall,Windy,49,91,16,0,0,0,Movie Theater,5666.54,377,39,6.7
2024-09-18,Wednesday,0,0,Fall,Cloudy,50,91,11,0,0,0,Food Delivery,8533.12,387,93,5.8
2024-08-18,Sunday,1,0,Summer,Heavy Rain,76,36,26,1.6,1,0,Retail Store,12745.49,364,44,7.6
2024-05-27,Monday,0,0,Spring,Sunny,73,55,2,0,0,0,Gym / Fitness,4376.28,203,10,3.5
2025-07-05,Saturday,1,0,Summer,Hot & Humid,84,33,18,0,0,0,Ice Cream / Cold Drinks,4199.87,524,38,7.9
2025-10-17,Friday,0,0,Fall,Windy,49,91,16,0,0,0,Ride-Hailing,15294.16,849,24,2.7
2024-01-27,Saturday,1,0,Winter,Clear & Cold,26,91,8,0,0,0,Outdoor Events,10020.95,334,30,2.6
2025-11-18,Tuesday,0,0,Fall,Cloudy,45,74,15,0,0,0,Coffee Shop,3287.01,547,19,4.0
2025-04-04,Friday,0,0,Spring,Windy,70,66,13,0,0,0,Restaurant Dine-In,11989.56,266,18,7.9
2025-07-29,Tuesday,0,0,Summer,Thunderstorm,99,55,27,1.33,1,0,Ride-Hailing,29147.16,1619,21,9.4
2024-07-25,Thursday,0,0,Summer,Cloudy,91,59,10,0,0,0,Outdoor Events,6812.45,227,19,4.5
2024-10-21,Monday,0,0,Fall,Clear & Cold,54,38,32,0,0,0,E-Commerce,24131.34,438,90,3.4
2024-10-15,Tuesday,0,0,Fall,Foggy,70,66,9,0.29,0,0,Ride-Hailing,18042.91,1002,14,4.1
2024-04-09,Tuesday,0,0,Spring,Cloudy,49,92,24,0,0,0,Coffee Shop,3226.92,537,28,5.0
2025-08-15,Friday,0,0,Summer,Hot & Humid,96,89,12,0,0,0,Coffee Shop,2501.68,416,34,3.7
2025-04-10,Thursday,0,0,Spring,Light Rain,61,86,24,0.21,1,0,Outdoor Events,1546.21,51,38,7.6
2025-09-24,Wednesday,0,0,Fall,Hot & Humid,60,37,10,0,0,0,Ice Cream / Cold Drinks,2383.37,297,17,5.5
2025-02-06,Thursday,0,0,Winter,Snow,41,73,22,0.57,0,1,Gym / Fitness,2699.7,124,38,3.4
2025-01-29,Wednesday,0,0,Winter,Windy,23,92,13,0,0,0,Retail Store,14249.11,407,23,7.1
2024-09-21,Saturday,1,0,Fall,Foggy,69,67,31,0.05,0,0,Movie Theater,9302.44,620,23,2.9
2024-12-21,Saturday,1,0,Winter,Clear & Cold,22,76,17,0,0,0,Restaurant Dine-In,13961.26,310,25,2.6
2024-12-28,Saturday,1,0,Winter,Foggy,32,78,32,0.05,0,0,Ice Cream / Cold Drinks,1960.29,245,21,7.9
2025-09-10,Wednesday,0,0,Fall,Sunny,60,49,28,0,0,0,Movie Theater,6013.87,400,26,5.0
2025-10-14,Tuesday,0,0,Fall,Foggy,65,83,33,0.1,0,0,Movie Theater,4757.87,317,40,2.1
2024-09-05,Thursday,0,0,Fall,Heavy Rain,49,39,19,1.99,1,0,Gym / Fitness,3942.78,190,23,2.4
2024-06-10,Monday,0,0,Summer,Heavy Rain,88,64,23,0.76,1,0,Restaurant Dine-In,5575.89,123,28,28.7
2024-07-21,Sunday,1,0,Summer,Sunny,90,87,17,0,0,0,Ride-Hailing,22785.05,1265,12,3.6
2024-02-20,Tuesday,0,0,Winter,Heavy Rain,36,35,4,0.37,1,0,Retail Store,9674.76,276,42,6.8
2025-03-23,Sunday,1,0,Spring,Hot & Humid,47,92,32,0,0,0,Gym / Fitness,3835.29,166,17,2.5
2024-04-24,Wednesday,0,0,Spring,Cloudy,55,58,29,0,0,0,Retail Store,15019.27,429,25,2.2
2025-07-19,Saturday,1,0,Summer,Cloudy,87,73,17,0,0,0,Retail Store,17680.46,505,8,2.2
2025-12-05,Friday,0,0,Winter,Snow,43,46,20,0.51,0,1,Ride-Hailing,20429.59,1134,23,7.1
2025-10-03,Friday,0,0,Fall,Light Rain,64,68,10,0.19,1,0,Ice Cream / Cold Drinks,2115.07,264,25,6.7
2025-11-11,Tuesday,0,0,Fall,Sunny,63,30,29,0,0,0,Ride-Hailing,19504.17,1083,26,6.6
2024-11-15,Friday,0,0,Fall,Cloudy,60,30,16,0,0,0,Movie Theater,6685.29,445,40,3.0
2025-08-19,Tuesday,0,0,Summer,Clear & Cold,78,43,29,0,0,0,E-Commerce,26335.2,478,91,5.5
2024-03-01,Friday,0,0,Spring,Clear & Cold,47,77,7,0,0,0,Coffee Shop,3315.86,552,34,5.5
2024-11-10,Sunday,1,1,Fall,Thunderstorm,45,43,34,0.98,1,0,Gym / Fitness,3544.29,88,13,6.4
2025-07-05,Saturday,1,0,Summer,Hot & Humid,84,33,18,0,0,0,Movie Theater,8557.91,570,17,2.0
2025-09-02,Tuesday,0,0,Fall,Sunny,53,93,12,0,0,0,Gym / Fitness,4379.78,240,17,4.3
2025-10-09,Thursday,0,0,Fall,Clear & Cold,62,32,34,0,0,0,Gym / Fitness,4185.6,181,30,4.5
2024-04-18,Thursday,0,0,Spring,Cloudy,57,70,5,0,0,0,Coffee Shop,2942.45,490,27,6.4
2024-07-16,Tuesday,0,0,Summer,Heavy Rain,83,57,2,1.19,1,0,Movie Theater,8557.88,570,35,5.4
2024-04-29,Monday,0,0,Spring,Light Rain,62,45,7,0.15,1,0,Outdoor Events,6584.5,219,26,2.7
2024-01-30,Tuesday,0,0,Winter,Cloudy,43,83,8,0,0,0,Coffee Shop,3503.34,583,21,2.6
2024-10-21,Monday,0,0,Fall,Clear & Cold,54,38,32,0,0,0,Ice Cream / Cold Drinks,2501.23,312,28,4.1
2025-04-17,Thursday,0,0,Spring,Thunderstorm,46,66,25,1.95,1,0,Retail Store,7841.53,224,33,2.9
2024-06-19,Wednesday,0,0,Summer,Sunny,83,84,17,0,0,0,Movie Theater,6270.15,418,30,8.0
2024-04-02,Tuesday,0,0,Spring,Foggy,54,74,28,0.09,0,0,Gym / Fitness,4233.21,171,39,3.6
2024-03-16,Saturday,1,0,Spring,Hot & Humid,65,88,3,0,0,0,Food Delivery,11153.98,506,99,4.7
2024-08-29,Thursday,0,0,Summer,Sunny,94,73,26,0,0,0,E-Commerce,29009.62,527,96,2.8
2024-05-16,Thursday,0,0,Spring,Light Rain,62,43,24,0.21,1,0,Food Delivery,9530.18,433,88,3.0
2024-06-12,Wednesday,0,0,Summer,Hot & Humid,89,43,4,0,0,0,Restaurant Dine-In,11952.68,265,5,7.4
2024-10-28,Monday,0,0,Fall,Sunny,59,56,26,0,0,0,Food Delivery,8364.22,380,86,6.0
2025-03-01,Saturday,1,0,Spring,Sunny,53,31,32,0,0,0,Coffee Shop,3419.15,569,36,4.9
2025-09-25,Thursday,0,0,Fall,Foggy,60,87,2,0.07,0,0,Ride-Hailing,16654.31,925,28,2.3
2025-05-15,Thursday,0,0,Spring,Foggy,47,69,22,0.21,0,0,E-Commerce,23444.61,426,89,7.9
2025-01-02,Thursday,0,0,Winter,Windy,21,87,10,0,0,0,Ride-Hailing,22526.71,1251,27,7.1
2024-05-21,Tuesday,0,0,Spring,Thunderstorm,51,64,5,1.09,1,0,Food Delivery,12069.63,548,93,13.5
2024-09-15,Sunday,1,0,Fall,Cloudy,67,45,12,0,0,0,Retail Store,21850.94,624,13,6.3
2024-07-09,Tuesday,0,0,Summer,Thunderstorm,99,62,33,1.8,1,0,Coffee Shop,3115.17,519,18,4.6
2024-09-15,Sunday,1,0,Fall,Cloudy,67,45,12,0,0,0,Ride-Hailing,20252.83,1125,23,7.4
2025-12-06,Saturday,1,0,Winter,Thunderstorm,21,36,35,1.7,1,0,Ride-Hailing,34673.59,1926,17,11.0
2024-10-25,Friday,0,0,Fall,Heavy Rain,58,40,32,1.91,1,0,Restaurant Dine-In,7151.61,158,39,30.5
2024-11-05,Tuesday,0,0,Fall,Cloudy,66,42,15,0,0,0,Retail Store,14838.88,423,8,4.7
2025-03-08,Saturday,1,0,Spring,Sunny,63,54,32,0,0,0,Coffee Shop,2941.39,490,21,3.9
2024-01-05,Friday,0,0,Winter,Light Rain,45,37,17,0.26,1,0,Coffee Shop,3696.47,616,18,5.2
2024-07-26,Friday,0,0,Summer,Heavy Rain,97,68,22,1.85,1,0,Coffee Shop,2960.15,493,16,7.3
2025-01-28,Tuesday,0,0,Winter,Snow,41,33,26,0.64,0,1,Ice Cream / Cold Drinks,766.89,95,17,5.6
2024-05-11,Saturday,1,0,Spring,Light Rain,45,73,28,0.1,1,0,Food Delivery,12173.05,553,99,6.2
2025-02-28,Friday,0,0,Winter,Snow,23,56,9,3.4,0,1,Food Delivery,13327.23,605,91,4.7
2025-05-14,Wednesday,0,0,Spring,Cloudy,70,37,7,0,0,0,Coffee Shop,3564.6,594,12,3.9
2025-10-02,Thursday,0,0,Fall,Sunny,52,30,27,0,0,0,E-Commerce,25785.2,468,86,7.7
2025-06-16,Monday,0,0,Summer,Cloudy,85,74,14,0,0,0,Restaurant Dine-In,13469.23,299,20,6.8
2025-01-21,Tuesday,0,0,Winter,Snow,28,95,26,1.06,0,1,Outdoor Events,1350.0,45,26,12.4
2025-09-14,Sunday,1,0,Fall,Sunny,58,55,10,0,0,0,Food Delivery,10222.89,464,97,6.8
2025-10-10,Friday,0,0,Fall,Thunderstorm,63,38,32,1.31,1,0,Retail Store,7286.73,208,30,6.1
2024-10-02,Wednesday,0,0,Fall,Cloudy,64,51,29,0,0,0,Retail Store,13622.36,389,23,6.7
2025-01-13,Monday,0,0,Winter,Cloudy,41,50,6,0,0,0,Gym / Fitness,3817.95,142,32,6.1
2025-06-24,Tuesday,0,0,Summer,Hot & Humid,87,61,16,0,0,0,Ice Cream / Cold Drinks,5270.89,658,35,3.6
2025-03-18,Tuesday,0,0,Spring,Windy,64,36,8,0,0,0,Retail Store,13721.54,392,25,4.5
2025-08-29,Friday,0,0,Summer,Sunny,89,82,14,0,0,0,Movie Theater,7114.36,474,36,2.3
2024-03-30,Saturday,1,0,Spring,Cloudy,66,60,8,0,0,0,Restaurant Dine-In,16583.63,368,16,2.0
2025-04-04,Friday,0,0,Spring,Windy,70,66,13,0,0,0,Food Delivery,7920.5,360,88,7.8
2024-02-19,Monday,0,0,Winter,Cloudy,27,75,5,0,0,0,Ice Cream / Cold Drinks,1734.91,216,22,4.2
2024-08-23,Friday,0,0,Summer,Sunny,81,94,25,0,0,0,Movie Theater,5060.37,337,33,3.5
2024-04-16,Tuesday,0,0,Spring,Cloudy,69,80,23,0,0,0,Coffee Shop,2941.87,490,32,5.3
2025-10-14,Tuesday,0,0,Fall,Foggy,65,83,33,0.1,0,0,E-Commerce,27759.86,504,97,3.0
2024-12-15,Sunday,1,0,Winter,Sunny,23,58,7,0,0,0,Outdoor Events,11865.43,395,17,6.0
2025-11-10,Monday,0,0,Fall,Sunny,62,31,19,0,0,0,Coffee Shop,3196.2,532,12,2.2
2025-08-08,Friday,0,0,Summer,Cloudy,86,65,7,0,0,0,Ice Cream / Cold Drinks,4825.8,603,40,3.4
2024-07-18,Thursday,0,0,Summer,Windy,86,85,29,0,0,0,Retail Store,11417.39,326,18,3.8
2025-02-03,Monday,0,0,Winter,Snow,26,73,13,3.61,0,1,Food Delivery,13246.07,602,97,4.9
2025-04-18,Friday,0,0,Spring,Sunny,71,90,3,0,0,0,Movie Theater,5767.12,384,32,3.6
2024-03-04,Monday,0,0,Spring,Cloudy,49,62,24,0,0,0,Gym / Fitness,4657.18,73,22,4.3
2024-08-29,Thursday,0,0,Summer,Sunny,94,73,26,0,0,0,Outdoor Events,3301.1,110,35,6.1
2025-01-24,Friday,0,0,Winter,Windy,28,91,14,0,0,0,Coffee Shop,4624.86,770,30,2.3
2025-01-16,Thursday,0,0,Winter,Sunny,22,77,28,0,0,0,Retail Store,10300.59,294,12,4.9
2025-11-21,Friday,0,0,Fall,Light Rain,48,55,33,0.13,1,0,Movie Theater,6700.08,446,17,4.9
2024-05-29,Wednesday,0,0,Spring,Hot & Humid,74,66,29,0,0,0,E-Commerce,20119.26,365,88,6.4
2024-11-02,Saturday,1,0,Fall,Cloudy,58,75,34,0,0,0,Food Delivery,10347.04,470,100,5.6
2025-10-06,Monday,0,0,Fall,Light Rain,67,94,33,0.03,1,0,Gym / Fitness,3808.02,62,22,6.2
2025-12-08,Monday,0,0,Winter,Clear & Cold,35,75,3,0,0,0,Movie Theater,5743.7,382,23,4.6
2025-10-10,Friday,0,0,Fall,Thunderstorm,63,38,32,1.31,1,0,Gym / Fitness,3143.93,242,32,5.0
2024-06-14,Friday,0,0,Summer,Cloudy,76,73,4,0,0,0,Gym / Fitness,3707.94,61,17,6.2
2024-01-12,Friday,0,0,Winter,Heavy Rain,41,81,20,1.24,1,0,Ride-Hailing,28016.61,1556,40,12.5
2025-02-15,Saturday,1,0,Winter,Clear & Cold,35,80,15,0,0,0,Movie Theater,8346.48,556,21,6.0
2024-11-17,Sunday,1,0,Fall,Clear & Cold,67,88,33,0,0,0,Restaurant Dine-In,15818.5,351,5,5.7
2024-05-31,Friday,0,0,Spring,Cloudy,49,33,23,0,0,0,Retail Store,13010.97,371,6,6.7
2025-11-22,Saturday,1,0,Fall,Cloudy,69,90,28,0,0,0,E-Commerce,29852.64,542,89,7.8
2024-11-03,Sunday,1,0,Fall,Heavy Rain,69,90,8,0.51,1,0,Movie Theater,10414.66,694,34,5.5
2024-09-06,Friday,0,0,Fall,Light Rain,48,66,19,0.19,1,0,Outdoor Events,5526.9,184,32,7.3
2024-11-27,Wednesday,0,0,Fall,Thunderstorm,67,65,34,1.44,1,0,Restaurant Dine-In,5217.47,115,28,21.4
2025-08-26,Tuesday,0,0,Summer,Thunderstorm,85,64,5,0.62,1,0,Gym / Fitness,3357.69,284,28,4.8
2025-06-11,Wednesday,0,1,Summer,Sunny,79,51,29,0,0,0,Outdoor Events,8855.27,295,27,4.5
2024-09-16,Monday,0,0,Fall,Sunny,53,32,8,0,0,0,Restaurant Dine-In,10556.21,234,25,5.6
2025-02-23,Sunday,1,0,Winter,Clear & Cold,35,74,3,0,0,0,Food Delivery,9837.51,447,98,2.6
2024-07-20,Saturday,1,0,Summer,Clear & Cold,96,92,21,0,0,0,Retail Store,14710.87,420,11,2.5
2025-06-28,Saturday,1,0,Summer,Thunderstorm,84,43,9,1.2,1,0,Outdoor Events,7465.42,248,35,14.4
2025-08-26,Tuesday,0,0,Summer,Thunderstorm,85,64,5,0.62,1,0,Coffee Shop,4088.19,681,13,3.8
2025-06-30,Monday,0,0,Summer,Sunny,88,51,2,0,0,0,Gym / Fitness,4244.53,276,26,7.4
2024-10-27,Sunday,1,0,Fall,Cloudy,53,94,8,0,0,0,Ice Cream / Cold Drinks,3271.84,408,16,2.7
2025-12-16,Tuesday,0,0,Winter,Light Rain,44,40,8,0.04,1,0,Gym / Fitness,4663.88,138,13,6.2
2025-03-30,Sunday,1,0,Spring,Sunny,56,64,3,0,0,0,Ride-Hailing,22441.83,1246,36,6.9
2025-11-18,Tuesday,0,0,Fall,Cloudy,45,74,15,0,0,0,E-Commerce,26457.25,481,94,7.7
2025-05-26,Monday,0,0,Spring,Cloudy,73,36,8,0,0,0,Gym / Fitness,5073.22,65,18,2.5
2024-12-17,Tuesday,0,0,Winter,Heavy Rain,37,65,34,1.87,1,0,Outdoor Events,1350.0,45,26,30.0
2025-02-11,Tuesday,0,0,Winter,Clear & Cold,40,67,25,0,0,0,Ride-Hailing,20313.64,1128,10,5.1
2025-07-06,Sunday,1,0,Summer,Hot & Humid,96,72,32,0,0,0,Gym / Fitness,3780.06,251,21,7.5
2024-10-29,Tuesday,0,0,Fall,Thunderstorm,63,63,12,1.93,1,0,Ice Cream / Cold Drinks,1707.46,213,21,3.6
2025-11-02,Sunday,1,0,Fall,Cloudy,69,86,27,0,0,0,Ice Cream / Cold Drinks,3062.94,382,39,6.9
2024-03-04,Monday,0,0,Spring,Cloudy,49,62,24,0,0,0,Restaurant Dine-In,11159.71,247,19,5.4
2025-03-09,Sunday,1,0,Spring,Light Rain,57,94,29,0.15,1,0,Outdoor Events,7166.9,238,29,7.1
2025-05-02,Friday,0,0,Spring,Cloudy,60,85,24,0,0,0,Food Delivery,7711.86,350,86,4.8
2025-08-07,Thursday,0,0,Summer,Sunny,78,93,14,0,0,0,Gym / Fitness,4799.81,95,33,2.4
2025-12-04,Thursday,0,0,Winter,Snow,30,56,16,1.62,0,1,Retail Store,9360.28,267,39,6.9
2025-12-01,Monday,0,0,Winter,Windy,20,58,12,0,0,0,Outdoor Events,7322.34,244,40,2.3
2024-04-04,Thursday,0,0,Spring,Cloudy,52,87,13,0,0,0,Outdoor Events,8944.28,298,40,3.8
2025-07-08,Tuesday,0,0,Summer,Heavy Rain,88,81,25,0.58,1,0,Restaurant Dine-In,5929.31,131,47,20.0
2025-05-11,Sunday,1,0,Spring,Heavy Rain,67,46,3,1.9,1,0,Outdoor Events,7523.16,250,36,18.8
2024-01-11,Thursday,0,0,Winter,Light Rain,32,38,19,0.11,1,0,Retail Store,11682.12,333,38,4.2
2024-03-07,Thursday,0,0,Spring,Light Rain,62,43,3,0.04,1,0,Food Delivery,9302.0,422,95,7.2
2024-10-27,Sunday,1,0,Fall,Cloudy,53,94,8,0,0,0,Retail Store,21762.68,621,13,3.7
2024-10-18,Friday,0,0,Fall,Cloudy,46,43,23,0,0,0,Movie Theater,5703.05,380,29,7.3
2024-09-13,Friday,0,0,Fall,Snow,61,60,19,1.24,0,1,Movie Theater,6187.36,412,38,4.2
2024-05-17,Friday,0,0,Spring,Sunny,64,47,21,0,0,0,Movie Theater,5739.09,382,20,6.8
2025-10-15,Wednesday,0,0,Fall,Light Rain,63,43,13,0.04,1,0,Coffee Shop,3577.34,596,39,5.4
2025-11-07,Friday,0,0,Fall,Sunny,52,72,15,0,0,0,E-Commerce,22275.06,405,96,3.7
2024-11-25,Monday,0,0,Fall,Light Rain,59,89,20,0.02,1,0,Food Delivery,10675.63,485,86,7.3
2024-08-20,Tuesday,0,0,Summer,Hot & Humid,93,31,16,0,0,0,Ice Cream / Cold Drinks,5126.18,640,16,2.9
2025-02-17,Monday,0,0,Winter,Windy,29,81,28,0,0,0,Retail Store,10321.11,294,18,4.5
2024-02-06,Tuesday,0,0,Winter,Light Rain,44,48,17,0.04,1,0,Movie Theater,6644.97,442,11,4.2
2024-03-31,Sunday,1,0,Spring,Cloudy,71,37,11,0,0,0,Outdoor Events,12609.12,420,34,4.7
2025-09-20,Saturday,1,0,Fall,Clear & Cold,46,75,7,0,0,0,Restaurant Dine-In,16274.2,361,23,4.1
2025-05-24,Saturday,1,0,Spring,Cloudy,59,53,6,0,0,0,Retail Store,18127.32,517,7,4.1
2025-12-24,Wednesday,0,0,Winter,Clear & Cold,40,91,17,0,0,0,Outdoor Events,7967.6,265,13,3.1
2025-05-02,Friday,0,0,Spring,Cloudy,60,85,24,0,0,0,Movie Theater,5543.03,369,30,4.8
2025-08-26,Tuesday,0,0,Summer,Thunderstorm,85,64,5,0.62,1,0,Ride-Hailing,26358.57,1464,12,8.4
2024-03-14,Thursday,0,0,Spring,Cloudy,70,74,29,0,0,0,Gym / Fitness,3477.78,181,38,6.1
