date,query,product,position,impressions,clicks,add_to_cart,purchases,revenue,rating,review_count,price,category
2025-01-25,wireless headphones,Beats Solo 4,6,169,8,2,0,0.0,3.9,482,172.05,wireless headphones
2025-01-25,wireless headphones,Sennheiser HD 450,7,141,18,6,0,0.0,4.5,4747,31.18,wireless headphones
2025-01-25,wireless headphones,Anker Soundcore Q30,8,113,11,4,0,0.0,3.1,3877,19.2,wireless headphones
2025-01-25,wireless headphones,Samsung Galaxy Buds,9,103,1,0,0,0.0,4.9,3077,297.93,wireless headphones
2025-01-25,wireless headphones,Jabra Elite 85h,10,93,2,0,0,0.0,4.9,4427,48.57,wireless headphones
2025-01-26,wireless headphones,Sony WH-1000XM5,1,477,46,15,5,564.18,3.4,38,229.29,wireless headphones
2025-01-26,wireless headphones,Apple AirPods Max,2,296,30,7,3,280.39,3.5,3783,110.39,wireless headphones
2025-01-26,wireless headphones,Bose QC Ultra,3,218,15,2,2,313.23,4.3,138,79.79,wireless headphones
2025-01-26,wireless headphones,JBL Tune 770,4,163,6,1,0,0.0,3.1,372,126.66,wireless headphones
2025-01-26,wireless headphones,Skullcandy Crusher,5,146,7,1,0,0.0,5.0,1928,246.58,wireless headphones
2025-01-26,wireless headphones,Beats Solo 4,6,158,8,2,0,0.0,3.5,1183,295.85,wireless headphones
2025-01-26,wireless headphones,Sennheiser HD 450,7,131,12,4,0,0.0,4.8,1444,191.54,wireless headphones
2025-01-26,wireless headphones,Anker Soundcore Q30,8,113,12,3,0,0.0,3.8,4306,102.43,wireless headphones
2025-01-26,wireless headphones,Samsung Galaxy Buds,9,103,2,0,0,0.0,3.5,1856,97.21,wireless headphones
2025-01-26,wireless headphones,Jabra Elite 85h,10,114,2,0,0,0.0,3.8,4351,48.89,wireless headphones
2025-01-27,wireless headphones,Samsung Galaxy Buds,1,494,28,5,5,883.1,4.5,4588,72.93,wireless headphones
2025-01-27,wireless headphones,Sennheiser HD 450,2,290,55,8,0,0.0,4.9,971,226.59,wireless headphones
2025-01-27,wireless headphones,Skullcandy Crusher,3,249,14,2,0,0.0,4.8,4532,103.27,wireless headphones
2025-01-27,wireless headphones,Anker Soundcore Q30,4,177,21,4,0,0.0,4.0,4083,145.14,wireless headphones
2025-01-27,wireless headphones,Sony WH-1000XM5,5,183,20,7,2,340.7,3.7,3400,23.26,wireless headphones
2025-01-27,wireless headphones,Bose QC Ultra,6,167,9,3,0,0.0,4.2,3430,95.61,wireless headphones
2025-01-27,wireless headphones,Jabra Elite 85h,7,110,2,0,0,0.0,4.3,2775,84.62,wireless headphones
2025-01-27,wireless headphones,Apple AirPods Max,8,138,9,2,1,151.82,4.5,2895,59.09,wireless headphones
2025-01-27,wireless headphones,Beats Solo 4,9,123,5,1,0,0.0,4.9,4302,19.81,wireless headphones
2025-01-27,wireless headphones,JBL Tune 770,10,123,3,0,0,0.0,3.3,1905,29.71,wireless headphones
2025-01-28,wireless headphones,Beats Solo 4,1,471,23,6,1,17.19,3.5,2358,14.97,wireless headphones
2025-01-28,wireless headphones,Apple AirPods Max,2,329,40,7,4,755.39,4.8,4305,53.18,wireless headphones
2025-01-28,wireless headphones,Sennheiser HD 450,3,213,32,11,0,0.0,3.2,3336,143.11,wireless headphones
2025-01-28,wireless headphones,Jabra Elite 85h,4,174,7,2,0,0.0,4.3,269,37.12,wireless headphones
2025-01-28,wireless headphones,Skullcandy Crusher,5,156,7,2,0,0.0,3.2,3564,197.02,wireless headphones
2025-01-28,wireless headphones,Sony WH-1000XM5,6,133,10,2,1,32.64,3.1,1741,271.37,wireless headphones
2025-01-28,wireless headphones,Bose QC Ultra,7,142,13,2,1,23.61,4.9,4458,173.42,wireless headphones
2025-01-28,wireless headphones,Anker Soundcore Q30,8,88,7,1,0,0.0,3.3,3272,279.37,wireless headphones
2025-01-28,wireless headphones,Samsung Galaxy Buds,9,96,1,0,0,0.0,4.8,2727,121.32,wireless headphones
2025-01-28,wireless headphones,JBL Tune 770,10,116,3,0,0,0.0,4.9,449,38.33,wireless headphones
2025-01-29,wireless headphones,Skullcandy Crusher,1,484,36,11,2,189.78,4.3,712,233.93,wireless headphones
2025-01-29,wireless headphones,JBL Tune 770,2,295,25,4,1,30.18,4.4,1273,224.5,wireless headphones
2025-01-29,wireless headphones,Jabra Elite 85h,3,221,7,1,0,0.0,4.5,847,48.43,wireless headphones
2025-01-29,wireless headphones,Samsung Galaxy Buds,4,170,5,0,0,0.0,3.2,4550,36.99,wireless headphones
2025-01-29,wireless headphones,Sony WH-1000XM5,5,170,16,4,2,34.57,4.6,4593,272.51,wireless headphones
2025-01-29,wireless headphones,Bose QC Ultra,6,127,10,1,0,0.0,3.6,4049,52.32,wireless headphones
2025-01-29,wireless headphones,Anker Soundcore Q30,7,108,11,1,0,0.0,3.5,2030,219.06,wireless headphones
2025-01-29,wireless headphones,Sennheiser HD 450,8,117,13,2,0,0.0,4.9,2731,254.07,wireless headphones
2025-01-29,wireless headphones,Beats Solo 4,9,101,5,1,0,0.0,4.7,4879,49.48,wireless headphones
2025-01-29,wireless headphones,Apple AirPods Max,10,89,6,1,0,0.0,3.8,2624,94.52,wireless headphones
2025-01-30,wireless headphones,Sony WH-1000XM5,1,501,88,19,11,828.18,4.6,3000,43.03,wireless headphones
2025-01-30,wireless headphones,Apple AirPods Max,2,313,25,8,3,144.86,3.1,3791,283.46,wireless headphones
2025-01-30,wireless headphones,Bose QC Ultra,3,214,19,6,1,143.17,4.6,3361,205.16,wireless headphones
2025-01-30,wireless headphones,JBL Tune 770,4,167,10,3,0,0.0,4.6,615,140.23,wireless headphones
2025-01-30,wireless headphones,Skullcandy Crusher,5,170,8,3,0,0.0,4.4,4463,20.66,wireless headphones
2025-01-30,wireless headphones,Beats Solo 4,6,135,7,2,0,0.0,3.2,2043,200.7,wireless headphones
2025-01-30,wireless headphones,Sennheiser HD 450,7,120,11,3,0,0.0,4.3,2726,290.06,wireless headphones
2025-01-30,wireless headphones,Anker Soundcore Q30,8,113,9,3,0,0.0,4.1,4722,74.1,wireless headphones
2025-01-30,wireless headphones,Samsung Galaxy Buds,9,100,2,0,0,0.0,3.7,211,150.0,wireless headphones
2025-01-30,wireless headphones,Jabra Elite 85h,10,87,2,0,0,0.0,3.3,2565,109.49,wireless headphones
2025-01-31,wireless headphones,Sony WH-1000XM5,1,503,64,20,7,672.42,3.6,2469,22.96,wireless headphones
2025-01-31,wireless headphones,Apple AirPods Max,2,322,23,7,3,404.62,3.3,2008,159.64,wireless headphones
2025-01-31,wireless headphones,Bose QC Ultra,3,236,16,3,1,192.32,3.8,1521,64.05,wireless headphones
2025-01-31,wireless headphones,JBL Tune 770,4,201,10,1,0,0.0,4.2,3195,11.29,wireless headphones
2025-01-31,wireless headphones,Skullcandy Crusher,5,145,5,0,0,0.0,3.2,4408,64.22,wireless headphones
2025-01-31,wireless headphones,Beats Solo 4,6,132,4,1,0,0.0,4.9,2577,183.12,wireless headphones
2025-01-31,wireless headphones,Sennheiser HD 450,7,137,14,3,0,0.0,3.3,2446,276.42,wireless headphones
2025-01-31,wireless headphones,Anker Soundcore Q30,8,123,10,2,0,0.0,3.4,1168,158.14,wireless headphones
2025-01-31,wireless headphones,Samsung Galaxy Buds,9,103,2,0,0,0.0,4.1,1429,170.92,wireless headphones
2025-01-31,wireless headphones,Jabra Elite 85h,10,100,2,0,0,0.0,4.7,88,150.54,wireless headphones
2025-02-01,wireless headphones,Sony WH-1000XM5,1,501,48,9,5,811.19,3.1,1851,165.91,wireless headphones
2025-02-01,wireless headphones,Apple AirPods Max,2,287,36,9,4,631.69,4.0,4701,43.12,wireless headphones
2025-02-01,wireless headphones,Bose QC Ultra,3,250,24,8,3,345.83,4.5,3625,168.44,wireless headphones
2025-02-01,wireless headphones,Skullcandy Crusher,4,186,7,1,0,0.0,5.0,3694,86.22,wireless headphones
2025-02-01,wireless headphones,Jabra Elite 85h,5,187,7,2,1,198.88,3.5,4826,209.85,wireless headphones
2025-02-01,wireless headphones,Beats Solo 4,6,167,9,1,0,0.0,3.4,1705,243.58,wireless headphones
2025-02-01,wireless headphones,JBL Tune 770,7,134,5,1,0,0.0,4.4,2380,176.09,wireless headphones
2025-02-01,wireless headphones,Anker Soundcore Q30,8,146,18,3,0,0.0,4.9,3381,276.44,wireless headphones
2025-02-01,wireless headphones,Samsung Galaxy Buds,9,94,3,0,0,0.0,4.4,2037,230.83,wireless headphones
2025-02-01,wireless headphones,Sennheiser HD 450,10,112,10,3,0,0.0,3.8,628,193.75,wireless headphones
2025-02-02,wireless headphones,Sony WH-1000XM5,1,475,57,21,7,1004.64,3.9,4008,104.91,wireless headphones
2025-02-02,wireless headphones,Apple AirPods Max,2,277,37,14,5,161.16,4.3,2944,256.53,wireless headphones
2025-02-02,wireless headphones,Bose QC Ultra,3,251,24,4,2,188.97,3.5,2333,107.95,wireless headphones
2025-02-02,wireless headphones,JBL Tune 770,4,195,7,2,0,0.0,4.5,386,38.88,wireless headphones
2025-02-02,wireless headphones,Skullcandy Crusher,5,182,12,2,0,0.0,3.9,3514,68.67,wireless headphones
2025-02-02,wireless headphones,Beats Solo 4,6,156,10,3,0,0.0,4.8,774,199.83,wireless headphones
2025-02-02,wireless headphones,Sennheiser HD 450,7,114,10,1,0,0.0,4.3,1928,134.48,wireless headphones
2025-02-02,wireless headphones,Anker Soundcore Q30,8,91,10,1,0,0.0,3.5,3655,12.69,wireless headphones
2025-02-02,wireless headphones,Samsung Galaxy Buds,9,121,2,0,0,0.0,4.0,1885,121.09,wireless headphones
2025-02-02,wireless headphones,Jabra Elite 85h,10,115,3,0,0,0.0,3.8,1100,196.06,wireless headphones
2025-02-03,wireless headphones,Sony WH-1000XM5,1,474,63,16,5,676.27,4.4,1250,276.77,wireless headphones
2025-02-03,wireless headphones,Apple AirPods Max,2,316,38,6,5,155.19,4.5,4839,221.7,wireless headphones
2025-02-03,wireless headphones,Bose QC Ultra,3,223,28,6,2,81.74,3.2,4543,184.29,wireless headphones
2025-02-03,wireless headphones,JBL Tune 770,4,205,12,4,0,0.0,4.3,2481,69.58,wireless headphones
2025-02-03,wireless headphones,Skullcandy Crusher,5,170,8,1,0,0.0,4.8,1970,153.52,wireless headphones
2025-02-03,wireless headphones,Beats Solo 4,6,119,4,1,0,0.0,3.0,2968,280.84,wireless headphones
2025-02-03,wireless headphones,Sennheiser HD 450,7,106,11,3,0,0.0,3.3,3868,286.79,wireless headphones
2025-02-03,wireless headphones,Anker Soundcore Q30,8,135,11,2,0,0.0,4.8,3270,156.92,wireless headphones
2025-02-03,wireless headphones,Samsung Galaxy Buds,9,117,3,0,0,0.0,4.3,4414,188.65,wireless headphones
2025-02-03,wireless headphones,Jabra Elite 85h,10,86,1,0,0,0.0,3.3,2686,123.31,wireless headphones
2025-02-04,wireless headphones,Sony WH-1000XM5,1,523,75,19,9,651.43,4.9,1964,26.79,wireless headphones
2025-02-04,wireless headphones,Apple AirPods Max,2,282,39,6,3,384.82,4.3,1448,44.64,wireless headphones
2025-02-04,wireless headphones,Bose QC Ultra,3,246,16,3,1,106.84,4.0,2133,58.42,wireless headphones
2025-02-04,wireless headphones,JBL Tune 770,4,167,11,1,0,0.0,4.8,2754,244.06,wireless headphones
2025-02-04,wireless headphones,Skullcandy Crusher,5,149,7,2,0,0.0,4.0,4194,114.44,wireless headphones
2025-02-04,wireless headphones,Beats Solo 4,6,143,9,3,0,0.0,4.8,954,76.24,wireless headphones
2025-02-04,wireless headphones,Sennheiser HD 450,7,130,10,1,0,0.0,3.7,1239,61.9,wireless headphones
2025-02-04,wireless headphones,Anker Soundcore Q30,8,140,11,3,0,0.0,3.4,2043,130.71,wireless headphones
2025-02-04,wireless headphones,Samsung Galaxy Buds,9,123,2,0,0,0.0,4.3,441,62.01,wireless headphones
2025-02-04,wireless headphones,Jabra Elite 85h,10,120,3,1,0,0.0,4.7,2555,104.92,wireless headphones
2025-02-05,wireless headphones,Sony WH-1000XM5,1,470,54,18,5,800.67,3.5,3026,181.59,wireless headphones
2025-02-05,wireless headphones,Apple AirPods Max,2,308,44,12,5,752.53,4.6,1243,11.85,wireless headphones
2025-02-05,wireless headphones,Bose QC Ultra,3,227,13,4,1,132.65,3.0,2754,10.42,wireless headphones
2025-02-05,wireless headphones,JBL Tune 770,4,201,10,2,0,0.0,5.0,3449,152.69,wireless headphones
2025-02-05,wireless headphones,Skullcandy Crusher,5,135,9,1,0,0.0,3.5,4267,129.79,wireless headphones
2025-02-05,wireless headphones,Beats Solo 4,6,169,7,1,0,0.0,3.3,3240,31.7,wireless headphones
2025-02-05,wireless headphones,Sennheiser HD 450,7,134,11,2,0,0.0,4.7,3229,213.21,wireless headphones
2025-02-05,wireless headphones,Anker Soundcore Q30,8,133,13,5,0,0.0,3.3,4799,41.6,wireless headphones
2025-02-05,wireless headphones,Samsung Galaxy Buds,9,83,1,0,0,0.0,4.9,1710,141.06,wireless headphones
2025-02-05,wireless headphones,Jabra Elite 85h,10,98,1,0,0,0.0,4.7,4952,21.7,wireless headphones
2025-02-06,wireless headphones,Sony WH-1000XM5,1,490,46,11,5,970.77,3.1,2458,85.45,wireless headphones
2025-02-06,wireless headphones,Apple AirPods Max,2,288,19,6,2,197.31,3.5,3795,39.55,wireless headphones
2025-02-06,wireless headphones,Bose QC Ultra,3,251,16,6,1,168.62,3.3,3291,117.95,wireless headphones
2025-02-06,wireless headphones,JBL Tune 770,4,199,15,5,0,0.0,3.1,538,67.35,wireless headphones
2025-02-06,wireless headphones,Skullcandy Crusher,5,173,8,2,0,0.0,3.7,359,283.26,wireless headphones
2025-02-06,wireless headphones,Beats Solo 4,6,115,4,0,0,0.0,3.1,3505,60.11,wireless headphones
2025-02-06,wireless headphones,Sennheiser HD 450,7,111,14,2,0,0.0,4.2,2023,197.71,wireless headphones
2025-02-06,wireless headphones,Anker Soundcore Q30,8,117,11,2,0,0.0,3.3,1643,196.37,wireless headphones
2025-02-06,wireless headphones,Samsung Galaxy Buds,9,128,3,1,0,0.0,5.0,2951,149.11,wireless headphones
2025-02-06,wireless headphones,Jabra Elite 85h,10,119,2,0,0,0.0,3.4,2622,183.16,wireless headphones
2025-02-07,wireless headphones,JBL Tune 770,1,485,46,17,2,332.03,3.1,1807,176.95,wireless headphones
2025-02-07,wireless headphones,Beats Solo 4,2,328,20,3,1,198.44,3.5,2615,243.8,wireless headphones
2025-02-07,wireless headphones,Samsung Galaxy Buds,3,245,7,1,1,145.14,4.1,1174,173.3,wireless headphones
2025-02-07,wireless headphones,Apple AirPods Max,4,171,18,5,2,389.04,3.4,320,36.17,wireless headphones
2025-02-07,wireless headphones,Sennheiser HD 450,5,146,18,4,0,0.0,4.2,1078,108.82,wireless headphones
2025-02-07,wireless headphones,Bose QC Ultra,6,123,12,1,1,74.86,4.2,1170,234.57,wireless headphones
2025-02-07,wireless headphones,Jabra Elite 85h,7,152,4,1,0,0.0,4.3,4810,39.3,wireless headphones
2025-02-07,wireless headphones,Anker Soundcore Q30,8,105,10,2,0,0.0,4.3,4001,198.26,wireless headphones
2025-02-07,wireless headphones,Sony WH-1000XM5,9,88,6,1,0,0.0,3.7,4834,246.19,wireless headphones
2025-02-07,wireless headphones,Skullcandy Crusher,10,93,3,0,0,0.0,4.9,4702,123.56,wireless headphones
2025-02-08,wireless headphones,Sony WH-1000XM5,1,506,42,16,5,926.96,3.4,4642,40.19,wireless headphones
2025-02-08,wireless headphones,Apple AirPods Max,2,308,23,9,3,177.09,3.3,736,248.28,wireless headphones
2025-02-08,wireless headphones,Bose QC Ultra,3,243,25,5,3,292.88,3.5,565,111.64,wireless headphones
2025-02-08,wireless headphones,JBL Tune 770,4,209,7,2,0,0.0,4.9,3401,152.99,wireless headphones
2025-02-08,wireless headphones,Skullcandy Crusher,5,156,7,2,0,0.0,4.2,1857,57.17,wireless headphones
2025-02-08,wireless headphones,Beats Solo 4,6,116,7,1,0,0.0,3.2,2810,59.33,wireless headphones
2025-02-08,wireless headphones,Sennheiser HD 450,7,122,11,4,0,0.0,3.7,3964,214.31,wireless headphones
2025-02-08,wireless headphones,Anker Soundcore Q30,8,113,14,2,0,0.0,3.2,1693,292.58,wireless headphones
2025-02-08,wireless headphones,Samsung Galaxy Buds,9,103,3,0,0,0.0,3.6,1955,37.82,wireless headphones
2025-02-08,wireless headphones,Jabra Elite 85h,10,94,2,0,0,0.0,3.9,2422,248.93,wireless headphones
2025-02-09,wireless headphones,Sony WH-1000XM5,1,500,49,10,4,186.42,3.2,956,99.42,wireless headphones
2025-02-09,wireless headphones,Apple AirPods Max,2,302,31,9,4,256.1,3.8,3049,266.79,wireless headphones
2025-02-09,wireless headphones,Bose QC Ultra,3,224,15,3,1,96.35,4.7,4632,27.88,wireless headphones
2025-02-09,wireless headphones,JBL Tune 770,4,207,13,4,0,0.0,3.8,4841,75.98,wireless headphones
2025-02-09,wireless headphones,Skullcandy Crusher,5,135,9,2,0,0.0,4.7,3899,176.09,wireless headphones
2025-02-09,wireless headphones,Beats Solo 4,6,127,6,1,0,0.0,4.0,4243,242.13,wireless headphones
2025-02-09,wireless headphones,Sennheiser HD 450,7,141,19,4,0,0.0,4.9,1379,291.93,wireless headphones
2025-02-09,wireless headphones,Anker Soundcore Q30,8,137,12,3,0,0.0,3.4,1221,251.89,wireless headphones
2025-02-09,wireless headphones,Samsung Galaxy Buds,9,93,2,0,0,0.0,4.1,4532,104.58,wireless headphones
2025-02-09,wireless headphones,Jabra Elite 85h,10,86,2,0,0,0.0,4.2,3447,42.63,wireless headphones
2025-02-10,wireless headphones,Beats Solo 4,1,494,47,9,2,205.03,3.8,4996,207.44,wireless headphones
2025-02-10,wireless headphones,JBL Tune 770,2,302,12,2,0,0.0,4.5,2210,270.14,wireless headphones
2025-02-10,wireless headphones,Anker Soundcore Q30,3,202,26,9,0,0.0,4.7,814,292.02,wireless headphones
2025-02-10,wireless headphones,Sennheiser HD 450,4,173,18,6,0,0.0,3.5,3424,185.44,wireless headphones
2025-02-10,wireless headphones,Bose QC Ultra,5,137,8,2,0,0.0,4.5,3073,248.1,wireless headphones
2025-02-10,wireless headphones,Sony WH-1000XM5,6,144,13,3,1,146.27,4.6,4304,265.01,wireless headphones
2025-02-10,wireless headphones,Skullcandy Crusher,7,99,3,0,0,0.0,3.1,424,276.23,wireless headphones
2025-02-10,wireless headphones,Samsung Galaxy Buds,8,131,2,0,0,0.0,4.8,260,80.16,wireless headphones
2025-02-10,wireless headphones,Apple AirPods Max,9,108,7,2,0,0.0,3.7,1349,252.92,wireless headphones
2025-02-10,wireless headphones,Jabra Elite 85h,10,85,2,0,0,0.0,3.3,4697,236.15,wireless headphones
2025-02-11,wireless headphones,Apple AirPods Max,1,500,85,12,10,1262.11,3.5,2512,216.69,wireless headphones
2025-02-11,wireless headphones,Skullcandy Crusher,2,322,24,5,1,84.65,3.5,3833,97.62,wireless headphones
2025-02-11,wireless headphones,Sennheiser HD 450,3,234,39,10,0,0.0,4.3,3075,172.82,wireless headphones
2025-02-11,wireless headphones,Sony WH-1000XM5,4,197,18,2,1,35.0,5.0,2673,259.83,wireless headphones
2025-02-11,wireless headphones,Anker Soundcore Q30,5,148,19,3,0,0.0,4.0,1978,270.91,wireless headphones
2025-02-11,wireless headphones,Beats Solo 4,6,163,10,2,0,0.0,3.3,218,200.07,wireless headphones
2025-02-11,wireless headphones,Bose QC Ultra,7,116,6,0,0,0.0,4.4,4696,246.64,wireless headphones
2025-02-11,wireless headphones,Samsung Galaxy Buds,8,107,3,1,0,0.0,4.8,2946,157.12,wireless headphones
2025-02-11,wireless headphones,Jabra Elite 85h,9,131,2,0,0,0.0,3.9,2128,220.3,wireless headphones
2025-02-11,wireless headphones,JBL Tune 770,10,104,5,1,0,0.0,3.2,2920,74.77,wireless headphones
2025-02-12,wireless headphones,Sony WH-1000XM5,1,496,78,17,8,505.63,4.7,3864,25.57,wireless headphones
2025-02-12,wireless headphones,Apple AirPods Max,2,317,35,13,5,140.87,4.0,3136,163.65,wireless headphones
2025-02-12,wireless headphones,Bose QC Ultra,3,227,13,2,1,40.41,3.8,4674,268.93,wireless headphones
2025-02-12,wireless headphones,JBL Tune 770,4,188,7,1,0,0.0,3.7,1458,100.89,wireless headphones
2025-02-12,wireless headphones,Skullcandy Crusher,5,135,4,0,0,0.0,4.5,4020,237.71,wireless headphones
2025-02-12,wireless headphones,Beats Solo 4,6,161,5,1,0,0.0,4.9,3150,11.35,wireless headphones
2025-02-12,wireless headphones,Sennheiser HD 450,7,132,12,2,0,0.0,4.7,1571,15.2,wireless headphones
2025-02-12,wireless headphones,Anker Soundcore Q30,8,86,9,2,0,0.0,3.3,3152,155.97,wireless headphones
2025-02-12,wireless headphones,Samsung Galaxy Buds,9,96,1,0,0,0.0,4.5,4895,161.99,wireless headphones
2025-02-12,wireless headphones,Jabra Elite 85h,10,96,3,1,0,0.0,3.7,1553,57.82,wireless headphones
2025-02-13,wireless headphones,Sony WH-1000XM5,1,521,62,11,5,747.63,4.5,4840,156.34,wireless headphones
2025-02-13,wireless headphones,Apple AirPods Max,2,284,26,9,3,65.74,3.5,4390,190.71,wireless headphones
2025-02-13,wireless headphones,Bose QC Ultra,3,239,30,4,3,407.73,4.4,3424,138.85,wireless headphones
2025-02-13,wireless headphones,JBL Tune 770,4,166,9,2,0,0.0,4.3,2476,132.05,wireless headphones
2025-02-13,wireless headphones,Skullcandy Crusher,5,138,8,1,0,0.0,4.7,869,158.36,wireless headphones
2025-02-13,wireless headphones,Beats Solo 4,6,151,5,0,0,0.0,3.4,2164,251.13,wireless headphones
2025-02-13,wireless headphones,Sennheiser HD 450,7,110,11,3,0,0.0,4.8,3947,105.88,wireless headphones
2025-02-13,wireless headphones,Anker Soundcore Q30,8,86,6,1,0,0.0,4.0,747,236.06,wireless headphones
2025-02-13,wireless headphones,Samsung Galaxy Buds,9,81,2,0,0,0.0,5.0,2435,86.6,wireless headphones
2025-02-13,wireless headphones,Jabra Elite 85h,10,72,1,0,0,0.0,4.6,2571,133.54,wireless headphones
2025-02-14,wireless headphones,Samsung Galaxy Buds,1,509,20,4,3,251.81,3.2,3288,289.07,wireless headphones
2025-02-14,wireless headphones,JBL Tune 770,2,294,25,6,1,103.48,4.8,1376,42.79,wireless headphones
2025-02-14,wireless headphones,Skullcandy Crusher,3,245,17,2,1,171.2,4.8,3964,242.66,wireless headphones
2025-02-14,wireless headphones,Anker Soundcore Q30,4,202,25,7,0,0.0,4.7,1080,150.09,wireless headphones
2025-02-14,wireless headphones,Apple AirPods Max,5,163,9,1,0,0.0,3.6,4309,232.58,wireless headphones
2025-02-14,wireless headphones,Sennheiser HD 450,6,148,19,6,0,0.0,4.0,790,135.53,wireless headphones
